osmid,y,x,street_count,highway,geometry
1805096624,46.7390052,23.585101,3,,POINT (23.585101 46.7390052)
1805096627,46.7539896,23.5878036,3,,POINT (23.5878036 46.7539896)
1805096645,46.7576067,23.5907524,1,,POINT (23.5907524 46.7576067)
1805096647,46.7137461,23.5814278,1,,POINT (23.5814278 46.7137461)
1805096651,46.7321006,23.5901986,1,,POINT (23.5901986 46.7321006)
1805096653,46.7514292,23.5836743,3,,POINT (23.5836743 46.7514292)
1805096656,46.7141654,23.5815378,3,,POINT (23.5815378 46.7141654)
1805096664,46.7476904,23.5854685,1,,POINT (23.5854685 46.7476904)
1805096670,46.7171193,23.5769868,3,,POINT (23.5769868 46.7171193)
1805096671,46.7327307,23.5873456,3,,POINT (23.5873456 46.7327307)
1805096672,46.742715,23.588812,3,,POINT (23.588812 46.742715)
1805096688,46.7343955,23.5814019,1,,POINT (23.5814019 46.7343955)
1805096689,46.7502019,23.5880702,1,,POINT (23.5880702 46.7502019)
1805096699,46.7147762,23.5774634,1,,POINT (23.5774634 46.7147762)
1805096701,46.7264736,23.5843583,1,,POINT (23.5843583 46.7264736)
1805096718,46.7400108,23.5864489,3,,POINT (23.5864489 46.7400108)
1805096748,46.7257566,23.5826095,1,,POINT (23.5826095 46.7257566)
1805096753,46.7363271,23.5823306,1,,POINT (23.5823306 46.7363271)
1805096758,46.7171228,23.5770772,3,,POINT (23.5770772 46.7171228)
1805096759,46.7484918,23.5885906,3,,POINT (23.5885906 46.7484918)
1805096760,46.7485264,23.5895057,3,,POINT (23.5895057 46.7485264)
1805096766,46.7180201,23.5766802,1,,POINT (23.5766802 46.7180201)
1805096771,46.751351,23.5835762,3,,POINT (23.5835762 46.751351)
1805096773,46.7265234,23.5825636,3,,POINT (23.5825636 46.7265234)
1805096787,46.726481,23.582572,3,,POINT (23.582572 46.726481)
1805096796,46.7369315,23.5836561,3,,POINT (23.5836561 46.7369315)
1805096800,46.7167962,23.5791941,3,,POINT (23.5791941 46.7167962)
1805096821,46.752922,23.586723,3,,POINT (23.586723 46.752922)
1805096831,46.7489953,23.5895186,1,,POINT (23.5895186 46.7489953)
1805096838,46.7283159,23.5850983,1,,POINT (23.5850983 46.7283159)
1805096839,46.714276,23.5814867,3,,POINT (23.5814867 46.714276)
1805096842,46.7392754,23.5844614,1,,POINT (23.5844614 46.7392754)
1805096862,46.7513637,23.5837126,3,,POINT (23.5837126 46.7513637)
1805096892,46.7168307,23.5807551,3,,POINT (23.5807551 46.7168307)
1805096893,46.7497158,23.5919219,1,,POINT (23.5919219 46.7497158)
1805096914,46.7321545,23.5898042,3,,POINT (23.5898042 46.7321545)
1805096926,46.7341247,23.5861256,1,,POINT (23.5861256 46.7341247)
1805096928,46.7182886,23.5787777,1,,POINT (23.5787777 46.7182886)
1805447750,46.8252574,23.6257822,1,,POINT (23.6257822 46.8252574)
1805447751,46.8256157,23.629053,3,,POINT (23.629053 46.8256157)
1805447755,46.8262928,23.6272645,3,,POINT (23.6272645 46.8262928)
1805447758,46.822891,23.6205395,3,,POINT (23.6205395 46.822891)
1805447764,46.8270415,23.6261252,3,,POINT (23.6261252 46.8270415)
1852060940,46.7768571,23.6149959,3,,POINT (23.6149959 46.7768571)
1852060943,46.7769286,23.6154006,3,,POINT (23.6154006 46.7769286)
1861842661,46.7782961,23.6516979,1,,POINT (23.6516979 46.7782961)
1861863891,46.7816022,23.6496657,1,,POINT (23.6496657 46.7816022)
1861870831,46.7823802,23.6516237,1,,POINT (23.6516237 46.7823802)
1861870832,46.7825462,23.6516174,3,,POINT (23.6516174 46.7825462)
1861870841,46.7830918,23.6554221,1,,POINT (23.6554221 46.7830918)
1861870843,46.7830957,23.6530004,1,,POINT (23.6530004 46.7830957)
1861870848,46.7832377,23.6543222,1,,POINT (23.6543222 46.7832377)
1861870886,46.7838603,23.654102,3,,POINT (23.654102 46.7838603)
1861870891,46.7841727,23.6540683,3,,POINT (23.6540683 46.7841727)
1861870892,46.7841885,23.6533552,3,,POINT (23.6533552 46.7841885)
1861870893,46.7842384,23.6522627,3,,POINT (23.6522627 46.7842384)
1861870894,46.7842675,23.6515092,3,,POINT (23.6515092 46.7842675)
1861880827,46.7816904,23.6429338,1,,POINT (23.6429338 46.7816904)
1861880831,46.7819985,23.645967,3,,POINT (23.645967 46.7819985)
1861880849,46.7823906,23.6464834,1,,POINT (23.6464834 46.7823906)
1861880866,46.7829899,23.642756,3,,POINT (23.642756 46.7829899)
1861880878,46.7831439,23.6426227,3,,POINT (23.6426227 46.7831439)
1861880902,46.7841333,23.6463989,3,,POINT (23.6463989 46.7841333)
1861880904,46.7841818,23.6480234,3,,POINT (23.6480234 46.7841818)
1862657316,46.780166,23.6584893,1,,POINT (23.6584893 46.780166)
1870509049,46.7856015,23.5816411,4,,POINT (23.5816411 46.7856015)
1880656146,46.7679119,23.6075208,1,,POINT (23.6075208 46.7679119)
1880656157,46.7683651,23.6073555,3,,POINT (23.6073555 46.7683651)
1880663885,46.7692886,23.6097023,3,,POINT (23.6097023 46.7692886)
1880663897,46.7696219,23.6090969,3,,POINT (23.6090969 46.7696219)
1880669863,46.7687892,23.6095891,2,,POINT (23.6095891 46.7687892)
1880677171,46.7686702,23.6187325,3,,POINT (23.6187325 46.7686702)
1883210475,46.7712305,23.5855962,3,,POINT (23.5855962 46.7712305)
1903307952,46.7758131,23.6183048,3,,POINT (23.6183048 46.7758131)
1903308235,46.7712528,23.6177477,1,,POINT (23.6177477 46.7712528)
1903308360,46.7715002,23.6182588,1,,POINT (23.6182588 46.7715002)
1903308416,46.7713036,23.6183071,3,,POINT (23.6183071 46.7713036)
1974797279,46.7785934,23.5984959,3,,POINT (23.5984959 46.7785934)
1974797283,46.7786652,23.6000905,3,,POINT (23.6000905 46.7786652)
1974803899,46.77873,23.602589,3,,POINT (23.602589 46.77873)
1974805048,46.7757571,23.6008884,1,,POINT (23.6008884 46.7757571)
1975704298,46.7680068,23.5979928,3,,POINT (23.5979928 46.7680068)
1987670213,46.7852903,23.6130849,3,,POINT (23.6130849 46.7852903)
1987670226,46.7860105,23.6139502,4,,POINT (23.6139502 46.7860105)
1994247239,46.7587119,23.6137425,3,,POINT (23.6137425 46.7587119)
1994247240,46.7598229,23.6118631,4,,POINT (23.6118631 46.7598229)
1994247241,46.7605984,23.6105443,4,,POINT (23.6105443 46.7605984)
1994247242,46.7630492,23.6063224,3,,POINT (23.6063224 46.7630492)
1994439436,46.7619071,23.6059512,3,,POINT (23.6059512 46.7619071)
2009760889,46.7830325,23.5848815,3,,POINT (23.5848815 46.7830325)
2009760896,46.7820484,23.5899572,3,,POINT (23.5899572 46.7820484)
2009760901,46.7819599,23.5903152,3,,POINT (23.5903152 46.7819599)
2009760902,46.7817956,23.5722073,1,,POINT (23.5722073 46.7817956)
2009760904,46.7820752,23.576069,3,,POINT (23.576069 46.7820752)
2009760906,46.7815747,23.5761421,3,,POINT (23.5761421 46.7815747)
2027929958,46.7520763,23.5758874,3,,POINT (23.5758874 46.7520763)
2032598974,46.7761461,23.6170248,1,,POINT (23.6170248 46.7761461)
2034378697,46.7518409,23.5650314,3,,POINT (23.5650314 46.7518409)
2034378699,46.7519013,23.5653097,3,,POINT (23.5653097 46.7519013)
2061502115,46.7495009,23.5894086,1,,POINT (23.5894086 46.7495009)
2092667192,46.7701782,23.5639376,1,,POINT (23.5639376 46.7701782)
2117828226,46.7973535,23.6646387,3,,POINT (23.6646387 46.7973535)
2122707890,46.7556306,23.5803821,3,,POINT (23.5803821 46.7556306)
2123686894,46.7444265,23.5697086,1,,POINT (23.5697086 46.7444265)
2123754148,46.7548758,23.5756161,3,,POINT (23.5756161 46.7548758)
2123754150,46.7548918,23.5754416,3,,POINT (23.5754416 46.7548918)
2123754159,46.7549655,23.5754301,3,,POINT (23.5754301 46.7549655)
2123754167,46.7550164,23.5755392,3,,POINT (23.5755392 46.7550164)
2123754169,46.7552204,23.5784778,3,,POINT (23.5784778 46.7552204)
2123754170,46.755241,23.5784355,3,,POINT (23.5784355 46.755241)
2123754176,46.7552205,23.5786628,3,,POINT (23.5786628 46.7552205)
2123754194,46.7554761,23.5785689,3,,POINT (23.5785689 46.7554761)
2152482245,46.7653852,23.5894244,3,,POINT (23.5894244 46.7653852)
2152482251,46.7654658,23.5908238,1,,POINT (23.5908238 46.7654658)
2244644502,46.7510394,23.5766295,4,,POINT (23.5766295 46.7510394)
2250288934,46.7502628,23.5770418,1,,POINT (23.5770418 46.7502628)
2266007699,46.7844571,23.5974175,3,,POINT (23.5974175 46.7844571)
2266007706,46.7856584,23.5980702,3,,POINT (23.5980702 46.7856584)
2266054898,46.7771334,23.6081569,3,,POINT (23.6081569 46.7771334)
2271352974,46.7420075,23.5648171,1,,POINT (23.5648171 46.7420075)
2304865781,46.7533831,23.6036499,3,,POINT (23.6036499 46.7533831)
2304865783,46.7532445,23.6029196,3,,POINT (23.6029196 46.7532445)
2304867944,46.7517026,23.6040669,3,,POINT (23.6040669 46.7517026)
2313278229,46.7769553,23.565409,3,,POINT (23.565409 46.7769553)
2313278231,46.7791273,23.5618834,3,,POINT (23.5618834 46.7791273)
2313278248,46.7785456,23.5637533,1,,POINT (23.5637533 46.7785456)
2313278252,46.778136,23.5652071,1,,POINT (23.5652071 46.778136)
2313278275,46.7773837,23.5653541,2,,POINT (23.5653541 46.7773837)
2313278277,46.7766005,23.5628189,3,,POINT (23.5628189 46.7766005)
2313278299,46.7801314,23.5660978,3,,POINT (23.5660978 46.7801314)
2313278302,46.7783803,23.5619854,3,,POINT (23.5619854 46.7783803)
2313278308,46.7792674,23.5663792,1,,POINT (23.5663792 46.7792674)
2313278311,46.7770828,23.5625115,3,,POINT (23.5625115 46.7770828)
2313278314,46.7793866,23.5652535,3,,POINT (23.5652535 46.7793866)
2313278332,46.7792693,23.5632652,1,,POINT (23.5632652 46.7792693)
2313278338,46.7790968,23.5616326,3,,POINT (23.5616326 46.7790968)
2313278352,46.7775942,23.5622543,3,,POINT (23.5622543 46.7775942)
2313278356,46.7778031,23.5621811,3,,POINT (23.5621811 46.7778031)
2359280036,46.7941634,23.5757124,3,,POINT (23.5757124 46.7941634)
2359406270,46.7893805,23.5750614,3,,POINT (23.5750614 46.7893805)
2359406271,46.7897454,23.5750951,3,,POINT (23.5750951 46.7897454)
2359406275,46.7907113,23.5775959,3,,POINT (23.5775959 46.7907113)
2359406279,46.792157,23.573133,3,,POINT (23.573133 46.792157)
2359406280,46.7922563,23.5732981,3,,POINT (23.5732981 46.7922563)
2359406282,46.7927138,23.5681153,3,,POINT (23.5681153 46.7927138)
2359406284,46.7927783,23.5744285,3,,POINT (23.5744285 46.7927783)
2359406286,46.7929975,23.5748225,4,,POINT (23.5748225 46.7929975)
2359406296,46.7936254,23.5716702,1,,POINT (23.5716702 46.7936254)
2359406297,46.7936465,23.5700772,1,,POINT (23.5700772 46.7936465)
2359406298,46.7937802,23.5721623,1,,POINT (23.5721623 46.7937802)
2359420680,46.7877955,23.5630496,3,,POINT (23.5630496 46.7877955)
2359420683,46.788235,23.5643444,3,,POINT (23.5643444 46.788235)
2359420705,46.7956938,23.5789009,3,,POINT (23.5789009 46.7956938)
2359420709,46.7962738,23.5702752,3,,POINT (23.5702752 46.7962738)
2359420710,46.7964189,23.5618779,1,,POINT (23.5618779 46.7964189)
2359420722,46.7982196,23.5676931,1,,POINT (23.5676931 46.7982196)
2359420723,46.7983432,23.5684672,3,,POINT (23.5684672 46.7983432)
2359420729,46.7984768,23.5702907,1,,POINT (23.5702907 46.7984768)
2387967916,46.7647667,23.5296518,3,,POINT (23.5296518 46.7647667)
2390007305,46.7718044,23.5550893,3,,POINT (23.5550893 46.7718044)
2390007307,46.7722763,23.5548038,1,,POINT (23.5548038 46.7722763)
2397663228,46.7676194,23.547564,3,,POINT (23.547564 46.7676194)
2397663232,46.7684504,23.5663911,3,,POINT (23.5663911 46.7684504)
2397663235,46.7690494,23.5659963,1,,POINT (23.5659963 46.7690494)
2411030352,46.7669007,23.6025513,3,,POINT (23.6025513 46.7669007)
2441659081,46.7558656,23.5966508,3,,POINT (23.5966508 46.7558656)
2449082392,46.8287773,23.5684207,3,,POINT (23.5684207 46.8287773)
2449082406,46.7964095,23.5842419,3,,POINT (23.5842419 46.7964095)
2449082429,46.7955249,23.5789521,3,,POINT (23.5789521 46.7955249)
2449082438,46.7984617,23.5858824,1,,POINT (23.5858824 46.7984617)
2449082538,46.8309249,23.5594222,1,,POINT (23.5594222 46.8309249)
2449082554,46.8322269,23.5781368,3,,POINT (23.5781368 46.8322269)
2449082560,46.8290127,23.5648308,3,,POINT (23.5648308 46.8290127)
2455077661,46.7834699,23.5652719,1,,POINT (23.5652719 46.7834699)
2466311828,46.7817629,23.6374656,2,,POINT (23.6374656 46.7817629)
2466984610,46.7819703,23.6376321,3,,POINT (23.6376321 46.7819703)
2466984616,46.7821902,23.6374155,3,crossing,POINT (23.6374155 46.7821902)
2470009430,46.7730887,23.5600077,1,,POINT (23.5600077 46.7730887)
2470009431,46.7724961,23.5588638,3,,POINT (23.5588638 46.7724961)
2470009432,46.7722754,23.5575862,3,,POINT (23.5575862 46.7722754)
2470009437,46.7724176,23.5584414,3,,POINT (23.5584414 46.7724176)
2479711581,46.7725825,23.5635269,1,,POINT (23.5635269 46.7725825)
2482364846,46.7653807,23.6331528,3,,POINT (23.6331528 46.7653807)
2482364851,46.7652089,23.6334701,3,,POINT (23.6334701 46.7652089)
2482364853,46.7646693,23.6320964,3,,POINT (23.6320964 46.7646693)
2486318258,46.7676186,23.6206198,2,,POINT (23.6206198 46.7676186)
2486318277,46.7677314,23.6247343,2,,POINT (23.6247343 46.7677314)
2486545617,46.7671566,23.6193735,3,,POINT (23.6193735 46.7671566)
2488210614,46.7582446,23.6174519,3,,POINT (23.6174519 46.7582446)
2488210618,46.7573746,23.6158322,1,,POINT (23.6158322 46.7573746)
2494338782,46.7994648,23.6093055,3,,POINT (23.6093055 46.7994648)
2494338787,46.8007736,23.6084256,1,,POINT (23.6084256 46.8007736)
2496036061,46.7663036,23.6254678,2,,POINT (23.6254678 46.7663036)
2496986319,46.7883432,23.5831784,1,,POINT (23.5831784 46.7883432)
2496986322,46.7882305,23.5821945,3,,POINT (23.5821945 46.7882305)
2497013896,46.7886986,23.5819689,3,,POINT (23.5819689 46.7886986)
2497013898,46.7885819,23.5823365,1,,POINT (23.5823365 46.7885819)
2500462903,46.7123049,23.5724197,3,,POINT (23.5724197 46.7123049)
2500462908,46.7106759,23.5743826,3,,POINT (23.5743826 46.7106759)
2500462911,46.7106574,23.575771,1,,POINT (23.575771 46.7106574)
2500462912,46.710729,23.5752966,3,,POINT (23.5752966 46.710729)
2500462916,46.7109843,23.5761336,1,,POINT (23.5761336 46.7109843)
2500462922,46.7121625,23.5722197,3,,POINT (23.5722197 46.7121625)
2500462927,46.7109986,23.5728205,1,,POINT (23.5728205 46.7109986)
2500462929,46.7107005,23.5735701,1,,POINT (23.5735701 46.7107005)
2500462930,46.7112027,23.5738733,3,,POINT (23.5738733 46.7112027)
2500462931,46.7128241,23.572523,3,,POINT (23.572523 46.7128241)
2500462933,46.7130502,23.5738113,1,,POINT (23.5738113 46.7130502)
2500462961,46.7287452,23.5749077,3,,POINT (23.5749077 46.7287452)
2500462969,46.7271414,23.5734771,1,,POINT (23.5734771 46.7271414)
2500463112,46.7582704,23.5957865,1,,POINT (23.5957865 46.7582704)
2503907745,46.7774301,23.6183484,4,,POINT (23.6183484 46.7774301)
2503907782,46.7786746,23.6180411,2,,POINT (23.6180411 46.7786746)
2505041923,46.7694556,23.5965836,4,,POINT (23.5965836 46.7694556)
2505063282,46.7728354,23.5962962,3,,POINT (23.5962962 46.7728354)
2506829274,46.7507471,23.5630057,2,,POINT (23.5630057 46.7507471)
2506829277,46.7505921,23.5653554,2,,POINT (23.5653554 46.7505921)
2506829320,46.7512682,23.5627096,1,,POINT (23.5627096 46.7512682)
2508287662,46.7784022,23.6287225,3,,POINT (23.6287225 46.7784022)
2508287663,46.7773962,23.6290409,3,,POINT (23.6290409 46.7773962)
2508287784,46.7819615,23.640497,3,,POINT (23.640497 46.7819615)
2508287786,46.7688704,23.6190358,3,,POINT (23.6190358 46.7688704)
2508287788,46.7819747,23.6406859,3,,POINT (23.6406859 46.7819747)
2508287789,46.7821301,23.6407077,3,,POINT (23.6407077 46.7821301)
2508287790,46.7821624,23.6406488,3,,POINT (23.6406488 46.7821624)
2508292704,46.7623216,23.6223291,2,,POINT (23.6223291 46.7623216)
2521837922,46.7560635,23.6065934,3,,POINT (23.6065934 46.7560635)
2521924858,46.7618826,23.5742918,3,,POINT (23.5742918 46.7618826)
2521924863,46.7618234,23.5734727,3,,POINT (23.5734727 46.7618234)
2558540532,46.7819565,23.6406435,3,,POINT (23.6406435 46.7819565)
2592443720,46.7875111,23.5568339,1,,POINT (23.5568339 46.7875111)
2592443721,46.7873527,23.5591658,3,,POINT (23.5591658 46.7873527)
2624813542,46.7747425,23.5917657,3,,POINT (23.5917657 46.7747425)
2624813562,46.7742112,23.5921188,4,,POINT (23.5921188 46.7742112)
2669824910,46.7732699,23.5654802,3,,POINT (23.5654802 46.7732699)
2669855554,46.7897,23.5825731,3,,POINT (23.5825731 46.7897)
2669855557,46.7890073,23.5830184,3,,POINT (23.5830184 46.7890073)
2671110579,46.7828811,23.6382014,3,,POINT (23.6382014 46.7828811)
2676626290,46.7568827,23.5607169,3,,POINT (23.5607169 46.7568827)
2676626302,46.7554746,23.5640651,3,,POINT (23.5640651 46.7554746)
2689478202,46.758099,23.5558209,2,,POINT (23.5558209 46.758099)
2701283335,46.788792,23.6545594,3,,POINT (23.6545594 46.788792)
2701283337,46.7881185,23.6535771,3,,POINT (23.6535771 46.7881185)
2701283338,46.7893372,23.6526172,1,,POINT (23.6526172 46.7893372)
2701283339,46.7877166,23.6524174,3,,POINT (23.6524174 46.7877166)
2701283340,46.7890426,23.6509695,1,,POINT (23.6509695 46.7890426)
2701283342,46.7894461,23.6496835,1,,POINT (23.6496835 46.7894461)
2701285562,46.8001583,23.646409,3,,POINT (23.646409 46.8001583)
2701285578,46.8027054,23.6437107,4,,POINT (23.6437107 46.8027054)
2701285583,46.8031106,23.646017,1,,POINT (23.646017 46.8031106)
2701411883,46.7998499,23.644061,3,,POINT (23.644061 46.7998499)
2701411892,46.802943,23.6418097,3,,POINT (23.6418097 46.802943)
2701411902,46.8025885,23.6349415,3,,POINT (23.6349415 46.8025885)
2701414770,46.802494,23.6271185,3,,POINT (23.6271185 46.802494)
2701414781,46.8025977,23.6183104,3,,POINT (23.6183104 46.8025977)
2702743699,46.7508545,23.608677,3,,POINT (23.608677 46.7508545)
2702766558,46.7554956,23.5668673,2,,POINT (23.5668673 46.7554956)
2703721643,46.7904227,23.654214,1,,POINT (23.654214 46.7904227)
2703721645,46.7881699,23.6499408,1,,POINT (23.6499408 46.7881699)
2703721655,46.7875446,23.6503996,3,,POINT (23.6503996 46.7875446)
2703721660,46.7900731,23.6500862,3,,POINT (23.6500862 46.7900731)
2703721670,46.7873538,23.6489837,1,,POINT (23.6489837 46.7873538)
2703721672,46.7911924,23.6566377,3,,POINT (23.6566377 46.7911924)
2703721678,46.7866011,23.6533322,3,,POINT (23.6533322 46.7866011)
2703721683,46.7902348,23.6548767,1,,POINT (23.6548767 46.7902348)
2703721687,46.7832944,23.6392743,1,,POINT (23.6392743 46.7832944)
2703721691,46.7897465,23.6552989,3,,POINT (23.6552989 46.7897465)
2703981428,46.797166,23.5938393,3,,POINT (23.5938393 46.797166)
2703981429,46.8055596,23.6030719,1,,POINT (23.6030719 46.8055596)
2703981436,46.7987369,23.5919782,3,,POINT (23.5919782 46.7987369)
2703981443,46.8022335,23.6086411,3,,POINT (23.6086411 46.8022335)
2703981448,46.8003921,23.6034085,3,,POINT (23.6034085 46.8003921)
2703981449,46.8019574,23.6101153,1,,POINT (23.6101153 46.8019574)
2703981450,46.8024812,23.6088871,3,,POINT (23.6088871 46.8024812)
2703981466,46.8018209,23.6108199,3,,POINT (23.6108199 46.8018209)
2703981469,46.7982507,23.5956093,3,,POINT (23.5956093 46.7982507)
2703981476,46.7971826,23.5956435,3,,POINT (23.5956435 46.7971826)
2703981481,46.8026881,23.6113813,3,,POINT (23.6113813 46.8026881)
2703981485,46.7973028,23.5963677,3,,POINT (23.5963677 46.7973028)
2703981491,46.8025017,23.6106469,3,,POINT (23.6106469 46.8025017)
2703981522,46.7976118,23.6007424,3,,POINT (23.6007424 46.7976118)
2703981540,46.7977858,23.5926488,1,,POINT (23.5926488 46.7977858)
2703981546,46.799792,23.6013114,4,,POINT (23.6013114 46.799792)
2703981549,46.7977215,23.5777933,3,,POINT (23.5777933 46.7977215)
2703981553,46.8010557,23.5924854,1,,POINT (23.5924854 46.8010557)
2703981560,46.8040908,23.608726,1,,POINT (23.608726 46.8040908)
2703981564,46.7946236,23.5935832,3,,POINT (23.5935832 46.7946236)
2703981568,46.80466,23.6095843,1,,POINT (23.6095843 46.80466)
2703981570,46.7974278,23.6051361,3,,POINT (23.6051361 46.7974278)
2703981581,46.8009735,23.6099796,3,,POINT (23.6099796 46.8009735)
2703981582,46.7995374,23.5928526,3,,POINT (23.5928526 46.7995374)
2703981585,46.7958981,23.5921124,1,,POINT (23.5921124 46.7958981)
2703981595,46.8027055,23.6102628,3,,POINT (23.6102628 46.8027055)
2703981600,46.8018913,23.612583,1,,POINT (23.612583 46.8018913)
2703981607,46.7984304,23.6065471,3,,POINT (23.6065471 46.7984304)
2703981609,46.802651,23.6089749,3,,POINT (23.6089749 46.802651)
2703981617,46.8021961,23.610228,1,,POINT (23.610228 46.8021961)
2703981618,46.7969301,23.6002502,1,,POINT (23.6002502 46.7969301)
2703981622,46.797159,23.6047622,3,,POINT (23.6047622 46.797159)
2703981625,46.7982305,23.6020677,3,,POINT (23.6020677 46.7982305)
2704057013,46.8041832,23.6210409,3,,POINT (23.6210409 46.8041832)
2704057034,46.8024243,23.61802,3,,POINT (23.61802 46.8024243)
2704057041,46.8061891,23.6137801,3,,POINT (23.6137801 46.8061891)
2704057067,46.8115742,23.6120366,3,,POINT (23.6120366 46.8115742)
2704066868,46.8056895,23.609975,3,,POINT (23.609975 46.8056895)
2704067039,46.8037598,23.6202865,3,,POINT (23.6202865 46.8037598)
2704067055,46.8024592,23.6246625,3,,POINT (23.6246625 46.8024592)
2704067057,46.80247,23.6292502,3,,POINT (23.6292502 46.80247)
2704067063,46.8036537,23.629309,3,,POINT (23.629309 46.8036537)
2704067067,46.8043893,23.6293676,3,,POINT (23.6293676 46.8043893)
2704067089,46.8058658,23.6245521,3,,POINT (23.6245521 46.8058658)
2704075453,46.8032625,23.6349349,3,,POINT (23.6349349 46.8032625)
2704075455,46.8037986,23.6349564,3,,POINT (23.6349564 46.8037986)
2704075464,46.8067691,23.6370217,1,,POINT (23.6370217 46.8067691)
2704075470,46.803094,23.6293413,3,,POINT (23.6293413 46.803094)
2704075476,46.8039313,23.6349696,3,,POINT (23.6349696 46.8039313)
2704075480,46.8039934,23.63818,1,,POINT (23.63818 46.8039934)
2704304823,46.7523507,23.5437312,3,,POINT (23.5437312 46.7523507)
2704354498,46.7927985,23.5906064,3,,POINT (23.5906064 46.7927985)
2704354500,46.7938874,23.5778541,1,,POINT (23.5778541 46.7938874)
2704354503,46.7934338,23.5754281,3,,POINT (23.5754281 46.7934338)
2704354505,46.7916934,23.5908675,3,,POINT (23.5908675 46.7916934)
2704354508,46.7929362,23.5772157,1,,POINT (23.5772157 46.7929362)
2704354510,46.7912761,23.5782372,3,,POINT (23.5782372 46.7912761)
2704354512,46.7960652,23.5754938,1,,POINT (23.5754938 46.7960652)
2704354515,46.7926827,23.5804666,1,,POINT (23.5804666 46.7926827)
2704354517,46.7934401,23.5785473,3,,POINT (23.5785473 46.7934401)
2704354518,46.792276,23.5789696,3,,POINT (23.5789696 46.792276)
2704354533,46.793667,23.5802681,1,,POINT (23.5802681 46.793667)
2704354534,46.7920015,23.5775242,3,,POINT (23.5775242 46.7920015)
2704354542,46.7935844,23.576737,1,,POINT (23.576737 46.7935844)
2704354547,46.7930463,23.5805095,1,,POINT (23.5805095 46.7930463)
2704354550,46.793244,23.5815847,3,,POINT (23.5815847 46.793244)
2721682259,46.78085,23.6143817,1,,POINT (23.6143817 46.78085)
2731481617,46.7817515,23.6217567,3,,POINT (23.6217567 46.7817515)
2731875382,46.7843261,23.6253657,3,,POINT (23.6253657 46.7843261)
2731875388,46.7837756,23.6258044,1,,POINT (23.6258044 46.7837756)
2741905767,46.7752922,23.6104039,3,,POINT (23.6104039 46.7752922)
2788182962,46.8231613,23.5911567,3,,POINT (23.5911567 46.8231613)
2788183002,46.8206992,23.5826658,3,,POINT (23.5826658 46.8206992)
2788197734,46.7863182,23.6141848,3,,POINT (23.6141848 46.7863182)
2788218548,46.7800529,23.5916834,3,,POINT (23.5916834 46.7800529)
2788218549,46.7805278,23.5923187,1,,POINT (23.5923187 46.7805278)
2788218550,46.7801837,23.592383,3,,POINT (23.592383 46.7801837)
2788218551,46.7803251,23.593103,2,,POINT (23.593103 46.7803251)
2788218555,46.7812665,23.5918703,3,,POINT (23.5918703 46.7812665)
2800555614,46.7786393,23.5710136,1,,POINT (23.5710136 46.7786393)
2800570330,46.79043,23.5778993,3,,POINT (23.5778993 46.79043)
2801142813,46.7860627,23.6059528,2,,POINT (23.6059528 46.7860627)
2801142815,46.7860698,23.6049912,2,,POINT (23.6049912 46.7860698)
2801237424,46.7864114,23.6050488,2,,POINT (23.6050488 46.7864114)
2801237434,46.7865858,23.6050786,2,,POINT (23.6050786 46.7865858)
2804361348,46.7720991,23.5767748,3,,POINT (23.5767748 46.7720991)
2804361367,46.7718894,23.5774266,3,,POINT (23.5774266 46.7718894)
2804373254,46.7698351,23.5663876,3,,POINT (23.5663876 46.7698351)
2804373255,46.7699176,23.5662443,3,,POINT (23.5662443 46.7699176)
2804439139,46.7990204,23.6076526,4,,POINT (23.6076526 46.7990204)
2804443359,46.7978553,23.6118424,3,,POINT (23.6118424 46.7978553)
2804443360,46.797257,23.6125015,3,,POINT (23.6125015 46.797257)
2804443369,46.7975754,23.6123109,3,,POINT (23.6123109 46.7975754)
2804443373,46.7975536,23.6124913,3,,POINT (23.6124913 46.7975536)
2804443374,46.7975725,23.6125229,3,,POINT (23.6125229 46.7975725)
2804443376,46.7977202,23.6125015,3,,POINT (23.6125015 46.7977202)
2804443378,46.7977379,23.6124116,3,,POINT (23.6124116 46.7977379)
2804493607,46.7851121,23.5928921,3,,POINT (23.5928921 46.7851121)
2804493608,46.7848458,23.5931111,3,,POINT (23.5931111 46.7848458)
2805656952,46.800158,23.6053608,1,,POINT (23.6053608 46.800158)
2805656953,46.8007625,23.6047084,3,,POINT (23.6047084 46.8007625)
2805656954,46.8001139,23.6050819,1,,POINT (23.6050819 46.8001139)
2805666936,46.7990053,23.5985873,3,,POINT (23.5985873 46.7990053)
2805666957,46.7995508,23.6004073,3,,POINT (23.6004073 46.7995508)
2806649319,46.7798204,23.5822127,3,,POINT (23.5822127 46.7798204)
2806649321,46.7797743,23.5821217,3,,POINT (23.5821217 46.7797743)
2806649322,46.7797539,23.5821148,3,,POINT (23.5821148 46.7797539)
2806649326,46.7796765,23.5822404,3,,POINT (23.5822404 46.7796765)
2806649328,46.7797299,23.5823235,3,,POINT (23.5823235 46.7797299)
2808005751,46.7887361,23.5831226,1,,POINT (23.5831226 46.7887361)
2808005763,46.7884389,23.5836688,1,,POINT (23.5836688 46.7884389)
2808305317,46.7637893,23.5558928,1,,POINT (23.5558928 46.7637893)
2813486576,46.7506948,23.5459857,1,,POINT (23.5459857 46.7506948)
2813486829,46.7510421,23.5457663,3,,POINT (23.5457663 46.7510421)
