y,x,street_count,highway,ref,junction,geometry
25.0438794,121.6153004,1,,,,POINT (121.6153004 25.0438794)
25.0431843,121.6191642,4,,,,POINT (121.6191642 25.0431843)
25.0388523,121.6238851,3,,,,POINT (121.6238851 25.0388523)
25.039712,121.6228115,4,,,,POINT (121.6228115 25.039712)
25.0383467,121.6224745,4,,,,POINT (121.6224745 25.0383467)
25.0418825,121.6202945,4,,,,POINT (121.6202945 25.0418825)
25.0423622,121.6200099,3,,,,POINT (121.6200099 25.0423622)
25.0453515,121.6179038,4,,,,POINT (121.6179038 25.0453515)
25.0419233,121.6175287,3,,,,POINT (121.6175287 25.0419233)
25.0411033,121.6194915,4,,,,POINT (121.6194915 25.0411033)
25.0407346,121.6191504,3,,,,POINT (121.6191504 25.0407346)
25.0423657,121.6181015,3,,,,POINT (121.6181015 25.0423657)
25.0411177,121.620765,4,,,,POINT (121.620765 25.0411177)
25.040945,121.620657,3,,,,POINT (121.620657 25.040945)
25.0413632,121.6197393,3,,,,POINT (121.6197393 25.0413632)
25.0114083,121.5279563,3,,,,POINT (121.5279563 25.0114083)
25.1070368,121.5230516,3,,,,POINT (121.5230516 25.1070368)
25.1071621,121.5219065,3,,,,POINT (121.5219065 25.1071621)
25.1297855,121.4659809,3,traffic_signals,,,POINT (121.4659809 25.1297855)
25.1326408,121.4975685,3,traffic_signals,,,POINT (121.4975685 25.1326408)
25.1314754,121.4985083,3,traffic_signals,,,POINT (121.4985083 25.1314754)
25.134395,121.4962883,4,traffic_signals,,,POINT (121.4962883 25.134395)
25.1333802,121.4970476,3,,,,POINT (121.4970476 25.1333802)
25.1398921,121.4735643,1,,,,POINT (121.4735643 25.1398921)
25.072971,121.5994817,3,traffic_signals,,,POINT (121.5994817 25.072971)
25.0736316,121.6002729,1,,,,POINT (121.6002729 25.0736316)
25.0739027,121.6007194,3,,,,POINT (121.6007194 25.0739027)
25.0742015,121.6006764,3,,,,POINT (121.6006764 25.0742015)
25.0731836,121.6008119,3,,,,POINT (121.6008119 25.0731836)
25.0732662,121.6014623,3,traffic_signals,,,POINT (121.6014623 25.0732662)
25.0741203,121.601356,3,,,,POINT (121.601356 25.0741203)
25.0740986,121.6017809,4,traffic_signals,,,POINT (121.6017809 25.0740986)
25.0734823,121.6029251,4,traffic_signals,,,POINT (121.6029251 25.0734823)
25.0742636,121.5983046,1,,,,POINT (121.5983046 25.0742636)
25.1128649,121.5551051,3,,,,POINT (121.5551051 25.1128649)
25.1106639,121.548801,3,traffic_signals,,,POINT (121.548801 25.1106639)
25.1147959,121.5560907,1,,,,POINT (121.5560907 25.1147959)
25.110107,121.5523263,4,,,,POINT (121.5523263 25.110107)
25.1039232,121.581144,3,,,,POINT (121.581144 25.1039232)
25.1048123,121.583278,1,,,,POINT (121.583278 25.1048123)
25.1112625,121.5193363,3,,,,POINT (121.5193363 25.1112625)
25.1140558,121.5222612,3,,,,POINT (121.5222612 25.1140558)
25.113826,121.5221899,3,,,,POINT (121.5221899 25.113826)
25.1119499,121.5215404,3,traffic_signals,,,POINT (121.5215404 25.1119499)
25.1124556,121.5178215,3,,,,POINT (121.5178215 25.1124556)
25.1141946,121.5160545,3,traffic_signals,,,POINT (121.5160545 25.1141946)
25.1151312,121.5167925,3,,,,POINT (121.5167925 25.1151312)
25.1154064,121.5169036,3,,,,POINT (121.5169036 25.1154064)
25.1158834,121.5170361,3,,,,POINT (121.5170361 25.1158834)
25.1165886,121.5172417,3,,,,POINT (121.5172417 25.1165886)
25.1131699,121.5167975,3,traffic_signals,,,POINT (121.5167975 25.1131699)
25.1153004,121.5176523,3,traffic_signals,,,POINT (121.5176523 25.1153004)
25.1159418,121.5177704,3,,,,POINT (121.5177704 25.1159418)
25.1156545,121.5156963,3,,,,POINT (121.5156963 25.1156545)
25.1180903,121.5175358,3,traffic_signals,,,POINT (121.5175358 25.1180903)
25.1177467,121.5169369,3,,,,POINT (121.5169369 25.1177467)
25.1175601,121.5166061,4,,,,POINT (121.5166061 25.1175601)
25.1171957,121.5164245,3,,,,POINT (121.5164245 25.1171957)
25.116163,121.5159079,4,,,,POINT (121.5159079 25.116163)
25.1187755,121.5170585,2,,,,POINT (121.5170585 25.1187755)
25.1185813,121.5169936,4,,,,POINT (121.5169936 25.1185813)
25.11585,121.5148918,3,,,,POINT (121.5148918 25.11585)
25.1169084,121.5155744,4,,,,POINT (121.5155744 25.1169084)
25.11861,121.5163778,3,,,,POINT (121.5163778 25.11861)
25.1178073,121.5160345,3,,,,POINT (121.5160345 25.1178073)
25.1186904,121.515741,3,,,,POINT (121.515741 25.1186904)
25.1143012,121.5071192,3,traffic_signals,,,POINT (121.5071192 25.1143012)
25.1123852,121.5092016,3,traffic_signals,,,POINT (121.5092016 25.1123852)
25.1140382,121.5122178,4,traffic_signals,,,POINT (121.5122178 25.1140382)
25.1161059,121.511664,3,,,,POINT (121.511664 25.1161059)
25.1149523,121.5117708,3,,,,POINT (121.5117708 25.1149523)
25.1143577,121.5120633,3,,,,POINT (121.5120633 25.1143577)
25.1218145,121.5267948,3,traffic_signals,,,POINT (121.5267948 25.1218145)
25.1189844,121.5262469,3,,,,POINT (121.5262469 25.1189844)
25.1160338,121.5266104,3,,,,POINT (121.5266104 25.1160338)
25.1439568,121.5267355,4,traffic_signals,,,POINT (121.5267355 25.1439568)
25.0508144,121.5956033,4,traffic_signals,,,POINT (121.5956033 25.0508144)
25.0507414,121.5957329,3,traffic_signals,,,POINT (121.5957329 25.0507414)
25.0503855,121.5940241,4,traffic_signals,,,POINT (121.5940241 25.0503855)
25.0543518,121.594851,4,traffic_signals,,,POINT (121.594851 25.0543518)
25.05448,121.5947947,4,traffic_signals,,,POINT (121.5947947 25.05448)
25.0469546,121.5142198,3,,,,POINT (121.5142198 25.0469546)
25.0467587,121.5150171,4,traffic_signals,,,POINT (121.5150171 25.0467587)
25.0468889,121.5150209,4,traffic_signals,,,POINT (121.5150209 25.0468889)
25.046147,121.5174787,3,,,,POINT (121.5174787 25.046147)
25.046261,121.5175562,5,traffic_signals,,,POINT (121.5175562 25.046261)
25.0668369,121.5224646,4,traffic_signals,,,POINT (121.5224646 25.0668369)
25.0668501,121.5224021,4,traffic_signals,,,POINT (121.5224021 25.0668501)
25.0668675,121.5223198,3,traffic_signals,,,POINT (121.5223198 25.0668675)
25.0719645,121.5319722,3,,,,POINT (121.5319722 25.0719645)
25.085924,121.5251635,4,traffic_signals,,,POINT (121.5251635 25.085924)
25.0950683,121.5246107,4,traffic_signals,,,POINT (121.5246107 25.0950683)
25.0949837,121.5246346,4,traffic_signals,,,POINT (121.5246346 25.0949837)
25.0958669,121.5485318,3,,,,POINT (121.5485318 25.0958669)
25.0980991,121.5465953,4,traffic_signals,,,POINT (121.5465953 25.0980991)
25.08389,121.5503491,3,,,,POINT (121.5503491 25.08389)
25.0837679,121.5508998,4,traffic_signals,,,POINT (121.5508998 25.0837679)
25.0833342,121.5543948,3,,,,POINT (121.5543948 25.0833342)
25.081348,121.5480722,4,,,,POINT (121.5480722 25.081348)
25.0821819,121.5482835,4,,,,POINT (121.5482835 25.0821819)
25.0829836,121.5484713,4,,,,POINT (121.5484713 25.0829836)
25.0827713,121.5495728,4,,,,POINT (121.5495728 25.0827713)
25.082737,121.550328,4,traffic_signals,,,POINT (121.550328 25.082737)
25.0829179,121.5463546,4,traffic_signals,,,POINT (121.5463546 25.0829179)
25.0829593,121.5476478,4,,,,POINT (121.5476478 25.0829593)
25.0850048,121.5475445,3,,,,POINT (121.5475445 25.0850048)
25.0845898,121.5475613,3,,,,POINT (121.5475613 25.0845898)
25.0825496,121.5476647,4,,,,POINT (121.5476647 25.0825496)
25.0821663,121.5476897,4,,,,POINT (121.5476897 25.0821663)
25.081342,121.5477316,4,,,,POINT (121.5477316 25.081342)
25.0821088,121.5463824,4,,,,POINT (121.5463824 25.0821088)
25.0820612,121.5488653,4,traffic_signals,,,POINT (121.5488653 25.0820612)
25.0819594,121.5493731,4,,,,POINT (121.5493731 25.0819594)
25.0819295,121.5503226,4,,,,POINT (121.5503226 25.0819295)
25.0819432,121.5543866,3,,,,POINT (121.5543866 25.0819432)
25.0844864,121.5443673,4,traffic_signals,,,POINT (121.5443673 25.0844864)
25.0799861,121.552168,5,traffic_signals,,,POINT (121.552168 25.0799861)
25.0799961,121.5511743,4,traffic_signals,,,POINT (121.5511743 25.0799961)
25.0800069,121.5503104,4,traffic_signals,,,POINT (121.5503104 25.0800069)
25.080186,121.548618,4,traffic_signals,,,POINT (121.548618 25.080186)
25.0778799,121.5445677,4,,,,POINT (121.5445677 25.0778799)
25.078412,121.5453954,4,,,,POINT (121.5453954 25.078412)
25.0790501,121.5462574,4,traffic_signals,,,POINT (121.5462574 25.0790501)
25.0786075,121.544575,3,,,,POINT (121.544575 25.0786075)
25.0790434,121.5476988,3,,,,POINT (121.5476988 25.0790434)
25.083997,121.5498846,3,,,,POINT (121.5498846 25.083997)
25.0775076,121.5445584,4,traffic_signals,,,POINT (121.5445584 25.0775076)
25.0786491,121.5496478,3,traffic_signals,,,POINT (121.5496478 25.0786491)
25.0786612,121.5476923,4,traffic_signals,,,POINT (121.5476923 25.0786612)
25.0774687,121.5457189,3,,,,POINT (121.5457189 25.0774687)
25.0786718,121.5466725,4,,,,POINT (121.5466725 25.0786718)
25.0780247,121.545758,3,traffic_signals,,,POINT (121.545758 25.0780247)
25.0793411,121.546018,3,,,,POINT (121.546018 25.0793411)
25.0783506,121.5508379,3,,,,POINT (121.5508379 25.0783506)
25.0805921,121.5489278,3,,,,POINT (121.5489278 25.0805921)
25.0797276,121.5450323,3,,,,POINT (121.5450323 25.0797276)
25.0792897,121.5450549,3,,,,POINT (121.5450549 25.0792897)
25.0786794,121.5450615,3,,,,POINT (121.5450615 25.0786794)
25.0780535,121.5477104,4,,,,POINT (121.5477104 25.0780535)
25.0819233,121.5507111,3,,,,POINT (121.5507111 25.0819233)
25.0780016,121.5496359,4,,,,POINT (121.5496359 25.0780016)
25.0773775,121.5496263,3,,,,POINT (121.5496263 25.0773775)
25.0805449,121.5503084,3,,,,POINT (121.5503084 25.0805449)
25.0810679,121.5503147,4,,,,POINT (121.5503147 25.0810679)
25.0776747,121.538956,4,traffic_signals,,,POINT (121.538956 25.0776747)
25.0777743,121.5390129,4,traffic_signals,,,POINT (121.5390129 25.0777743)
25.097116,121.5424346,4,traffic_signals,,,POINT (121.5424346 25.097116)
25.0980729,121.5465317,4,traffic_signals,,,POINT (121.5465317 25.0980729)
25.1306545,121.5011544,4,traffic_signals,,,POINT (121.5011544 25.1306545)
25.101911,121.5318904,3,,,,POINT (121.5318904 25.101911)
25.0996642,121.5233838,4,traffic_signals,,,POINT (121.5233838 25.0996642)
25.0999268,121.5237728,3,,,,POINT (121.5237728 25.0999268)
25.1004597,121.5246248,3,,,,POINT (121.5246248 25.1004597)
25.1005554,121.5296017,3,,,,POINT (121.5296017 25.1005554)
25.1010135,121.526658,3,,,,POINT (121.526658 25.1010135)
25.1004544,121.5300527,3,,,,POINT (121.5300527 25.1004544)
25.1008676,121.5284524,4,,,,POINT (121.5284524 25.1008676)
25.1013947,121.5329279,3,,,,POINT (121.5329279 25.1013947)
25.1012986,121.5328451,3,,,,POINT (121.5328451 25.1012986)
25.1014909,121.5329838,3,,,,POINT (121.5329838 25.1014909)
25.1012126,121.5328628,3,,,,POINT (121.5328628 25.1012126)
25.0983713,121.5323833,4,traffic_signals,,,POINT (121.5323833 25.0983713)
25.0990853,121.5303567,3,traffic_signals,,,POINT (121.5303567 25.0990853)
25.0988995,121.5184984,3,,,,POINT (121.5184984 25.0988995)
25.0986058,121.519881,3,,,,POINT (121.519881 25.0986058)
25.0990387,121.5246967,3,,,,POINT (121.5246967 25.0990387)
25.0983115,121.5334048,3,,,,POINT (121.5334048 25.0983115)
25.0988394,121.5192523,3,,,,POINT (121.5192523 25.0988394)
25.0995134,121.5261129,3,,,,POINT (121.5261129 25.0995134)
25.0979716,121.5220986,3,,,,POINT (121.5220986 25.0979716)
25.0979785,121.5214878,3,,,,POINT (121.5214878 25.0979785)
25.0994011,121.5290987,1,,,,POINT (121.5290987 25.0994011)
25.0980737,121.5226382,3,,,,POINT (121.5226382 25.0980737)
25.0984547,121.5237072,3,,,,POINT (121.5237072 25.0984547)
25.098203,121.5231362,3,,,,POINT (121.5231362 25.098203)
25.0993228,121.5364233,4,traffic_signals,,,POINT (121.5364233 25.0993228)
25.1841155,121.5733994,3,,,,POINT (121.5733994 25.1841155)
25.1771236,121.5574799,3,,,,POINT (121.5574799 25.1771236)
25.188146,121.5635814,3,,,,POINT (121.5635814 25.188146)
25.060299,121.5792525,4,traffic_signals,,,POINT (121.5792525 25.060299)
25.0638087,121.590347,3,,,,POINT (121.590347 25.0638087)
25.062639,121.5847637,4,traffic_signals,,,POINT (121.5847637 25.062639)
25.058662,121.5822113,3,,,,POINT (121.5822113 25.058662)
25.0608866,121.5863619,3,,,,POINT (121.5863619 25.0608866)
25.0591411,121.581897,3,,,,POINT (121.581897 25.0591411)
25.0613648,121.5860706,3,,,,POINT (121.5860706 25.0613648)
25.0615782,121.58395,3,,,,POINT (121.58395 25.0615782)
25.0596411,121.5852125,3,,,,POINT (121.5852125 25.0596411)
25.0605504,121.5826846,4,traffic_signals,,,POINT (121.5826846 25.0605504)
25.0588593,121.5837519,3,,,,POINT (121.5837519 25.0588593)
25.0610334,121.5842972,3,,,,POINT (121.5842972 25.0610334)
25.0618308,121.5857889,3,,,,POINT (121.5857889 25.0618308)
25.0604666,121.5505281,3,,,,POINT (121.5505281 25.0604666)
25.0826778,121.5543902,4,traffic_signals,,,POINT (121.5543902 25.0826778)
25.0815786,121.5602438,3,,,,POINT (121.5602438 25.0815786)
25.0810974,121.552859,3,,,,POINT (121.552859 25.0810974)
25.0839639,121.554395,4,traffic_signals,,,POINT (121.554395 25.0839639)
25.0826953,121.5523083,4,traffic_signals,,,POINT (121.5523083 25.0826953)
25.0816103,121.5585268,3,,,,POINT (121.5585268 25.0816103)
25.0810959,121.5543826,3,,,,POINT (121.5543826 25.0810959)
25.0839118,121.558548,4,traffic_signals,,,POINT (121.558548 25.0839118)
25.081593,121.5611618,4,traffic_signals,,,POINT (121.5611618 25.081593)
25.0826341,121.5585369,4,traffic_signals,,,POINT (121.5585369 25.0826341)
25.042205,121.5083771,4,,,,POINT (121.5083771 25.042205)
25.0421672,121.508106,4,,,,POINT (121.508106 25.0421672)
25.0421407,121.5082194,4,,,,POINT (121.5082194 25.0421407)
25.0422619,121.5081333,4,,,,POINT (121.5081333 25.0422619)
25.0427476,121.5059408,4,traffic_signals,,,POINT (121.5059408 25.0427476)
25.0430204,121.5048241,4,traffic_signals,,,POINT (121.5048241 25.0430204)
24.9928197,121.5433568,4,traffic_signals,,,POINT (121.5433568 24.9928197)
24.9906567,121.5686798,3,,,,POINT (121.5686798 24.9906567)
24.9867658,121.5695138,3,,,,POINT (121.5695138 24.9867658)
25.0368597,121.5278492,3,,,,POINT (121.5278492 25.0368597)
24.986765,121.5626618,4,,,,POINT (121.5626618 24.986765)
24.9897354,121.5409147,3,traffic_signals,,,POINT (121.5409147 24.9897354)
24.9841959,121.5628749,4,,,,POINT (121.5628749 24.9841959)
24.9879816,121.5645016,3,,,,POINT (121.5645016 24.9879816)
24.985039,121.5658719,3,,,,POINT (121.5658719 24.985039)
24.988102,121.563589,3,,,,POINT (121.563589 24.988102)
24.9823567,121.5635622,3,,,,POINT (121.5635622 24.9823567)
25.0371975,121.5279443,3,,,,POINT (121.5279443 25.0371975)
25.0055822,121.5373157,1,,,,POINT (121.5373157 25.0055822)
24.9929646,121.541306,4,traffic_signals,,,POINT (121.541306 24.9929646)
24.9960253,121.5428255,4,traffic_signals,,,POINT (121.5428255 24.9960253)
24.9840328,121.5587066,3,,,,POINT (121.5587066 24.9840328)
24.9849353,121.564378,3,,,,POINT (121.564378 24.9849353)
24.9855539,121.5655812,3,,,,POINT (121.5655812 24.9855539)
24.9866255,121.5608944,4,,,,POINT (121.5608944 24.9866255)
24.9835366,121.5658512,3,,,,POINT (121.5658512 24.9835366)
24.9822581,121.5606004,1,,,,POINT (121.5606004 24.9822581)
24.9808272,121.5571928,3,traffic_signals,,,POINT (121.5571928 24.9808272)
25.0048478,121.5387918,3,,,,POINT (121.5387918 25.0048478)
24.99698,121.5427884,3,,,,POINT (121.5427884 24.99698)
24.9850682,121.5655262,3,,,,POINT (121.5655262 24.9850682)
24.9881334,121.5497053,3,,,,POINT (121.5497053 24.9881334)
24.9883768,121.5486551,3,,,,POINT (121.5486551 24.9883768)
24.9870417,121.5657457,3,,,,POINT (121.5657457 24.9870417)
24.9887101,121.5674487,3,,,,POINT (121.5674487 24.9887101)
25.0000514,121.5353705,3,traffic_signals,,,POINT (121.5353705 25.0000514)
24.9862212,121.5576763,3,,,,POINT (121.5576763 24.9862212)
24.9881024,121.553789,4,traffic_signals,,,POINT (121.553789 24.9881024)
24.9920814,121.5428972,4,,,,POINT (121.5428972 24.9920814)
24.9852541,121.5598207,3,,,,POINT (121.5598207 24.9852541)
24.982667,121.5623934,3,,,,POINT (121.5623934 24.982667)
24.9924975,121.5441234,4,traffic_signals,,,POINT (121.5441234 24.9924975)
24.9880857,121.5470778,3,,,,POINT (121.5470778 24.9880857)
24.9847812,121.5634185,3,,,,POINT (121.5634185 24.9847812)
24.9832903,121.565084,3,,,,POINT (121.565084 24.9832903)
24.9854933,121.5564283,3,,,,POINT (121.5564283 24.9854933)
24.9896759,121.5529115,1,,,,POINT (121.5529115 24.9896759)
24.9877647,121.5622265,4,,,,POINT (121.5622265 24.9877647)
25.0265354,121.5189441,4,traffic_signals,,,POINT (121.5189441 25.0265354)
24.9899939,121.5689463,3,,,,POINT (121.5689463 24.9899939)
25.0359374,121.5275816,3,,,,POINT (121.5275816 25.0359374)
24.9855282,121.5538097,3,,,,POINT (121.5538097 24.9855282)
24.9828857,121.5633606,4,,,,POINT (121.5633606 24.9828857)
24.9891905,121.5651473,4,,,,POINT (121.5651473 24.9891905)
24.984657,121.5555028,3,,,,POINT (121.5555028 24.984657)
25.0012509,121.5400856,3,,,,POINT (121.5400856 25.0012509)
24.9992008,121.5427874,3,,,,POINT (121.5427874 24.9992008)
24.9825091,121.564224,4,traffic_signals,,,POINT (121.564224 24.9825091)
24.9851156,121.5550739,3,,,,POINT (121.5550739 24.9851156)
24.9830363,121.5640473,4,,,,POINT (121.5640473 24.9830363)
25.0010041,121.5354092,3,,,,POINT (121.5354092 25.0010041)
25.0367562,121.5261939,1,,,,POINT (121.5261939 25.0367562)
24.9929325,121.5423645,3,,,,POINT (121.5423645 24.9929325)
24.9870162,121.5660882,3,,,,POINT (121.5660882 24.9870162)
25.0363669,121.525768,4,,,,POINT (121.525768 25.0363669)
24.98413,121.5692793,3,,,,POINT (121.5692793 24.98413)
25.0374211,121.525495,4,,,,POINT (121.525495 25.0374211)
24.9914441,121.5683633,3,,,,POINT (121.5683633 24.9914441)
25.0011504,121.5398093,4,,,,POINT (121.5398093 25.0011504)
25.0368476,121.5259873,1,,,,POINT (121.5259873 25.0368476)
24.9835888,121.5570504,3,traffic_signals,,,POINT (121.5570504 24.9835888)
25.0003041,121.5435354,3,,,,POINT (121.5435354 25.0003041)
24.9862058,121.5564344,3,crossing,,,POINT (121.5564344 24.9862058)
24.9843005,121.5635725,4,,,,POINT (121.5635725 24.9843005)
24.9895259,121.5676506,3,,,,POINT (121.5676506 24.9895259)
24.9950134,121.5428716,3,,,,POINT (121.5428716 24.9950134)
24.9968951,121.5362742,3,,,,POINT (121.5362742 24.9968951)
24.9853915,121.5605535,4,,,,POINT (121.5605535 24.9853915)
24.9885637,121.5644251,3,,,,POINT (121.5644251 24.9885637)
24.9997655,121.5448793,4,,,,POINT (121.5448793 24.9997655)
25.0377609,121.5255946,4,,,,POINT (121.5255946 25.0377609)
24.9868429,121.5683437,4,,,,POINT (121.5683437 24.9868429)
24.9844754,121.5646596,3,,,,POINT (121.5646596 24.9844754)
25.0005483,121.542465,3,,,,POINT (121.542465 25.0005483)
25.0369121,121.5257992,1,,,,POINT (121.5257992 25.0369121)
24.9866963,121.5549358,3,,,,POINT (121.5549358 24.9866963)
24.9853351,121.5582794,4,,,,POINT (121.5582794 24.9853351)
24.9843681,121.5608237,3,,,,POINT (121.5608237 24.9843681)
24.9849544,121.5566043,4,,,,POINT (121.5566043 24.9849544)
24.9842476,121.56005,3,,,,POINT (121.56005 24.9842476)
25.0582434,121.5101899,3,,,,POINT (121.5101899 25.0582434)
25.0592537,121.5137002,4,traffic_signals,,,POINT (121.5137002 25.0592537)
25.0569315,121.5108434,3,traffic_signals,,,POINT (121.5108434 25.0569315)
25.0592299,121.5135683,4,traffic_signals,,,POINT (121.5135683 25.0592299)
25.0582865,121.511498,3,traffic_signals,,,POINT (121.511498 25.0582865)
25.0596383,121.5173952,3,,,,POINT (121.5173952 25.0596383)
25.058216,121.5135878,4,traffic_signals,,,POINT (121.5135878 25.058216)
25.0602073,121.5183044,4,traffic_signals,,,POINT (121.5183044 25.0602073)
25.0630908,121.5093145,4,,,,POINT (121.5093145 25.0630908)
25.0648028,121.5088056,3,,,,POINT (121.5088056 25.0648028)
25.0595047,121.5147663,3,traffic_signals,,,POINT (121.5147663 25.0595047)
25.058177,121.5129111,3,,,,POINT (121.5129111 25.058177)
25.0603378,121.5210066,3,,,,POINT (121.5210066 25.0603378)
25.0603187,121.5218576,4,,,,POINT (121.5218576 25.0603187)
25.0607257,121.5127238,3,,,,POINT (121.5127238 25.0607257)
25.0602038,121.5176822,3,,,,POINT (121.5176822 25.0602038)
25.0603445,121.5206612,4,traffic_signals,,,POINT (121.5206612 25.0603445)
25.0597524,121.5157073,4,,,,POINT (121.5157073 25.0597524)
25.0602139,121.5181645,4,traffic_signals,,,POINT (121.5181645 25.0602139)
25.0629956,121.5098853,3,,,,POINT (121.5098853 25.0629956)
25.0580642,121.5084843,3,,,,POINT (121.5084843 25.0580642)
25.0598077,121.5158983,3,traffic_signals,,,POINT (121.5158983 25.0598077)
25.0581528,121.5115077,3,traffic_signals,,,POINT (121.5115077 25.0581528)
25.0603122,121.5228445,4,traffic_signals,,,POINT (121.5228445 25.0603122)
25.0591584,121.5128391,4,traffic_signals,,,POINT (121.5128391 25.0591584)
25.0582553,121.5105463,3,traffic_signals,,,POINT (121.5105463 25.0582553)
25.0603303,121.5229274,4,traffic_signals,,,POINT (121.5229274 25.0603303)
25.0589975,121.5114554,3,traffic_signals,,,POINT (121.5114554 25.0589975)
25.0646412,121.5111042,4,traffic_signals,,,POINT (121.5111042 25.0646412)
25.0593942,121.5147999,3,,,,POINT (121.5147999 25.0593942)
25.0598699,121.5161815,3,,,,POINT (121.5161815 25.0598699)
25.0647218,121.5093579,4,,,,POINT (121.5093579 25.0647218)
25.1098514,121.4670865,3,,,,POINT (121.4670865 25.1098514)
25.106246,121.4730532,3,,,,POINT (121.4730532 25.106246)
25.1107002,121.4944419,3,traffic_signals,,,POINT (121.4944419 25.1107002)
25.1061217,121.4729293,3,,,,POINT (121.4729293 25.1061217)
25.1168594,121.5317821,4,,,,POINT (121.5317821 25.1168594)
25.1121164,121.5289652,4,traffic_signals,,,POINT (121.5289652 25.1121164)
25.0339213,121.5234716,3,,,,POINT (121.5234716 25.0339213)
25.0897889,121.5233833,4,,,,POINT (121.5233833 25.0897889)
25.0446438,121.5161058,4,,,yes,POINT (121.5161058 25.0446438)
25.0384373,121.5233783,4,traffic_signals,,,POINT (121.5233783 25.0384373)
25.0895926,121.5240448,3,,,,POINT (121.5240448 25.0895926)
25.1106601,121.5146985,4,traffic_signals,,,POINT (121.5146985 25.1106601)
25.092189,121.5253598,4,traffic_signals,,,POINT (121.5253598 25.092189)
25.0908759,121.5245474,4,,,,POINT (121.5245474 25.0908759)
25.03302,121.5270284,3,traffic_signals,,,POINT (121.5270284 25.03302)
25.0360769,121.5064592,4,traffic_signals,,,POINT (121.5064592 25.0360769)
25.0892474,121.5252413,4,,,,POINT (121.5252413 25.0892474)
25.0403628,121.5090889,4,traffic_signals,,,POINT (121.5090889 25.0403628)
25.0905515,121.5236964,3,,,,POINT (121.5236964 25.0905515)
25.0455084,121.5172912,3,,,yes,POINT (121.5172912 25.0455084)
25.1077287,121.5284581,4,traffic_signals,,,POINT (121.5284581 25.1077287)
25.0936937,121.520627,3,,,,POINT (121.520627 25.0936937)
25.0455141,121.515027,3,traffic_signals,,,POINT (121.515027 25.0455141)
25.0446504,121.5170523,3,,,yes,POINT (121.5170523 25.0446504)
25.0363504,121.5227757,4,traffic_signals,,,POINT (121.5227757 25.0363504)
25.0900253,121.5255217,4,,,,POINT (121.5255217 25.0900253)
25.0446373,121.5150226,3,,,yes,POINT (121.5150226 25.0446373)
25.0888465,121.5265877,4,,,,POINT (121.5265877 25.0888465)
25.0920816,121.5249601,3,,,,POINT (121.5249601 25.0920816)
25.0407082,121.5062997,3,,,,POINT (121.5062997 25.0407082)
25.0334524,121.5243529,3,,,,POINT (121.5243529 25.0334524)
25.0879813,121.5238848,3,,,,POINT (121.5238848 25.0879813)
25.0904659,121.5256558,3,,,,POINT (121.5256558 25.0904659)
25.0386442,121.5234381,4,traffic_signals,,,POINT (121.5234381 25.0386442)
25.0903667,121.5243322,4,,,,POINT (121.5243322 25.0903667)
25.0906611,121.5257396,3,,,,POINT (121.5257396 25.0906611)
25.0931613,121.5213724,3,,,,POINT (121.5213724 25.0931613)
25.0896017,121.5269447,3,,,,POINT (121.5269447 25.0896017)
25.0905872,121.5255851,3,,,,POINT (121.5255851 25.0905872)
25.0887667,121.5250775,4,,,,POINT (121.5250775 25.0887667)
25.0360305,121.5066192,4,traffic_signals,,,POINT (121.5066192 25.0360305)
25.0499169,121.5166839,4,traffic_signals,,,POINT (121.5166839 25.0499169)
25.0893009,121.5231158,3,,,,POINT (121.5231158 25.0893009)
25.0913508,121.5215367,4,traffic_signals,,,POINT (121.5215367 25.0913508)
25.0455127,121.5161186,4,,,yes,POINT (121.5161186 25.0455127)
24.9899908,121.5395955,3,traffic_signals,,,POINT (121.5395955 24.9899908)
24.9932224,121.5408432,5,traffic_signals,,,POINT (121.5408432 24.9932224)
24.9915985,121.5413409,3,,,,POINT (121.5413409 24.9915985)
24.994939,121.5398546,3,,,,POINT (121.5398546 24.994939)
24.9949789,121.5422803,3,,,,POINT (121.5422803 24.9949789)
24.9902082,121.539797,3,traffic_signals,,,POINT (121.539797 24.9902082)
24.9931268,121.5410242,4,traffic_signals,,,POINT (121.5410242 24.9931268)
24.9950709,121.5437794,3,,,,POINT (121.5437794 24.9950709)
24.9949298,121.5412472,4,traffic_signals,,,POINT (121.5412472 24.9949298)
24.9908038,121.5412139,3,traffic_signals,,,POINT (121.5412139 24.9908038)
24.9949253,121.5411296,4,traffic_signals,,,POINT (121.5411296 24.9949253)
24.9941987,121.5410706,4,traffic_signals,,,POINT (121.5410706 24.9941987)
24.9903994,121.5397277,4,traffic_signals,,,POINT (121.5397277 24.9903994)
24.9817914,121.5644157,4,,,,POINT (121.5644157 24.9817914)
24.9877526,121.5706602,4,,,,POINT (121.5706602 24.9877526)
24.9841044,121.559155,3,,,,POINT (121.559155 24.9841044)
24.986339,121.5584949,3,,,,POINT (121.5584949 24.986339)
24.9876457,121.5685953,3,,,,POINT (121.5685953 24.9876457)
24.9844992,121.5616605,4,,,,POINT (121.5616605 24.9844992)
24.9824747,121.5616949,1,,,,POINT (121.5616949 24.9824747)
24.9835012,121.559346,4,,,,POINT (121.559346 24.9835012)
24.9855582,121.561279,4,,,,POINT (121.561279 24.9855582)
24.9815293,121.5599701,3,traffic_signals,,,POINT (121.5599701 24.9815293)
24.9865791,121.5706814,3,,,,POINT (121.5706814 24.9865791)
