y,x,street_count,highway,junction,railway,ref,geometry
48.8527095,2.2806612,4,crossing,,,,POINT (2.2806612 48.8527095)
48.8477262,2.3410595,3,,,,,POINT (2.3410595 48.8477262)
48.8472595,2.3648817,3,,,,,POINT (2.3648817 48.8472595)
48.8975339,2.3277967,3,,,,,POINT (2.3277967 48.8975339)
48.8980005,2.3424137,3,,,,,POINT (2.3424137 48.8980005)
48.8979206,2.3393418,3,,,,,POINT (2.3393418 48.8979206)
48.8978898,2.3373736,4,,,,,POINT (2.3373736 48.8978898)
48.875355,2.316156,3,,,,,POINT (2.316156 48.875355)
48.8720008,2.3771153,3,traffic_signals,,,,POINT (2.3771153 48.8720008)
48.8894839,2.3958112,4,traffic_signals,,,,POINT (2.3958112 48.8894839)
48.8825278,2.3669277,3,traffic_signals,,,,POINT (2.3669277 48.8825278)
48.8641706,2.2664343,3,,,,,POINT (2.2664343 48.8641706)
48.8641945,2.2668591,3,,,,,POINT (2.2668591 48.8641945)
48.8989033,2.3224059,4,,,,,POINT (2.3224059 48.8989033)
48.8992065,2.3212566,4,,,,,POINT (2.3212566 48.8992065)
48.8382348,2.265727,3,,,,,POINT (2.265727 48.8382348)
48.8399792,2.3998935,3,,,,,POINT (2.3998935 48.8399792)
48.8552984,2.3528558,4,,,,,POINT (2.3528558 48.8552984)
48.8552916,2.3525744,3,,,,,POINT (2.3525744 48.8552916)
48.8553939,2.3526096,3,,,,,POINT (2.3526096 48.8553939)
48.8555083,2.3521798,3,,,,,POINT (2.3521798 48.8555083)
48.829042,2.3264017,3,traffic_signals,,,,POINT (2.3264017 48.829042)
48.8531743,2.2821111,3,,,,,POINT (2.2821111 48.8531743)
48.849014,2.276454,3,,,,,POINT (2.276454 48.849014)
48.8387501,2.2663143,3,,,,,POINT (2.2663143 48.8387501)
48.8647374,2.3019172,3,,,,,POINT (2.3019172 48.8647374)
48.8685511,2.3092901,4,,,,,POINT (2.3092901 48.8685511)
48.8685163,2.3093346,2,,,,,POINT (2.3093346 48.8685163)
48.8658028,2.3040683,1,,,,,POINT (2.3040683 48.8658028)
48.8658292,2.3040305,4,,,,,POINT (2.3040305 48.8658292)
48.8646686,2.3067022,3,,,,,POINT (2.3067022 48.8646686)
48.8648963,2.3170149,3,,,,,POINT (2.3170149 48.8648963)
48.8635459,2.3218858,3,,,,,POINT (2.3218858 48.8635459)
48.8586555,2.3416031,3,,,,,POINT (2.3416031 48.8586555)
48.8584826,2.3424643,3,,,,,POINT (2.3424643 48.8584826)
48.846796,2.3653419,3,,,,,POINT (2.3653419 48.846796)
48.819294,2.3297102,3,motorway_junction,,,D 920,POINT (2.3297102 48.819294)
48.8886159,2.3156396,4,traffic_signals,,,,POINT (2.3156396 48.8886159)
48.8800557,2.3314011,3,,,,,POINT (2.3314011 48.8800557)
48.8801417,2.3314097,3,traffic_signals,,,,POINT (2.3314097 48.8801417)
48.8757887,2.3482432,4,,,,,POINT (2.3482432 48.8757887)
48.8758377,2.3479433,3,,,,,POINT (2.3479433 48.8758377)
48.8849214,2.2979248,3,,,,,POINT (2.2979248 48.8849214)
48.8847996,2.2978911,3,,,,,POINT (2.2978911 48.8847996)
48.8847445,2.2988234,3,,,,,POINT (2.2988234 48.8847445)
48.8943995,2.3112653,3,,,,,POINT (2.3112653 48.8943995)
48.8924454,2.308697,3,,,,,POINT (2.308697 48.8924454)
48.8914308,2.3066293,3,,,,,POINT (2.3066293 48.8914308)
48.8656603,2.3724949,3,,,,,POINT (2.3724949 48.8656603)
48.9000957,2.3882594,4,,,,,POINT (2.3882594 48.9000957)
48.8999506,2.384817,3,,,,,POINT (2.384817 48.8999506)
48.9001119,2.3849468,3,,,,,POINT (2.3849468 48.9001119)
48.8866546,2.3969452,3,,,,,POINT (2.3969452 48.8866546)
48.8500296,2.2776192,1,,,,,POINT (2.2776192 48.8500296)
48.8623494,2.4063301,3,traffic_signals,,,,POINT (2.4063301 48.8623494)
48.8850672,2.2966674,3,,,,,POINT (2.2966674 48.8850672)
48.8948828,2.3152821,3,,,,,POINT (2.3152821 48.8948828)
48.8888883,2.3012834,3,,,,,POINT (2.3012834 48.8888883)
48.8881,2.2996489,4,,,,,POINT (2.2996489 48.8881)
48.8879817,2.299779,4,,,,,POINT (2.299779 48.8879817)
48.8943572,2.3132514,4,,,,,POINT (2.3132514 48.8943572)
48.8951332,2.3119239,4,,,,,POINT (2.3119239 48.8951332)
48.8986926,2.3587002,3,,,,,POINT (2.3587002 48.8986926)
48.9011048,2.3894769,2,,,,,POINT (2.3894769 48.9011048)
48.8889213,2.3959761,3,,,,,POINT (2.3959761 48.8889213)
48.8860946,2.3977091,3,,,,,POINT (2.3977091 48.8860946)
48.8861905,2.396913,3,,,,,POINT (2.396913 48.8861905)
48.8359993,2.3190647,3,,yes,,,POINT (2.3190647 48.8359993)
48.9006496,2.3870176,3,,,,,POINT (2.3870176 48.9006496)
48.9008953,2.388281,3,,,,,POINT (2.388281 48.9008953)
48.9005262,2.3884713,3,,,,,POINT (2.3884713 48.9005262)
48.8244016,2.3845472,3,,,,,POINT (2.3845472 48.8244016)
48.8261959,2.3872974,3,,,,,POINT (2.3872974 48.8261959)
48.8896604,2.3133627,3,,,,,POINT (2.3133627 48.8896604)
48.8893626,2.3130043,2,,,,,POINT (2.3130043 48.8893626)
48.883666,2.3273618,3,traffic_signals,,,,POINT (2.3273618 48.883666)
48.8351005,2.2552294,3,,,,,POINT (2.2552294 48.8351005)
48.8348379,2.2555199,3,,,,,POINT (2.2555199 48.8348379)
48.874936,2.3408842,3,,,,,POINT (2.3408842 48.874936)
48.8749877,2.3411073,3,,,,,POINT (2.3411073 48.8749877)
48.8750797,2.3409069,3,,,,,POINT (2.3409069 48.8750797)
48.8646495,2.3646797,3,,,,,POINT (2.3646797 48.8646495)
48.8646495,2.3645913,3,,,,,POINT (2.3645913 48.8646495)
48.8796994,2.3559422,3,,,,,POINT (2.3559422 48.8796994)
48.8752984,2.359356,4,,,,,POINT (2.359356 48.8752984)
48.8701371,2.3636084,3,,,,,POINT (2.3636084 48.8701371)
48.8870904,2.3477275,3,,,,,POINT (2.3477275 48.8870904)
48.8870702,2.347541,3,,,,,POINT (2.347541 48.8870702)
48.8913829,2.3323969,2,,,,,POINT (2.3323969 48.8913829)
48.8210299,2.3298565,3,,,,,POINT (2.3298565 48.8210299)
48.8892256,2.3019886,3,,,,,POINT (2.3019886 48.8892256)
48.853409,2.2711121,3,,,,,POINT (2.2711121 48.853409)
48.8402228,2.2719974,3,,,,,POINT (2.2719974 48.8402228)
48.8219144,2.3254118,4,,,,,POINT (2.3254118 48.8219144)
48.8683266,2.265793,3,,,,,POINT (2.265793 48.8683266)
48.8354732,2.3154433,3,crossing,,,,POINT (2.3154433 48.8354732)
48.8478373,2.3738309,3,,,,,POINT (2.3738309 48.8478373)
48.8734051,2.3297058,3,,,,,POINT (2.3297058 48.8734051)
48.8408487,2.3371788,3,,,,,POINT (2.3371788 48.8408487)
48.8408632,2.3372371,3,,,,,POINT (2.3372371 48.8408632)
48.8470894,2.330049,3,traffic_signals,,,,POINT (2.330049 48.8470894)
48.8804382,2.3086853,4,,,,,POINT (2.3086853 48.8804382)
48.8805281,2.3090844,4,,,,,POINT (2.3090844 48.8805281)
48.8805419,2.3095254,4,,,,,POINT (2.3095254 48.8805419)
48.898316,2.3555612,3,,,,,POINT (2.3555612 48.898316)
48.8294241,2.4037721,3,,,,,POINT (2.4037721 48.8294241)
48.8296706,2.4017415,3,,,,,POINT (2.4017415 48.8296706)
48.858175,2.2746881,3,traffic_signals,,,,POINT (2.2746881 48.858175)
48.8980801,2.3443709,4,,,,,POINT (2.3443709 48.8980801)
48.8394208,2.2753528,2,,,,,POINT (2.2753528 48.8394208)
48.8913247,2.3067737,3,,,,,POINT (2.3067737 48.8913247)
48.8900488,2.3041322,3,,,,,POINT (2.3041322 48.8900488)
48.8486043,2.3023221,2,,,,,POINT (2.3023221 48.8486043)
48.8484447,2.3025852,2,,,,,POINT (2.3025852 48.8484447)
48.8573775,2.4041157,3,,,,,POINT (2.4041157 48.8573775)
48.8554109,2.4052825,3,,,,,POINT (2.4052825 48.8554109)
48.8820505,2.3010616,3,,,,,POINT (2.3010616 48.8820505)
48.8401254,2.271983,3,,,,,POINT (2.271983 48.8401254)
48.8583577,2.2706024,3,,,,,POINT (2.2706024 48.8583577)
48.8583202,2.2702369,3,,,,,POINT (2.2702369 48.8583202)
48.8585453,2.2700763,3,,,,,POINT (2.2700763 48.8585453)
48.898265,2.3857381,3,,,,,POINT (2.3857381 48.898265)
48.898438,2.3858217,3,,,,,POINT (2.3858217 48.898438)
48.9003268,2.3883748,3,,,,,POINT (2.3883748 48.9003268)
48.9011467,2.389221,3,,,,,POINT (2.389221 48.9011467)
48.8808081,2.3511663,4,,,,,POINT (2.3511663 48.8808081)
48.8319707,2.3840473,3,,,,,POINT (2.3840473 48.8319707)
48.8325773,2.3834752,3,,,,,POINT (2.3834752 48.8325773)
48.8491147,2.4115016,3,,,,,POINT (2.4115016 48.8491147)
48.8764263,2.2925032,2,,,,,POINT (2.2925032 48.8764263)
48.8391362,2.3940827,3,,,,,POINT (2.3940827 48.8391362)
48.8393713,2.3939146,3,,,,,POINT (2.3939146 48.8393713)
48.8688345,2.2914369,3,,,,,POINT (2.2914369 48.8688345)
48.8689071,2.2915684,1,,,,,POINT (2.2915684 48.8689071)
48.8672623,2.2902912,3,,,,,POINT (2.2902912 48.8672623)
48.8937993,2.3146034,3,,,,,POINT (2.3146034 48.8937993)
48.8908314,2.3405192,3,,,,,POINT (2.3405192 48.8908314)
48.8561615,2.3046015,2,,,,,POINT (2.3046015 48.8561615)
48.8654563,2.391081,1,,,,,POINT (2.391081 48.8654563)
48.8655984,2.3930559,3,crossing,,,,POINT (2.3930559 48.8655984)
48.8865799,2.2900705,4,,,,,POINT (2.2900705 48.8865799)
48.8865078,2.2901308,3,,,,,POINT (2.2901308 48.8865078)
48.8648003,2.2815188,1,crossing,,,,POINT (2.2815188 48.8648003)
48.8653806,2.283025,1,crossing,,,,POINT (2.283025 48.8653806)
48.8455254,2.2675598,3,crossing,,,,POINT (2.2675598 48.8455254)
48.8562673,2.3710593,3,crossing,,,,POINT (2.3710593 48.8562673)
48.8421582,2.2628902,1,crossing,,,,POINT (2.2628902 48.8421582)
48.8894076,2.3426662,1,,,,,POINT (2.3426662 48.8894076)
48.8853636,2.3031789,3,,,,,POINT (2.3031789 48.8853636)
48.8853136,2.3030656,3,,,,,POINT (2.3030656 48.8853136)
48.8852024,2.3031627,3,crossing,,,,POINT (2.3031627 48.8852024)
48.8814131,2.3807175,3,,,,,POINT (2.3807175 48.8814131)
48.8854693,2.293077,3,traffic_signals,,,,POINT (2.293077 48.8854693)
48.8856754,2.2936363,3,,,,,POINT (2.2936363 48.8856754)
48.8789643,2.2808661,3,,,,,POINT (2.2808661 48.8789643)
48.8977307,2.3290141,4,,,,,POINT (2.3290141 48.8977307)
48.8944522,2.3134645,4,,,,,POINT (2.3134645 48.8944522)
48.8975461,2.3293798,3,,,,,POINT (2.3293798 48.8975461)
48.89908,2.3238116,1,,,,,POINT (2.3238116 48.89908)
48.8987401,2.3237908,3,,,,,POINT (2.3237908 48.8987401)
48.8982081,2.3256135,3,,,,,POINT (2.3256135 48.8982081)
48.8983607,2.3253721,3,,,,,POINT (2.3253721 48.8983607)
48.8982075,2.3253745,3,,,,,POINT (2.3253745 48.8982075)
48.8831029,2.3880968,3,,,,,POINT (2.3880968 48.8831029)
48.8978884,2.344517,4,,,,,POINT (2.344517 48.8978884)
48.8980553,2.344143,4,,,,,POINT (2.344143 48.8980553)
48.8479288,2.2601643,4,,,,,POINT (2.2601643 48.8479288)
48.9009687,2.3303862,3,crossing,,,,POINT (2.3303862 48.9009687)
48.8989988,2.3292035,4,,,,,POINT (2.3292035 48.8989988)
48.8792251,2.3493379,4,traffic_signals,,,,POINT (2.3493379 48.8792251)
48.9013262,2.3584955,3,,,,,POINT (2.3584955 48.9013262)
48.8344354,2.3323713,4,,,,,POINT (2.3323713 48.8344354)
48.8969996,2.3924099,3,,,,,POINT (2.3924099 48.8969996)
48.8432109,2.3205107,3,,,,,POINT (2.3205107 48.8432109)
48.8452506,2.3197015,3,,,,,POINT (2.3197015 48.8452506)
48.8244328,2.3258275,4,,,,,POINT (2.3258275 48.8244328)
48.8451839,2.2547542,4,,,,,POINT (2.2547542 48.8451839)
48.8505484,2.2867439,3,,,,,POINT (2.2867439 48.8505484)
48.8503838,2.2868345,3,,,,,POINT (2.2868345 48.8503838)
48.8361634,2.2783463,4,,,,,POINT (2.2783463 48.8361634)
48.8354214,2.2734021,1,,,,,POINT (2.2734021 48.8354214)
48.8638038,2.3769983,1,,,,,POINT (2.3769983 48.8638038)
48.8172173,2.3668867,4,,,,,POINT (2.3668867 48.8172173)
48.8473865,2.3871218,3,,,,,POINT (2.3871218 48.8473865)
48.8473029,2.3403872,3,,,,,POINT (2.3403872 48.8473029)
48.846917,2.3652133,3,,,,,POINT (2.3652133 48.846917)
48.8362318,2.3101745,3,,,,,POINT (2.3101745 48.8362318)
48.8363048,2.3100611,3,,,,,POINT (2.3100611 48.8363048)
48.8336272,2.3090096,3,,yes,,,POINT (2.3090096 48.8336272)
48.8237927,2.3233076,4,,,,,POINT (2.3233076 48.8237927)
48.8238206,2.323173,3,crossing,,,,POINT (2.323173 48.8238206)
48.8482219,2.2601277,3,,,,,POINT (2.2601277 48.8482219)
48.8390085,2.3165067,4,crossing,,,,POINT (2.3165067 48.8390085)
48.8390788,2.3165956,3,,,,,POINT (2.3165956 48.8390788)
48.8406059,2.3149789,3,,,,,POINT (2.3149789 48.8406059)
48.8404011,2.3146928,3,,,,,POINT (2.3146928 48.8404011)
48.8996696,2.3190843,3,,,,,POINT (2.3190843 48.8996696)
48.8997527,2.3191313,4,,,,,POINT (2.3191313 48.8997527)
48.8695398,2.3525473,3,,,,,POINT (2.3525473 48.8695398)
48.8622984,2.3725767,4,,,,,POINT (2.3725767 48.8622984)
48.8629352,2.371493,4,,,,,POINT (2.371493 48.8629352)
48.8319256,2.2806672,3,,,,,POINT (2.2806672 48.8319256)
48.8320654,2.2807896,3,,,,,POINT (2.2807896 48.8320654)
48.8304783,2.2848866,4,,,,,POINT (2.2848866 48.8304783)
48.8358539,2.4122138,3,,,,,POINT (2.4122138 48.8358539)
48.8605556,2.3754899,4,,,,,POINT (2.3754899 48.8605556)
48.8374441,2.3180741,3,,,,,POINT (2.3180741 48.8374441)
48.8374791,2.3181696,3,,,,,POINT (2.3181696 48.8374791)
48.8614501,2.2704309,1,,,,,POINT (2.2704309 48.8614501)
48.8778071,2.4055296,3,,,,,POINT (2.4055296 48.8778071)
48.8985402,2.344198,3,,,,,POINT (2.344198 48.8985402)
48.8403066,2.3148577,3,,,,,POINT (2.3148577 48.8403066)
48.8389576,2.282194,5,,,,,POINT (2.282194 48.8389576)
48.8388167,2.2822652,3,,,,,POINT (2.2822652 48.8388167)
48.8369645,2.2742142,4,,,,,POINT (2.2742142 48.8369645)
48.836927,2.2743471,4,,,,,POINT (2.2743471 48.836927)
48.8690984,2.2375415,1,,,,,POINT (2.2375415 48.8690984)
48.8746108,2.3628916,2,,,,,POINT (2.3628916 48.8746108)
48.8982847,2.353368,3,,,,,POINT (2.353368 48.8982847)
48.9007107,2.3892793,3,,,,,POINT (2.3892793 48.9007107)
48.8249168,2.3259469,3,crossing,,,,POINT (2.3259469 48.8249168)
48.8277743,2.3268982,3,,,,,POINT (2.3268982 48.8277743)
48.8269198,2.3264964,3,,,,,POINT (2.3264964 48.8269198)
48.8576919,2.3355457,3,,,,,POINT (2.3355457 48.8576919)
48.8578282,2.335556,3,,,,,POINT (2.335556 48.8578282)
48.8984569,2.3533971,3,,,,,POINT (2.3533971 48.8984569)
48.8985134,2.3564683,3,,,,,POINT (2.3564683 48.8985134)
48.8975422,2.3890626,1,traffic_signals,,,,POINT (2.3890626 48.8975422)
48.8398581,2.400167,3,,,,,POINT (2.400167 48.8398581)
48.8226114,2.3627126,3,,,,,POINT (2.3627126 48.8226114)
48.8439636,2.4083248,3,,,,,POINT (2.4083248 48.8439636)
48.8700859,2.3066588,3,,,,,POINT (2.3066588 48.8700859)
48.8974327,2.3231454,4,,,,,POINT (2.3231454 48.8974327)
48.8558138,2.4100799,4,,,,,POINT (2.4100799 48.8558138)
48.8267896,2.3899872,3,motorway_junction,,,,POINT (2.3899872 48.8267896)
48.8750494,2.373726,3,,,,,POINT (2.373726 48.8750494)
48.8769771,2.2855959,2,,,,,POINT (2.2855959 48.8769771)
48.8694956,2.272061,1,,,,,POINT (2.272061 48.8694956)
48.8696224,2.2721693,3,,,,,POINT (2.2721693 48.8696224)
48.8721037,2.3770084,4,traffic_signals,,,,POINT (2.3770084 48.8721037)
48.9012193,2.3421203,3,,,,,POINT (2.3421203 48.9012193)
48.8740931,2.2549661,3,,,,,POINT (2.2549661 48.8740931)
48.8572501,2.2906977,3,,,,,POINT (2.2906977 48.8572501)
48.8854266,2.2933877,5,traffic_signals,,,,POINT (2.2933877 48.8854266)
48.8872456,2.3049444,4,,,,,POINT (2.3049444 48.8872456)
48.8571879,2.3795528,3,,,,,POINT (2.3795528 48.8571879)
48.8781792,2.2845505,3,,,,,POINT (2.2845505 48.8781792)
48.8701509,2.3427202,3,,,,,POINT (2.3427202 48.8701509)
48.8581423,2.2619907,3,,,,,POINT (2.2619907 48.8581423)
48.8285062,2.32894,1,,,,,POINT (2.32894 48.8285062)
48.828918,2.3431459,3,,,,,POINT (2.3431459 48.828918)
48.8330749,2.3514799,3,,,,,POINT (2.3514799 48.8330749)
48.8264679,2.335043,1,,,,,POINT (2.335043 48.8264679)
48.8516499,2.3272613,3,,,,,POINT (2.3272613 48.8516499)
48.8406792,2.2870566,1,crossing,,,,POINT (2.2870566 48.8406792)
48.8279971,2.3270043,3,,,,,POINT (2.3270043 48.8279971)
48.8428499,2.348196,3,,,,,POINT (2.348196 48.8428499)
48.8316784,2.3409785,3,,,,,POINT (2.3409785 48.8316784)
48.8319494,2.341148,4,traffic_signals,,,,POINT (2.341148 48.8319494)
48.8322016,2.3411316,3,,,,,POINT (2.3411316 48.8322016)
48.8562547,2.2950471,1,,,,,POINT (2.2950471 48.8562547)
48.8536994,2.2969549,3,,,,,POINT (2.2969549 48.8536994)
48.8180597,2.3590619,2,,,,,POINT (2.3590619 48.8180597)
48.855279,2.3415674,3,,,,,POINT (2.3415674 48.855279)
48.8581058,2.3820172,3,,,,,POINT (2.3820172 48.8581058)
48.8582013,2.3819404,3,,,,,POINT (2.3819404 48.8582013)
48.8581494,2.3821898,3,,,,,POINT (2.3821898 48.8581494)
48.8582454,2.3821239,3,,,,,POINT (2.3821239 48.8582454)
48.8345189,2.3489605,3,,,,,POINT (2.3489605 48.8345189)
48.8380596,2.35831,3,,,,,POINT (2.35831 48.8380596)
48.8270431,2.3249766,3,,,,,POINT (2.3249766 48.8270431)
48.9002215,2.335646,3,,,,,POINT (2.335646 48.9002215)
48.8344462,2.2840518,4,,,,,POINT (2.2840518 48.8344462)
48.832687,2.3620399,3,traffic_signals,,,,POINT (2.3620399 48.832687)
48.8714309,2.3024249,3,,,,,POINT (2.3024249 48.8714309)
48.891536,2.3204321,3,,,,,POINT (2.3204321 48.891536)
48.8915021,2.3202794,3,,,,,POINT (2.3202794 48.8915021)
48.8474442,2.3485142,3,,,,,POINT (2.3485142 48.8474442)
48.8512469,2.3333746,3,,,,,POINT (2.3333746 48.8512469)
48.8738618,2.3750805,3,,,,,POINT (2.3750805 48.8738618)
48.873698,2.3749591,3,,,,,POINT (2.3749591 48.873698)
48.8775711,2.3699122,3,traffic_signals,,,,POINT (2.3699122 48.8775711)
48.8714611,2.3370259,3,traffic_signals,,,,POINT (2.3370259 48.8714611)
48.8470107,2.3112944,3,,,,,POINT (2.3112944 48.8470107)
48.8397381,2.4002803,4,,,,,POINT (2.4002803 48.8397381)
48.8490658,2.3386935,3,,,,,POINT (2.3386935 48.8490658)
48.8786534,2.300823,3,traffic_signals,,,,POINT (2.300823 48.8786534)
48.8786875,2.300976,3,,,,,POINT (2.300976 48.8786875)
48.8786158,2.3006431,3,,,,,POINT (2.3006431 48.8786158)
48.8875706,2.3047877,3,,,,,POINT (2.3047877 48.8875706)
48.8878281,2.3114015,3,traffic_signals,,,,POINT (2.3114015 48.8878281)
48.8841068,2.3673383,3,traffic_signals,,,,POINT (2.3673383 48.8841068)
48.8312657,2.3561867,3,,,,,POINT (2.3561867 48.8312657)
48.8710997,2.2749988,3,,,,,POINT (2.2749988 48.8710997)
48.8661281,2.3190731,3,,,,,POINT (2.3190731 48.8661281)
48.8424251,2.3146219,1,,,,,POINT (2.3146219 48.8424251)
48.8688472,2.3333323,3,,,,,POINT (2.3333323 48.8688472)
48.8979407,2.3290907,3,traffic_signals,,,,POINT (2.3290907 48.8979407)
48.8457294,2.3095954,3,,,,,POINT (2.3095954 48.8457294)
48.8457855,2.3095455,3,crossing,,,,POINT (2.3095455 48.8457855)
48.8805662,2.3522884,3,,,,,POINT (2.3522884 48.8805662)
48.8222806,2.3470518,3,traffic_signals,,,,POINT (2.3470518 48.8222806)
48.8243338,2.3636943,3,,,,,POINT (2.3636943 48.8243338)
48.8650045,2.398413,3,,,,,POINT (2.398413 48.8650045)
48.8655103,2.3979967,3,traffic_signals,,,,POINT (2.3979967 48.8655103)
48.8648063,2.3985759,3,,,,,POINT (2.3985759 48.8648063)
48.8640573,2.3991513,4,,,,,POINT (2.3991513 48.8640573)
48.8588564,2.2610857,3,,,,,POINT (2.2610857 48.8588564)
48.8746251,2.3030794,3,,,,,POINT (2.3030794 48.8746251)
48.8581512,2.314508,3,,,,,POINT (2.314508 48.8581512)
48.8740695,2.3755231,3,,,,,POINT (2.3755231 48.8740695)
48.8507642,2.2856073,3,,,,,POINT (2.2856073 48.8507642)
48.8301389,2.33108,3,,,,,POINT (2.33108 48.8301389)
48.8300839,2.3309998,3,,,,,POINT (2.3309998 48.8300839)
48.8301308,2.33091,3,,,,,POINT (2.33091 48.8301308)
48.8301934,2.3310181,3,,,,,POINT (2.3310181 48.8301934)
48.8467767,2.3165944,3,,,,,POINT (2.3165944 48.8467767)
48.8469652,2.3168042,4,,,,,POINT (2.3168042 48.8469652)
48.8470687,2.3172787,3,,,,,POINT (2.3172787 48.8470687)
48.8468618,2.3169029,4,,,,,POINT (2.3169029 48.8468618)
48.8788351,2.3780728,3,traffic_signals,,,,POINT (2.3780728 48.8788351)
48.8524838,2.3358984,3,,,,,POINT (2.3358984 48.8524838)
48.8987845,2.3228354,3,,,,,POINT (2.3228354 48.8987845)
48.8991711,2.3370758,3,,,,,POINT (2.3370758 48.8991711)
48.8441721,2.320269,3,,,,,POINT (2.320269 48.8441721)
48.8952112,2.3120076,3,,,,,POINT (2.3120076 48.8952112)
48.8967071,2.3236916,3,,,,,POINT (2.3236916 48.8967071)
48.8943369,2.3299036,4,,,,,POINT (2.3299036 48.8943369)
48.8941906,2.3303725,1,,,,,POINT (2.3303725 48.8941906)
48.891246,2.342685,3,,,,,POINT (2.342685 48.891246)
48.890868,2.3455043,1,crossing,,,,POINT (2.3455043 48.890868)
48.8614475,2.3425219,3,,,,,POINT (2.3425219 48.8614475)
48.8614438,2.3425404,3,,,,,POINT (2.3425404 48.8614438)
48.8613717,2.3425147,3,,,,,POINT (2.3425147 48.8613717)
48.8673689,2.3315631,2,,,,,POINT (2.3315631 48.8673689)
48.8377245,2.3972455,3,,,,,POINT (2.3972455 48.8377245)
48.8377139,2.3973063,3,,,,,POINT (2.3973063 48.8377139)
48.8377488,2.3972422,3,,,,,POINT (2.3972422 48.8377488)
48.837754,2.3973133,3,,,,,POINT (2.3973133 48.837754)
48.8298104,2.2957886,3,,,tram_level_crossing,,POINT (2.2957886 48.8298104)
48.855322,2.3842789,3,,,,,POINT (2.3842789 48.855322)
48.8709204,2.3506501,1,,,,,POINT (2.3506501 48.8709204)
48.8857461,2.2889453,3,,,,,POINT (2.2889453 48.8857461)
48.8633685,2.4041126,3,,,,,POINT (2.4041126 48.8633685)
48.859531,2.4072071,3,,,,,POINT (2.4072071 48.859531)
48.867431,2.4077681,3,,,,,POINT (2.4077681 48.867431)
48.8673954,2.4077367,3,,,,,POINT (2.4077367 48.8673954)
48.8673646,2.4078455,3,,,,,POINT (2.4078455 48.8673646)
48.8673619,2.4077608,3,,,,,POINT (2.4077608 48.8673619)
48.8674221,2.4078497,3,,,,,POINT (2.4078497 48.8674221)
48.8928917,2.3742727,3,,,,,POINT (2.3742727 48.8928917)
48.8275459,2.3541422,1,crossing,,,,POINT (2.3541422 48.8275459)
48.8571438,2.3415147,4,,,,,POINT (2.3415147 48.8571438)
48.8568615,2.341281,4,,,,,POINT (2.341281 48.8568615)
48.8866422,2.3326835,3,,,,,POINT (2.3326835 48.8866422)
48.8865997,2.3326331,4,traffic_signals,,,,POINT (2.3326331 48.8865997)
48.8867409,2.3325053,4,,,,,POINT (2.3325053 48.8867409)
48.88677,2.3326103,4,traffic_signals,,,,POINT (2.3326103 48.88677)
48.8869218,2.3329154,3,,,,,POINT (2.3329154 48.8869218)
48.8732585,2.3819084,3,,,,,POINT (2.3819084 48.8732585)
48.846262,2.3242003,3,traffic_signals,,,,POINT (2.3242003 48.846262)
48.8974728,2.3442386,3,,,,,POINT (2.3442386 48.8974728)
48.8203423,2.3726396,1,,,,,POINT (2.3726396 48.8203423)
48.8228466,2.3779064,3,,,,,POINT (2.3779064 48.8228466)
48.8497742,2.2821804,3,,,,,POINT (2.2821804 48.8497742)
48.8479609,2.3018554,4,,,,,POINT (2.3018554 48.8479609)
48.8250178,2.3572742,3,,,,,POINT (2.3572742 48.8250178)
48.8538572,2.262993,3,,,,,POINT (2.262993 48.8538572)
48.8538189,2.2631207,1,,,,,POINT (2.2631207 48.8538189)
48.8436522,2.3550123,3,,,,,POINT (2.3550123 48.8436522)
48.8575428,2.3003055,3,,,,,POINT (2.3003055 48.8575428)
48.8574661,2.3001936,3,,,,,POINT (2.3001936 48.8574661)
48.8554676,2.3014378,1,,,,,POINT (2.3014378 48.8554676)
48.8564543,2.2999102,1,,,,,POINT (2.2999102 48.8564543)
48.8560891,2.3004709,1,,,,,POINT (2.3004709 48.8560891)
48.8841224,2.289303,4,,,,,POINT (2.289303 48.8841224)
48.8831319,2.2904295,1,crossing,,,,POINT (2.2904295 48.8831319)
48.8546576,2.3026984,1,,,,,POINT (2.3026984 48.8546576)
48.8690008,2.2735833,3,,,,,POINT (2.2735833 48.8690008)
48.8531936,2.2981062,3,,,,,POINT (2.2981062 48.8531936)
48.8530061,2.2980462,3,,,,,POINT (2.2980462 48.8530061)
48.8531246,2.2980842,3,,,,,POINT (2.2980842 48.8531246)
48.853167,2.2980164,3,,,,,POINT (2.2980164 48.853167)
48.8494979,2.3709437,3,,,,,POINT (2.3709437 48.8494979)
48.8529562,2.3001956,1,,,,,POINT (2.3001956 48.8529562)
48.8746485,2.3200389,4,,,,,POINT (2.3200389 48.8746485)
48.8724398,2.3668101,3,,,,,POINT (2.3668101 48.8724398)
48.8535535,2.3690599,3,,,,,POINT (2.3690599 48.8535535)
48.8532974,2.3697178,3,,,,,POINT (2.3697178 48.8532974)
48.8961824,2.3181908,3,,,,,POINT (2.3181908 48.8961824)
48.8655275,2.3207689,3,,,,,POINT (2.3207689 48.8655275)
48.8528216,2.3884836,3,traffic_signals,,,,POINT (2.3884836 48.8528216)
48.8768675,2.3458968,1,,,,,POINT (2.3458968 48.8768675)
48.8188501,2.3655568,3,,,,,POINT (2.3655568 48.8188501)
48.8985181,2.3578515,4,,,,,POINT (2.3578515 48.8985181)
48.8986612,2.3577273,3,crossing,,,,POINT (2.3577273 48.8986612)
