osmid,y,x,street_count,highway,ref,junction,railway,geometry
277285,47.5135409,19.0580139,3,,,,,POINT (19.0580139 47.5135409)
277286,47.5146238,19.0588174,3,,,,,POINT (19.0588174 47.5146238)
277309,47.5145238,19.0385313,3,traffic_signals,,,,POINT (19.0385313 47.5145238)
277465,47.482045,19.052508,3,,,,,POINT (19.052508 47.482045)
277472,47.4778528,19.0473839,3,,,,,POINT (19.0473839 47.4778528)
277474,47.4764226,19.0432917,5,,,,,POINT (19.0432917 47.4764226)
9515749,47.4400832,19.2207169,3,,,,,POINT (19.2207169 47.4400832)
9515778,47.4390172,19.2225212,2,,,,,POINT (19.2225212 47.4390172)
9516071,47.4530103,19.1957235,4,traffic_signals,,,,POINT (19.1957235 47.4530103)
9516177,47.4534847,19.1965633,3,,,,,POINT (19.1965633 47.4534847)
9516215,47.45411,19.1919992,3,,,,,POINT (19.1919992 47.45411)
9516793,47.4562272,19.2238871,4,,,,,POINT (19.2238871 47.4562272)
9516794,47.4590859,19.2272337,3,,,,,POINT (19.2272337 47.4590859)
9518910,47.4697487,19.2377977,3,,,,,POINT (19.2377977 47.4697487)
9519262,47.477227,19.2451816,4,traffic_signals,,,,POINT (19.2451816 47.477227)
9519275,47.4796945,19.2445234,3,,,,,POINT (19.2445234 47.4796945)
9519287,47.482525,19.2424485,4,traffic_signals,,,,POINT (19.2424485 47.482525)
9519431,47.4894327,19.2440347,3,,,,,POINT (19.2440347 47.4894327)
9524742,47.4627002,19.1647048,3,,,,,POINT (19.1647048 47.4627002)
9524847,47.4667963,19.1538609,4,traffic_signals,,,,POINT (19.1538609 47.4667963)
9524867,47.4622795,19.1499924,3,,,,,POINT (19.1499924 47.4622795)
9524873,47.4618041,19.1488381,4,,,,,POINT (19.1488381 47.4618041)
16729483,47.4589234,18.9887472,3,,,,,POINT (18.9887472 47.4589234)
16729486,47.4632003,19.0103404,3,,,,,POINT (19.0103404 47.4632003)
16729536,47.3992768,19.0098871,3,,,,,POINT (19.0098871 47.3992768)
16729608,47.4731321,19.0340581,5,,,,,POINT (19.0340581 47.4731321)
16729611,47.4760607,19.0329064,4,,,,,POINT (19.0329064 47.4760607)
16729613,47.483191,19.0296985,3,,,,,POINT (19.0296985 47.483191)
16729618,47.4790368,19.0262154,3,crossing,,,,POINT (19.0262154 47.4790368)
20967887,47.468015,19.0179112,3,,,,,POINT (19.0179112 47.468015)
21512980,47.4290607,19.0413709,3,,,,,POINT (19.0413709 47.4290607)
21513135,47.455893,19.03975,4,,,,,POINT (19.03975 47.455893)
21513257,47.4753683,19.0402792,5,,,,,POINT (19.0402792 47.4753683)
21513392,47.4726014,19.0472623,3,,,,,POINT (19.0472623 47.4726014)
21513462,47.471503,19.0453859,3,,,,,POINT (19.0453859 47.471503)
21513669,47.4386416,19.0368491,3,,,,,POINT (19.0368491 47.4386416)
21513910,47.4738121,19.0478466,3,,,,,POINT (19.0478466 47.4738121)
21514126,47.40023,19.0111831,4,,,,,POINT (19.0111831 47.40023)
21514347,47.4410449,19.0364862,3,,,,,POINT (19.0364862 47.4410449)
21514809,47.4378192,19.0380397,3,,,,,POINT (19.0380397 47.4378192)
21515407,47.4742426,19.0242214,4,,,,,POINT (19.0242214 47.4742426)
26672273,47.3933805,19.1697635,3,motorway_junction,17,,,POINT (19.1697635 47.3933805)
26730311,47.4199301,19.2453569,3,,,,,POINT (19.2453569 47.4199301)
26730312,47.4207143,19.2436756,3,,,,,POINT (19.2436756 47.4207143)
26730331,47.466156,19.1297887,4,,,,,POINT (19.1297887 47.466156)
26730333,47.4660232,19.125884,3,,,,,POINT (19.125884 47.4660232)
26730339,47.4789894,19.0892874,4,,,,,POINT (19.0892874 47.4789894)
26732173,47.5016933,19.0458118,3,,,,,POINT (19.0458118 47.5016933)
26732454,47.483086,19.0933117,4,,,,,POINT (19.0933117 47.483086)
26732457,47.4885576,19.0922789,5,,,,,POINT (19.0922789 47.4885576)
26732468,47.5056007,19.0910637,4,traffic_signals,,,,POINT (19.0910637 47.5056007)
26732470,47.5078474,19.0871734,3,,,,,POINT (19.0871734 47.5078474)
26732472,47.5130051,19.0939644,5,traffic_signals,,,,POINT (19.0939644 47.5130051)
26732475,47.5185521,19.0856096,5,traffic_signals,,,,POINT (19.0856096 47.5185521)
26732482,47.5213262,19.0920084,3,,,,,POINT (19.0920084 47.5213262)
26732505,47.5528377,19.1266022,3,motorway_junction,,,,POINT (19.1266022 47.5528377)
26733602,47.5554621,19.1297109,3,,,,,POINT (19.1297109 47.5554621)
26733604,47.5529263,19.1264742,3,,,,,POINT (19.1264742 47.5529263)
26733615,47.5360014,19.1042852,3,,,,,POINT (19.1042852 47.5360014)
26733625,47.5212236,19.091608,3,,,,,POINT (19.091608 47.5212236)
26733986,47.5140472,19.0775953,4,traffic_signals,,,,POINT (19.0775953 47.5140472)
26733991,47.4995112,19.0548448,4,,,,,POINT (19.0548448 47.4995112)
26746758,47.5080348,19.0269648,4,,,,,POINT (19.0269648 47.5080348)
26833109,47.5042893,19.1004911,4,,,,,POINT (19.1004911 47.5042893)
26833125,47.5046123,19.0998714,3,,,,,POINT (19.0998714 47.5046123)
26833139,47.5025962,19.1074874,5,,,,,POINT (19.1074874 47.5025962)
26833141,47.5025287,19.1067374,3,,,,,POINT (19.1067374 47.5025287)
26842131,47.5079539,19.0941699,3,,,,,POINT (19.0941699 47.5079539)
26842132,47.5084675,19.0948569,4,traffic_signals,,,,POINT (19.0948569 47.5084675)
26842134,47.5091132,19.0957055,3,,,,,POINT (19.0957055 47.5091132)
26866206,47.4914492,19.260032,4,,,,,POINT (19.260032 47.4914492)
26866208,47.4882667,19.2592279,4,,,,,POINT (19.2592279 47.4882667)
26866211,47.4872753,19.2678731,3,,,,,POINT (19.2678731 47.4872753)
26866226,47.4933758,19.2605237,4,,,,,POINT (19.2605237 47.4933758)
26866236,47.4866637,19.2558264,3,,,,,POINT (19.2558264 47.4866637)
26866246,47.4869771,19.258904,4,,,,,POINT (19.258904 47.4869771)
26866248,47.4895423,19.259549,4,traffic_signals,,,,POINT (19.259549 47.4895423)
26866249,47.4876223,19.2590667,4,,,,,POINT (19.2590667 47.4876223)
26866251,47.4888908,19.2593866,4,,,,,POINT (19.2593866 47.4888908)
26866258,47.4908188,19.2598732,4,,,,,POINT (19.2598732 47.4908188)
26866271,47.4927407,19.260359,4,,,,,POINT (19.260359 47.4927407)
26866278,47.4921009,19.2601931,4,,,,,POINT (19.2601931 47.4921009)
26866288,47.4863304,19.2587547,4,,,,,POINT (19.2587547 47.4863304)
26866289,47.4925827,19.2513472,3,,,,,POINT (19.2513472 47.4925827)
26866326,47.4880979,19.2449645,3,,,,,POINT (19.2449645 47.4880979)
26866330,47.4877591,19.2466882,3,,,,,POINT (19.2466882 47.4877591)
26866332,47.4873034,19.2498501,3,,,,,POINT (19.2498501 47.4873034)
26866372,47.4811004,19.2396755,1,,,,,POINT (19.2396755 47.4811004)
26866374,47.4819457,19.2422087,4,,,,,POINT (19.2422087 47.4819457)
26866380,47.4762504,19.2548326,3,,,,,POINT (19.2548326 47.4762504)
26866384,47.4896316,19.2439185,4,,,,,POINT (19.2439185 47.4896316)
26866385,47.4890517,19.2442229,3,,,,,POINT (19.2442229 47.4890517)
26866390,47.4797229,19.232442,3,,,,,POINT (19.232442 47.4797229)
26883277,47.4838486,19.2189133,4,,,,,POINT (19.2189133 47.4838486)
26883322,47.4821143,19.2199627,3,,,,,POINT (19.2199627 47.4821143)
26883398,47.4840854,19.2779249,3,,,,,POINT (19.2779249 47.4840854)
26883405,47.4841202,19.2780401,3,,,,,POINT (19.2780401 47.4841202)
26883406,47.4647777,19.3101582,4,,,,,POINT (19.3101582 47.4647777)
26883409,47.4645039,19.3112642,3,,,,,POINT (19.3112642 47.4645039)
26883410,47.4651657,19.3091281,3,,,,,POINT (19.3091281 47.4651657)
26883414,47.465585,19.3081226,3,,,,,POINT (19.3081226 47.465585)
26883416,47.4659999,19.3071488,3,,,,,POINT (19.3071488 47.4659999)
26883426,47.4679465,19.3020318,4,,,,,POINT (19.3020318 47.4679465)
26883431,47.4642772,19.3137364,3,,,,,POINT (19.3137364 47.4642772)
26883432,47.4639448,19.3150751,3,,,,,POINT (19.3150751 47.4639448)
26883450,47.4640877,19.3185353,3,,,,,POINT (19.3185353 47.4640877)
26883476,47.4806897,19.2646421,3,,,,,POINT (19.2646421 47.4806897)
26883485,47.4808933,19.2652348,3,,,,,POINT (19.2652348 47.4808933)
26883496,47.4810642,19.2624777,1,,,,,POINT (19.2624777 47.4810642)
26883505,47.4869751,19.2681503,4,,,,,POINT (19.2681503 47.4869751)
26883507,47.486686,19.2684104,3,,,,,POINT (19.2684104 47.486686)
26883509,47.4865426,19.2675246,3,,,,,POINT (19.2675246 47.4865426)
26883528,47.4744952,19.2705349,4,,,,,POINT (19.2705349 47.4744952)
26883578,47.4965347,19.2621146,3,,,,,POINT (19.2621146 47.4965347)
26883581,47.4954755,19.260402,3,,,,,POINT (19.260402 47.4954755)
26883582,47.4957169,19.2607687,3,,,,,POINT (19.2607687 47.4957169)
26883583,47.4973627,19.26424,4,,,,,POINT (19.26424 47.4973627)
26883595,47.4977358,19.2651991,3,,,,,POINT (19.2651991 47.4977358)
26883596,47.4980256,19.2659724,3,,,,,POINT (19.2659724 47.4980256)
26883597,47.4983296,19.2667473,4,,,,,POINT (19.2667473 47.4983296)
26883598,47.4987244,19.2677692,3,,,,,POINT (19.2677692 47.4987244)
26883599,47.4977967,19.2674122,4,,,,,POINT (19.2674122 47.4977967)
26883601,47.4968227,19.2648825,4,,,,,POINT (19.2648825 47.4968227)
26883610,47.4821989,19.2190401,3,,,,,POINT (19.2190401 47.4821989)
26883617,47.4856663,19.2165264,4,traffic_signals,,,,POINT (19.2165264 47.4856663)
26883618,47.4851982,19.2168341,3,,,,,POINT (19.2168341 47.4851982)
26883622,47.4855082,19.2199145,3,,,,,POINT (19.2199145 47.4855082)
26883632,47.4805149,19.2276838,3,,,,,POINT (19.2276838 47.4805149)
26883637,47.4775993,19.2294777,3,,,,,POINT (19.2294777 47.4775993)
26883638,47.4778886,19.2275467,3,,,,,POINT (19.2275467 47.4778886)
26883640,47.480935,19.2329478,3,,,,,POINT (19.2329478 47.480935)
26883642,47.4793179,19.2344473,4,,,,,POINT (19.2344473 47.4793179)
26883658,47.4859141,19.2104054,3,,,,,POINT (19.2104054 47.4859141)
26883692,47.4859709,19.20899,3,,,,,POINT (19.20899 47.4859709)
26883705,47.4777594,19.2285024,3,,,,,POINT (19.2285024 47.4777594)
26883710,47.4773899,19.2300855,3,,,,,POINT (19.2300855 47.4773899)
26883711,47.4770667,19.2310033,3,,,,,POINT (19.2310033 47.4770667)
26883712,47.4767325,19.2319506,3,,,,,POINT (19.2319506 47.4767325)
26883720,47.4844227,19.2310894,3,traffic_signals,,,,POINT (19.2310894 47.4844227)
26883722,47.4841891,19.2332952,3,,,,,POINT (19.2332952 47.4841891)
26883725,47.4818663,19.228861,3,,,,,POINT (19.228861 47.4818663)
26883727,47.4817967,19.229075,1,,,,,POINT (19.229075 47.4817967)
26883734,47.482632,19.2360895,3,,,,,POINT (19.2360895 47.482632)
26883741,47.4817391,19.2340963,3,,,,,POINT (19.2340963 47.4817391)
26883742,47.4814494,19.2355554,3,,,,,POINT (19.2355554 47.4814494)
26883743,47.4811575,19.237034,3,,,,,POINT (19.237034 47.4811575)
26883752,47.4772027,19.2274896,3,,,,,POINT (19.2274896 47.4772027)
26883754,47.4757303,19.2278444,3,,,,,POINT (19.2278444 47.4757303)
26883757,47.473441,19.2305811,3,,,,,POINT (19.2305811 47.473441)
26883758,47.4739655,19.2309779,3,,,,,POINT (19.2309779 47.4739655)
26883759,47.4745763,19.2314468,3,,,,,POINT (19.2314468 47.4745763)
26883760,47.4751855,19.2319321,3,,,,,POINT (19.2319321 47.4751855)
26883761,47.475791,19.2324092,4,,,,,POINT (19.2324092 47.475791)
26883762,47.4763953,19.2329253,3,,,,,POINT (19.2329253 47.4763953)
26883764,47.4775817,19.2338041,3,,,,,POINT (19.2338041 47.4775817)
26883765,47.475463,19.2333075,4,,,,,POINT (19.2333075 47.475463)
26883766,47.4731206,19.2314833,3,,,,,POINT (19.2314833 47.4731206)
26883767,47.4728055,19.2323708,3,,,,,POINT (19.2323708 47.4728055)
26883768,47.4724854,19.2332927,3,,,,,POINT (19.2332927 47.4724854)
26883772,47.475147,19.234194,4,,,,,POINT (19.234194 47.475147)
26883774,47.4745146,19.2359868,4,,,,,POINT (19.2359868 47.4745146)
26883775,47.4741928,19.2368761,4,,,,,POINT (19.2368761 47.4741928)
26883778,47.4718487,19.2350613,3,,,,,POINT (19.2350613 47.4718487)
26883779,47.4721704,19.2341689,3,,,,,POINT (19.2341689 47.4721704)
26883780,47.4753888,19.2389647,3,,,,,POINT (19.2389647 47.4753888)
26883784,47.4765407,19.2391043,3,,,,,POINT (19.2391043 47.4765407)
26883785,47.4772889,19.2369772,4,,,,,POINT (19.2369772 47.4772889)
26883786,47.4783406,19.2340047,4,,,,,POINT (19.2340047 47.4783406)
26883787,47.4766226,19.2364907,3,,,,,POINT (19.2364907 47.4766226)
26883792,47.4768103,19.2344448,1,,,,,POINT (19.2344448 47.4768103)
26883793,47.4765275,19.2352879,1,,,,,POINT (19.2352879 47.4765275)
26883794,47.4761888,19.2361399,1,,,,,POINT (19.2361399 47.4761888)
26883795,47.475852,19.2371181,1,,,,,POINT (19.2371181 47.475852)
26883799,47.4789224,19.2321881,3,,,,,POINT (19.2321881 47.4789224)
26883836,47.4750418,19.223076,3,,,,,POINT (19.223076 47.4750418)
26883844,47.4726321,19.2297177,3,,,,,POINT (19.2297177 47.4726321)
26883847,47.4742173,19.2542082,3,,,,,POINT (19.2542082 47.4742173)
26883850,47.4767861,19.2521141,3,,,,,POINT (19.2521141 47.4767861)
26883851,47.4772011,19.2501672,3,,,,,POINT (19.2501672 47.4772011)
26883856,47.4730447,19.2459277,3,,,,,POINT (19.2459277 47.4730447)
26883857,47.4726611,19.2470697,4,,,,,POINT (19.2470697 47.4726611)
26883859,47.4702727,19.251327,3,,,,,POINT (19.251327 47.4702727)
26883860,47.4700505,19.251164,3,,,,,POINT (19.251164 47.4700505)
26883861,47.4714893,19.2522233,3,,,,,POINT (19.2522233 47.4714893)
26883862,47.4718028,19.2524529,3,,,,,POINT (19.2524529 47.4718028)
26883863,47.473322,19.2535888,3,,,,,POINT (19.2535888 47.473322)
26883866,47.4679412,19.2495969,3,,,,,POINT (19.2495969 47.4679412)
26883868,47.4661479,19.2523097,3,,,,,POINT (19.2523097 47.4661479)
26883869,47.467195,19.2490561,3,,,,,POINT (19.2490561 47.467195)
26883871,47.4653852,19.2515374,3,,,,,POINT (19.2515374 47.4653852)
26883873,47.4674174,19.2492093,3,,,,,POINT (19.2492093 47.4674174)
26883877,47.4667121,19.252876,3,,,,,POINT (19.252876 47.4667121)
26883878,47.4633692,19.2469225,3,,,,,POINT (19.2469225 47.4633692)
26883879,47.4643054,19.2471624,3,,,,,POINT (19.2471624 47.4643054)
26883880,47.4622351,19.2466365,3,,,,,POINT (19.2466365 47.4622351)
26883881,47.4611568,19.2463733,3,,,,,POINT (19.2463733 47.4611568)
26883882,47.4593585,19.2459502,3,,,,,POINT (19.2459502 47.4593585)
26883888,47.4631953,19.239303,4,,,,,POINT (19.239303 47.4631953)
26883901,47.464,19.2374553,3,,,,,POINT (19.2374553 47.464)
26883902,47.4637238,19.2380938,3,,,,,POINT (19.2380938 47.4637238)
26883904,47.4634242,19.2368678,4,,,,,POINT (19.2368678 47.4634242)
26883905,47.4629195,19.2363638,4,,,,,POINT (19.2363638 47.4629195)
26883906,47.4623993,19.2358822,4,,,,,POINT (19.2358822 47.4623993)
26883913,47.4714514,19.2327952,3,,,,,POINT (19.2327952 47.4714514)
26884330,47.4795243,19.2108898,4,,,,,POINT (19.2108898 47.4795243)
26884331,47.482903,19.2017739,3,,,,,POINT (19.2017739 47.482903)
26884332,47.4857872,19.193821,3,,,,,POINT (19.193821 47.4857872)
26884386,47.4896889,19.2838572,4,,,,,POINT (19.2838572 47.4896889)
26884405,47.4911797,19.3134049,3,,,,,POINT (19.3134049 47.4911797)
26884407,47.4720156,19.2793205,3,,,,,POINT (19.2793205 47.4720156)
26884524,47.4803226,19.2528833,3,,,,,POINT (19.2528833 47.4803226)
26884529,47.4803941,19.2570324,3,,,,,POINT (19.2570324 47.4803941)
26901541,47.4750896,19.2861836,3,,,,,POINT (19.2861836 47.4750896)
26901542,47.4744546,19.286889,3,,,,,POINT (19.286889 47.4744546)
26901544,47.4808178,19.2816574,3,,,,,POINT (19.2816574 47.4808178)
26901545,47.4814018,19.2836672,3,,,,,POINT (19.2836672 47.4814018)
26901546,47.4816963,19.2847537,4,,,,,POINT (19.2847537 47.4816963)
26901547,47.4803201,19.2843924,4,,,,,POINT (19.2843924 47.4803201)
26901549,47.4800149,19.2833182,4,,,,,POINT (19.2833182 47.4800149)
26901551,47.4820319,19.2859433,3,,,,,POINT (19.2859433 47.4820319)
26901552,47.4808896,19.2866263,4,,,,,POINT (19.2866263 47.4808896)
26901553,47.4805652,19.2854326,4,,,,,POINT (19.2854326 47.4805652)
26901967,47.4609873,19.3063516,3,,,,,POINT (19.3063516 47.4609873)
26901969,47.4733894,19.3004914,3,,,,,POINT (19.3004914 47.4733894)
26901970,47.471817,19.3027459,3,,,,,POINT (19.3027459 47.471817)
26901971,47.4597373,19.3012073,4,,,,,POINT (19.3012073 47.4597373)
26901972,47.4600291,19.3045751,4,,,,,POINT (19.3045751 47.4600291)
26901973,47.4726254,19.3015495,3,,,,,POINT (19.3015495 47.4726254)
26901974,47.4583674,19.3037744,4,,,,,POINT (19.3037744 47.4583674)
26901975,47.4583497,19.3014892,3,,,,,POINT (19.3014892 47.4583497)
26901976,47.4599325,19.3034648,4,,,,,POINT (19.3034648 47.4599325)
26901977,47.4732608,19.3023835,4,,,,,POINT (19.3023835 47.4732608)
26901979,47.4583794,19.3026389,3,,,,,POINT (19.3026389 47.4583794)
26901980,47.4601342,19.3057327,4,,,,,POINT (19.3057327 47.4601342)
26901982,47.4723769,19.3036533,4,,,,,POINT (19.3036533 47.4723769)
26901983,47.4598378,19.3023508,4,,,,,POINT (19.3023508 47.4598378)
26901984,47.4583904,19.3049196,3,,,,,POINT (19.3049196 47.4583904)
26901988,47.487394,19.2706876,4,,,,,POINT (19.2706876 47.487394)
26901992,47.491963,19.2814189,3,,,,,POINT (19.2814189 47.491963)
26901993,47.4945288,19.2870157,3,,,,,POINT (19.2870157 47.4945288)
26901994,47.4952499,19.2869968,3,,,,,POINT (19.2869968 47.4952499)
26901995,47.4960049,19.2869399,3,,,,,POINT (19.2869399 47.4960049)
26902576,47.4569873,19.2959487,3,,,,,POINT (19.2959487 47.4569873)
26902577,47.4584264,19.2978663,4,,,,,POINT (19.2978663 47.4584264)
26902578,47.4574217,19.3008035,4,,,,,POINT (19.3008035 47.4574217)
26902604,47.4804305,19.2915738,3,,,,,POINT (19.2915738 47.4804305)
26902607,47.4782659,19.2922537,3,,,,,POINT (19.2922537 47.4782659)
26902608,47.4791073,19.2919573,3,,,,,POINT (19.2919573 47.4791073)
26902609,47.4795687,19.2917814,3,,,,,POINT (19.2917814 47.4795687)
26902615,47.4784109,19.2921919,3,,,,,POINT (19.2921919 47.4784109)
26902618,47.4827595,19.2885635,3,,,,,POINT (19.2885635 47.4827595)
26902619,47.4831134,19.2898578,3,,,,,POINT (19.2898578 47.4831134)
26902620,47.4836111,19.2894626,3,,,,,POINT (19.2894626 47.4836111)
26902631,47.4755942,19.2933915,4,,,,,POINT (19.2933915 47.4755942)
26902632,47.474931,19.2937211,3,,,,,POINT (19.2937211 47.474931)
26902633,47.47475,19.2938053,3,,,,,POINT (19.2938053 47.47475)
26902634,47.4742811,19.2940171,3,,,,,POINT (19.2940171 47.4742811)
26902638,47.4753351,19.2964079,3,,,,,POINT (19.2964079 47.4753351)
26902646,47.4739003,19.2941738,3,,,,,POINT (19.2941738 47.4739003)
26902647,47.473638,19.2943004,3,,,,,POINT (19.2943004 47.473638)
26902648,47.4772533,19.2912966,3,,,,,POINT (19.2912966 47.4772533)
26902650,47.480492,19.2805005,4,,,,,POINT (19.2805005 47.480492)
26902653,47.4784697,19.2525381,4,,,,,POINT (19.2525381 47.4784697)
26902654,47.4776206,19.2554845,4,,,,,POINT (19.2554845 47.4776206)
26902658,47.447192,19.2141286,4,,,,,POINT (19.2141286 47.447192)
26902659,47.4470212,19.215039,3,,,,,POINT (19.215039 47.4470212)
26902661,47.4466695,19.2167992,3,,,,,POINT (19.2167992 47.4466695)
26902662,47.4464444,19.2176536,3,,,,,POINT (19.2176536 47.4464444)
26902669,47.4436967,19.2147874,3,,,,,POINT (19.2147874 47.4436967)
26902673,47.4434024,19.2145422,3,,,,,POINT (19.2145422 47.4434024)
26902830,47.4678582,19.2959219,3,,,,,POINT (19.2959219 47.4678582)
26902833,47.4653398,19.2934753,3,,,,,POINT (19.2934753 47.4653398)
26902834,47.4672255,19.29145,4,,,,,POINT (19.29145 47.4672255)
26902837,47.4685613,19.2872154,3,,,,,POINT (19.2872154 47.4685613)
26903125,47.471479,19.2830639,5,,,,,POINT (19.2830639 47.471479)
26903129,47.4694982,19.2930005,3,,,,,POINT (19.2930005 47.4694982)
26903139,47.4643697,19.3125414,4,,,,,POINT (19.3125414 47.4643697)
26903142,47.4643035,19.3253599,3,,,,,POINT (19.3253599 47.4643035)
26903439,47.4889555,19.2194905,3,,,,,POINT (19.2194905 47.4889555)
26903451,47.4858548,19.2119062,3,,,,,POINT (19.2119062 47.4858548)
26903460,47.4862009,19.1972123,3,,,,,POINT (19.1972123 47.4862009)
26903916,47.4679581,19.2445893,3,,,,,POINT (19.2445893 47.4679581)
26903917,47.4921614,19.2666232,3,,,,,POINT (19.2666232 47.4921614)
26903918,47.4913026,19.2644547,3,,,,,POINT (19.2644547 47.4913026)
26903932,47.4618501,19.2353335,4,,,,,POINT (19.2353335 47.4618501)
26903941,47.481111,19.2402101,1,,,,,POINT (19.2402101 47.481111)
26903942,47.4807977,19.241687,1,,,,,POINT (19.241687 47.4807977)
26903945,47.4797843,19.2424985,3,,,,,POINT (19.2424985 47.4797843)
26903948,47.4822468,19.2406865,3,,,,,POINT (19.2406865 47.4822468)
26903955,47.4809255,19.2382058,3,,,,,POINT (19.2382058 47.4809255)
26903956,47.4806374,19.2396613,3,,,,,POINT (19.2396613 47.4806374)
26903957,47.4803836,19.2395577,3,,,,,POINT (19.2395577 47.4803836)
26903958,47.4792927,19.2390919,3,,,,,POINT (19.2390919 47.4792927)
26903965,47.4798607,19.2435565,3,,,,,POINT (19.2435565 47.4798607)
26903971,47.4787082,19.242009,3,,,,,POINT (19.242009 47.4787082)
26903977,47.4797253,19.244262,3,,,,,POINT (19.244262 47.4797253)
26907562,47.4781448,19.2575299,3,,,,,POINT (19.2575299 47.4781448)
26907573,47.4789671,19.2589797,3,,,,,POINT (19.2589797 47.4789671)
26907577,47.4784929,19.2560215,4,,,,,POINT (19.2560215 47.4784929)
26907579,47.4772098,19.2552736,3,,,,,POINT (19.2552736 47.4772098)
26907586,47.4760327,19.2547505,3,,,,,POINT (19.2547505 47.4760327)
26907607,47.4801223,19.2527696,3,,,,,POINT (19.2527696 47.4801223)
26907609,47.4813289,19.2485696,4,,,,,POINT (19.2485696 47.4813289)
26907617,47.4583937,19.3060553,3,,,,,POINT (19.3060553 47.4583937)
26907619,47.4584028,19.3072241,4,,,,,POINT (19.3072241 47.4584028)
26907623,47.4941517,19.2678133,3,,,,,POINT (19.2678133 47.4941517)
26907624,47.4956876,19.2619416,3,,,,,POINT (19.2619416 47.4956876)
26907628,47.4852164,19.2882292,3,,,,,POINT (19.2882292 47.4852164)
26907632,47.4724177,19.2948165,3,,,,,POINT (19.2948165 47.4724177)
26907639,47.4583366,19.3002978,4,,,,,POINT (19.3002978 47.4583366)
26907658,47.4936546,19.2869612,3,,,,,POINT (19.2869612 47.4936546)
26912533,47.486886,19.195177,3,,,,,POINT (19.195177 47.486886)
26912536,47.4864597,19.1953573,5,,,,,POINT (19.1953573 47.4864597)
26912537,47.4862668,19.1987954,4,,,,,POINT (19.1987954 47.4862668)
26912545,47.5143722,19.2027026,3,,,,,POINT (19.2027026 47.5143722)
26912546,47.511728,19.2044663,4,,,,,POINT (19.2044663 47.511728)
26912547,47.5085846,19.2089132,4,traffic_signals,,,,POINT (19.2089132 47.5085846)
26936475,47.5480296,19.0810677,4,traffic_signals,,,,POINT (19.0810677 47.5480296)
26936519,47.5464643,19.0887999,3,,,,,POINT (19.0887999 47.5464643)
26936532,47.5490245,19.0902156,3,,,,,POINT (19.0902156 47.5490245)
26936583,47.5527992,19.0849119,3,,,,,POINT (19.0849119 47.5527992)
26937168,47.5173674,19.2365338,3,,,,,POINT (19.2365338 47.5173674)
26937169,47.5171563,19.2334188,3,,,,,POINT (19.2334188 47.5171563)
26937175,47.5261029,19.2289535,4,traffic_signals,,,,POINT (19.2289535 47.5261029)
26937177,47.5232463,19.2313741,4,,,,,POINT (19.2313741 47.5232463)
26937179,47.5200151,19.2306417,3,,,,,POINT (19.2306417 47.5200151)
26937183,47.5175236,19.2319391,3,,,,,POINT (19.2319391 47.5175236)
27034572,47.506332,19.1640641,3,,,,,POINT (19.1640641 47.506332)
27034586,47.5057544,19.1601684,3,,,,,POINT (19.1601684 47.5057544)
27034595,47.5030298,19.1682119,3,,,,,POINT (19.1682119 47.5030298)
27034596,47.5055504,19.1569072,3,,,,,POINT (19.1569072 47.5055504)
27034599,47.5013708,19.1534574,3,,,,,POINT (19.1534574 47.5013708)
27034608,47.5049,19.152526,4,,,,,POINT (19.152526 47.5049)
27034611,47.5055257,19.1567164,3,,,,,POINT (19.1567164 47.5055257)
27034612,47.4999166,19.1537717,4,traffic_signals,,,,POINT (19.1537717 47.4999166)
27034627,47.4940027,19.1629149,3,,,,,POINT (19.1629149 47.4940027)
27034629,47.4958845,19.16015,3,,,,,POINT (19.16015 47.4958845)
27034635,47.4955915,19.1629782,4,,,,,POINT (19.1629782 47.4955915)
27034637,47.497505,19.1624782,3,,,,,POINT (19.1624782 47.497505)
27035673,47.4839642,19.1921809,4,,,,,POINT (19.1921809 47.4839642)
27035674,47.4835554,19.1967731,3,,,,,POINT (19.1967731 47.4835554)
27035676,47.4789643,19.2008532,3,,,,,POINT (19.2008532 47.4789643)
27035677,47.5090205,19.1798136,4,traffic_signals,,,,POINT (19.1798136 47.5090205)
27035678,47.5035427,19.1825537,3,,,,,POINT (19.1825537 47.5035427)
27035679,47.5060067,19.2028532,3,,,,,POINT (19.2028532 47.5060067)
27036889,47.545514,19.0810279,3,,,,,POINT (19.0810279 47.545514)
27036917,47.5446904,19.0852406,3,,,,,POINT (19.0852406 47.5446904)
27036918,47.5443653,19.0850736,3,,,,,POINT (19.0850736 47.5443653)
27036919,47.5451571,19.0854946,3,,,,,POINT (19.0854946 47.5451571)
27036923,47.5439177,19.0802315,3,,,,,POINT (19.0802315 47.5439177)
27036924,47.5480791,19.0808228,4,traffic_signals,,,,POINT (19.0808228 47.5480791)
27036926,47.5485739,19.0783758,4,,,,,POINT (19.0783758 47.5485739)
27036931,47.5475251,19.0778714,4,,,,,POINT (19.0778714 47.5475251)
27036932,47.5462769,19.0773254,4,,,,,POINT (19.0773254 47.5462769)
27036933,47.5494481,19.0737344,1,,,,,POINT (19.0737344 47.5494481)
27036935,47.5426973,19.085963,3,,,,,POINT (19.085963 47.5426973)
27143724,47.4860343,19.2075273,3,,,,,POINT (19.2075273 47.4860343)
27143725,47.4860992,19.2058681,3,,,,,POINT (19.2058681 47.4860992)
