osmid,y,x,street_count,highway,ref,junction,railway,geometry
172539,52.5652092,13.3354964,3,,,,,POINT (13.3354964 52.5652092)
172545,52.567033,13.3466053,4,,,,,POINT (13.3466053 52.567033)
172546,52.5676809,13.3520815,3,,,,,POINT (13.3520815 52.5676809)
172547,52.5640785,13.3395649,3,,,,,POINT (13.3395649 52.5640785)
172549,52.5633962,13.3428999,3,,,,,POINT (13.3428999 52.5633962)
172558,52.5587879,13.337379,4,,,,,POINT (13.337379 52.5587879)
172562,52.5626133,13.3306446,5,,,,,POINT (13.3306446 52.5626133)
172564,52.5640457,13.3277078,4,,,,,POINT (13.3277078 52.5640457)
172566,52.5659135,13.3202273,3,,,,,POINT (13.3202273 52.5659135)
172586,52.574667,13.3460039,3,,,,,POINT (13.3460039 52.574667)
172587,52.5736764,13.3521078,4,,,,,POINT (13.3521078 52.5736764)
172589,52.5732494,13.3589742,3,,,,,POINT (13.3589742 52.5732494)
172594,52.5703344,13.3608121,4,,,,,POINT (13.3608121 52.5703344)
458330,52.5115569,13.2862166,3,motorway_junction,7,,,POINT (13.2862166 52.5115569)
458334,52.5142646,13.2864666,3,,,,,POINT (13.2864666 52.5142646)
458350,52.5321687,13.2866424,3,motorway_junction,4,,,POINT (13.2866424 52.5321687)
458356,52.4948346,13.2678955,3,motorway_junction,1,,,POINT (13.2678955 52.4948346)
458362,52.4996552,13.2786268,3,,,,,POINT (13.2786268 52.4996552)
458365,52.5002536,13.2803717,3,,,,,POINT (13.2803717 52.5002536)
484078,52.5396172,13.2953708,4,,,,,POINT (13.2953708 52.5396172)
484082,52.5465246,13.2994775,3,motorway_junction,10,,,POINT (13.2994775 52.5465246)
484102,52.5163525,13.2843518,3,,,,,POINT (13.2843518 52.5163525)
484107,52.5107227,13.2850888,3,,,,,POINT (13.2850888 52.5107227)
484110,52.5081564,13.283215,3,motorway_junction,8,,,POINT (13.283215 52.5081564)
484119,52.5438613,13.2972841,3,,,,,POINT (13.2972841 52.5438613)
484121,52.5396362,13.2948929,4,,,,,POINT (13.2948929 52.5396362)
484243,52.4675231,13.23465,3,motorway_junction,2,,,POINT (13.23465 52.4675231)
484245,52.4712229,13.2393194,3,,,,,POINT (13.2393194 52.4712229)
484282,52.4713022,13.2391237,3,motorway_junction,2,,,POINT (13.2391237 52.4713022)
484285,52.4674241,13.2341675,3,,,,,POINT (13.2341675 52.4674241)
484310,52.4359238,13.1943862,3,motorway_junction,3,,,POINT (13.1943862 52.4359238)
484322,52.4173231,13.196603,3,,,,,POINT (13.196603 52.4173231)
530161,52.5563232,13.3081923,3,,,,,POINT (13.3081923 52.5563232)
530168,52.5604413,13.3218502,4,,,,,POINT (13.3218502 52.5604413)
530176,52.5616042,13.3261467,4,,,,,POINT (13.3261467 52.5616042)
530177,52.5625611,13.326716,4,,,,,POINT (13.326716 52.5625611)
530190,52.5605513,13.3217089,4,,,,,POINT (13.3217089 52.5605513)
530197,52.5564616,13.3077949,4,,,,,POINT (13.3077949 52.5564616)
530199,52.5546658,13.3060827,3,,,,,POINT (13.3060827 52.5546658)
530202,52.5734198,13.3590031,4,,,,,POINT (13.3590031 52.5734198)
530205,52.5737852,13.3521326,3,,,,,POINT (13.3521326 52.5737852)
530215,52.574399,13.3478076,4,,,,,POINT (13.3478076 52.574399)
530225,52.5587248,13.3372853,4,,,,,POINT (13.3372853 52.5587248)
530247,52.5735144,13.3314876,4,,,,,POINT (13.3314876 52.5735144)
530256,52.5692466,13.3299953,4,,,,,POINT (13.3299953 52.5692466)
530262,52.5641459,13.3278399,4,,,,,POINT (13.3278399 52.5641459)
530283,52.5758155,13.3479319,4,,,,,POINT (13.3479319 52.5758155)
530284,52.575514,13.3492602,3,,,,,POINT (13.3492602 52.575514)
530287,52.5747311,13.3542954,3,,,,,POINT (13.3542954 52.5747311)
530293,52.5774346,13.3479569,3,,,,,POINT (13.3479569 52.5774346)
530309,52.5758411,13.3477448,3,,,,,POINT (13.3477448 52.5758411)
530311,52.5744188,13.3476663,4,,,,,POINT (13.3476663 52.5744188)
530312,52.5674533,13.3514095,4,,,,,POINT (13.3514095 52.5674533)
530313,52.5678546,13.3526857,3,,,,,POINT (13.3526857 52.5678546)
530318,52.5659873,13.3202723,4,,,,,POINT (13.3202723 52.5659873)
530319,52.5669065,13.3164546,4,,,,,POINT (13.3164546 52.5669065)
530323,52.5684675,13.3547004,3,,,,,POINT (13.3547004 52.5684675)
530340,52.5674192,13.3511359,4,,,,,POINT (13.3511359 52.5674192)
530351,52.5625444,13.3304733,4,,,,,POINT (13.3304733 52.5625444)
530376,52.5705371,13.3345325,3,,,,,POINT (13.3345325 52.5705371)
530380,52.5733934,13.3346526,3,,,,,POINT (13.3346526 52.5733934)
12614600,52.526513,13.4477389,4,,,,,POINT (13.4477389 52.526513)
12614606,52.5129765,13.4813831,3,,,,,POINT (13.4813831 52.5129765)
12614629,52.5105471,13.5187964,3,,,,,POINT (13.5187964 52.5105471)
12614635,52.5134631,13.5188501,4,,,,,POINT (13.5188501 52.5134631)
12614644,52.5375413,13.4287152,4,,,,,POINT (13.4287152 52.5375413)
12614650,52.5295569,13.4444487,4,,,,,POINT (13.4444487 52.5295569)
12614651,52.5141613,13.4696307,3,,,,,POINT (13.4696307 52.5141613)
12614653,52.5223724,13.4506044,4,,,,,POINT (13.4506044 52.5223724)
12614667,52.5147994,13.4633198,3,,,,,POINT (13.4633198 52.5147994)
12614668,52.5134573,13.5191924,4,,,,,POINT (13.5191924 52.5134573)
12614672,52.5103805,13.5191485,3,,,,,POINT (13.5191485 52.5103805)
12614675,52.5098901,13.5177311,3,,,,,POINT (13.5177311 52.5098901)
12614678,52.5100388,13.5137063,3,,,,,POINT (13.5137063 52.5100388)
12614681,52.5342644,13.4374057,4,,,,,POINT (13.4374057 52.5342644)
12614682,52.5096136,13.5175412,3,,,,,POINT (13.5175412 52.5096136)
12614683,52.5134273,13.4768542,4,,,,,POINT (13.4768542 52.5134273)
12615161,52.5517188,13.4304841,3,,,,,POINT (13.4304841 52.5517188)
12615171,52.5565169,13.4292351,4,,,,,POINT (13.4292351 52.5565169)
12615173,52.5510442,13.4299934,4,,,,,POINT (13.4299934 52.5510442)
12615195,52.5830418,13.4286107,4,,,,,POINT (13.4286107 52.5830418)
12696810,52.6274264,13.4278594,3,motorway_junction,2,,,POINT (13.4278594 52.6274264)
16541457,52.5162188,13.2606308,4,,,,,POINT (13.2606308 52.5162188)
16541459,52.5160816,13.2549406,4,,,,,POINT (13.2549406 52.5160816)
16541461,52.5156307,13.2502624,3,,,,,POINT (13.2502624 52.5156307)
16541462,52.5149222,13.2486159,3,,,,,POINT (13.2486159 52.5149222)
16541464,52.5119682,13.2404671,4,,,,,POINT (13.2404671 52.5119682)
16541465,52.5075329,13.2422722,4,,,,,POINT (13.2422722 52.5075329)
16541466,52.516327,13.2571429,4,,,,,POINT (13.2571429 52.516327)
16541467,52.5100401,13.2711423,3,,,,,POINT (13.2711423 52.5100401)
16541468,52.5097265,13.2715418,3,,,,,POINT (13.2715418 52.5097265)
16541469,52.50884,13.2726912,3,,,,,POINT (13.2726912 52.50884)
16541471,52.506368,13.2802152,4,,,,,POINT (13.2802152 52.506368)
16541474,52.5090363,13.2716159,3,,,,,POINT (13.2716159 52.5090363)
16541478,52.5086784,13.2611617,4,,,,,POINT (13.2611617 52.5086784)
16541483,52.5009116,13.267088,3,,,,,POINT (13.267088 52.5009116)
16541486,52.4990539,13.2712059,3,,,,,POINT (13.2712059 52.4990539)
16541488,52.4998976,13.2735397,3,,,,,POINT (13.2735397 52.4998976)
16541571,52.5344702,13.3010943,3,motorway_junction,3,,,POINT (13.3010943 52.5344702)
16541572,52.534429,13.3015836,3,,,,,POINT (13.3015836 52.534429)
16541579,52.537494,13.3221584,3,,,,,POINT (13.3221584 52.537494)
16541582,52.5374665,13.3230381,3,motorway_junction,2,,,POINT (13.3230381 52.5374665)
16541593,52.5464255,13.3439163,4,,,,,POINT (13.3439163 52.5464255)
16541594,52.5461738,13.34426,4,,,,,POINT (13.34426 52.5461738)
16541595,52.5477079,13.3463516,4,,,,,POINT (13.3463516 52.5477079)
16541596,52.5474624,13.3466944,4,,,,,POINT (13.3466944 52.5474624)
16541696,52.5538898,13.4143846,4,,,,,POINT (13.4143846 52.5538898)
16541698,52.5528431,13.4240817,4,,,,,POINT (13.4240817 52.5528431)
16541699,52.5521876,13.4270855,4,,,,,POINT (13.4270855 52.5521876)
16541700,52.5524326,13.4273298,4,,,,,POINT (13.4273298 52.5524326)
16541701,52.550953,13.430239,4,,,,,POINT (13.430239 52.550953)
16541702,52.5512606,13.4303806,4,,,,,POINT (13.4303806 52.5512606)
16541703,52.5513646,13.4301052,4,,,,,POINT (13.4301052 52.5513646)
16541704,52.5477548,13.43953,4,,,,,POINT (13.43953 52.5477548)
16541705,52.5473603,13.4391511,4,,,,,POINT (13.4391511 52.5473603)
16541707,52.5529925,13.4485533,3,,,,,POINT (13.4485533 52.5529925)
16541708,52.5531291,13.4487952,3,,,,,POINT (13.4487952 52.5531291)
16541709,52.5530546,13.4493277,3,,,,,POINT (13.4493277 52.5530546)
16541711,52.5548556,13.458093,4,,,,,POINT (13.458093 52.5548556)
16541712,52.5570033,13.4600378,4,,,,,POINT (13.4600378 52.5570033)
16541713,52.5592911,13.4550288,4,,,,,POINT (13.4550288 52.5592911)
17777144,52.5115929,13.3052216,4,,,,,POINT (13.3052216 52.5115929)
17777145,52.5118617,13.3093302,4,,,,,POINT (13.3093302 52.5118617)
18244390,52.4268055,13.217822,1,,,,,POINT (13.217822 52.4268055)
18244391,52.4241645,13.2193903,3,,,,,POINT (13.2193903 52.4241645)
18244392,52.4264307,13.2180478,3,,,,,POINT (13.2180478 52.4264307)
18244393,52.4256679,13.2185028,3,,,,,POINT (13.2185028 52.4256679)
18244394,52.425005,13.2188983,3,,,,,POINT (13.2188983 52.425005)
18244395,52.427352,13.2147835,4,,,,,POINT (13.2147835 52.427352)
18244396,52.4225026,13.2178477,1,,,,,POINT (13.2178477 52.4225026)
18244397,52.4238519,13.2167916,3,,,,,POINT (13.2167916 52.4238519)
18244398,52.4244676,13.2165032,3,,,,,POINT (13.2165032 52.4244676)
18244399,52.4252558,13.2161105,3,,,,,POINT (13.2161105 52.4252558)
18244400,52.4259192,13.215708,3,,,,,POINT (13.215708 52.4259192)
18244401,52.4265146,13.2266546,3,,,,,POINT (13.2266546 52.4265146)
18244402,52.4252998,13.2237354,3,,,,,POINT (13.2237354 52.4252998)
18244403,52.4249267,13.222641,3,,,,,POINT (13.222641 52.4249267)
18244404,52.4247265,13.2220633,3,,,,,POINT (13.2220633 52.4247265)
18244405,52.4250895,13.2231761,3,,,,,POINT (13.2231761 52.4250895)
18244406,52.4244744,13.2209506,3,,,,,POINT (13.2209506 52.4244744)
18244407,52.4242165,13.219812,3,,,,,POINT (13.219812 52.4242165)
18244408,52.4240475,13.2186422,3,,,,,POINT (13.2186422 52.4240475)
18244410,52.4230319,13.2191211,1,turning_circle,,,,POINT (13.2191211 52.4230319)
18244411,52.4233785,13.2202039,1,,,,,POINT (13.2202039 52.4233785)
18244412,52.4237728,13.2213834,1,,,,,POINT (13.2213834 52.4237728)
18244413,52.4241123,13.2225354,1,,,,,POINT (13.2225354 52.4241123)
18244414,52.4244122,13.2237935,1,,,,,POINT (13.2237935 52.4244122)
18244415,52.4261785,13.2210507,1,,,,,POINT (13.2210507 52.4261785)
18244416,52.4267574,13.2235219,1,,,,,POINT (13.2235219 52.4267574)
18244417,52.4295219,13.2241463,4,,,,,POINT (13.2241463 52.4295219)
18244419,52.4280478,13.2177973,3,,,,,POINT (13.2177973 52.4280478)
18244422,52.4263259,13.2216791,3,,,,,POINT (13.2216791 52.4263259)
18244423,52.4266007,13.2228486,3,,,,,POINT (13.2228486 52.4266007)
20246072,52.4057391,13.5566095,3,motorway_junction,,,,POINT (13.5566095 52.4057391)
20246097,52.4197256,13.5645443,3,,,,,POINT (13.5645443 52.4197256)
20246103,52.4917137,13.4577131,4,,,,,POINT (13.4577131 52.4917137)
20246105,52.4972413,13.4644327,3,,,,,POINT (13.4644327 52.4972413)
20246107,52.4974197,13.4646667,5,,,,,POINT (13.4646667 52.4974197)
20246112,52.5026911,13.4465904,4,,,,,POINT (13.4465904 52.5026911)
20246123,52.5128302,13.4656377,4,,,,,POINT (13.4656377 52.5128302)
20246125,52.5126895,13.4669903,4,,,,,POINT (13.4669903 52.5126895)
20246126,52.5122871,13.4712092,4,,,,,POINT (13.4712092 52.5122871)
20246128,52.513621,13.4716242,1,turning_circle,,,,POINT (13.4716242 52.513621)
20246137,52.509682,13.4673735,4,,,,,POINT (13.4673735 52.509682)
20246138,52.5076971,13.4653952,4,,,,,POINT (13.4653952 52.5076971)
20246140,52.506956,13.468595,3,,,,,POINT (13.468595 52.506956)
20246141,52.5061939,13.4702915,4,,,,,POINT (13.4702915 52.5061939)
20246145,52.5026658,13.4754542,3,,,,,POINT (13.4754542 52.5026658)
20246160,52.5019794,13.4754,3,,,,,POINT (13.4754 52.5019794)
20246171,52.5012611,13.4665907,3,,,,,POINT (13.4665907 52.5012611)
20246181,52.4925247,13.4603864,3,,,,,POINT (13.4603864 52.4925247)
20246202,52.4847516,13.4792742,3,,,,,POINT (13.4792742 52.4847516)
20246203,52.4842953,13.479063,3,,,,,POINT (13.479063 52.4842953)
20246220,52.4048188,13.5552861,3,,,,,POINT (13.5552861 52.4048188)
20246240,52.4558,13.5108966,3,,,,,POINT (13.5108966 52.4558)
20246246,52.4740684,13.4837768,4,,,,,POINT (13.4837768 52.4740684)
20246248,52.5143796,13.4674671,4,,,,,POINT (13.4674671 52.5143796)
20246250,52.5145146,13.4661368,3,,,,,POINT (13.4661368 52.5145146)
20246257,52.5156454,13.3890372,4,,,,,POINT (13.3890372 52.5156454)
20246260,52.5085207,13.3696078,3,,,,,POINT (13.3696078 52.5085207)
20246262,52.5062815,13.3683612,4,,,,,POINT (13.3683612 52.5062815)
20246264,52.5071426,13.3560797,3,,,,,POINT (13.3560797 52.5071426)
20246266,52.5063755,13.3522077,4,,,,,POINT (13.3522077 52.5063755)
20246267,52.5030933,13.3495871,4,,,,,POINT (13.3495871 52.5030933)
20246271,52.5053923,13.3340041,3,,,,,POINT (13.3340041 52.5053923)
20246274,52.5081712,13.3282856,4,,,,,POINT (13.3282856 52.5081712)
20246275,52.5054493,13.3278168,4,,,,,POINT (13.3278168 52.5054493)
20246276,52.5067252,13.3024311,4,,,,,POINT (13.3024311 52.5067252)
20246277,52.5040142,13.3041286,3,,,,,POINT (13.3041286 52.5040142)
20246279,52.4961612,13.308171,4,,,,,POINT (13.308171 52.4961612)
21306260,52.4934215,13.4281974,3,,,,,POINT (13.4281974 52.4934215)
21306261,52.4938935,13.4286574,4,,,,,POINT (13.4286574 52.4938935)
21306262,52.4955538,13.4302943,4,,,,,POINT (13.4302943 52.4955538)
21306263,52.497343,13.4320654,3,,,,,POINT (13.4320654 52.497343)
21306264,52.4964949,13.4345735,3,,,,,POINT (13.4345735 52.4964949)
21306265,52.4957278,13.4368181,3,,,,,POINT (13.4368181 52.4957278)
21306267,52.4944131,13.44068,3,,,,,POINT (13.44068 52.4944131)
21385723,52.5047025,13.4656624,3,,,,,POINT (13.4656624 52.5047025)
21385724,52.5054404,13.4666324,4,,,,,POINT (13.4666324 52.5054404)
21385796,52.5357028,13.4067322,4,,,,,POINT (13.4067322 52.5357028)
21385800,52.5401628,13.4113781,3,,,,,POINT (13.4113781 52.5401628)
21385808,52.5429253,13.423419,3,,,,,POINT (13.423419 52.5429253)
21385809,52.5422133,13.4231212,3,,,,,POINT (13.4231212 52.5422133)
21385810,52.5414868,13.4228141,4,,,,,POINT (13.4228141 52.5414868)
21385811,52.540671,13.4223748,3,,,,,POINT (13.4223748 52.540671)
21385812,52.5396753,13.4216861,4,,,,,POINT (13.4216861 52.5396753)
21385814,52.5401438,13.4186752,3,,,,,POINT (13.4186752 52.5401438)
21385816,52.5420333,13.4203371,4,,,,,POINT (13.4203371 52.5420333)
21385817,52.5418146,13.4213322,3,,,,,POINT (13.4213322 52.5418146)
21432472,52.3783451,13.6453315,4,,,,,POINT (13.6453315 52.3783451)
21432503,52.493531,13.5259705,3,,,,,POINT (13.5259705 52.493531)
21432510,52.4939434,13.527664,3,,,,,POINT (13.527664 52.4939434)
21432547,52.4926293,13.531363,3,,,,,POINT (13.531363 52.4926293)
21432558,52.4920796,13.5269029,4,,,,,POINT (13.5269029 52.4920796)
21432562,52.4918849,13.5251939,3,,,,,POINT (13.5251939 52.4918849)
21432565,52.4867856,13.5251532,4,,,,,POINT (13.5251532 52.4867856)
21432567,52.4847084,13.5244956,4,,,,,POINT (13.5244956 52.4847084)
21432569,52.4822016,13.525421,4,,,,,POINT (13.525421 52.4822016)
21432572,52.4999393,13.5219354,3,,,,,POINT (13.5219354 52.4999393)
21432647,52.4607522,13.5034975,4,,,,,POINT (13.5034975 52.4607522)
21432653,52.4615024,13.5052986,3,,,,,POINT (13.5052986 52.4615024)
21432665,52.463315,13.5075681,3,,,,,POINT (13.5075681 52.463315)
21432669,52.4637166,13.5085177,4,,,,,POINT (13.5085177 52.4637166)
21432670,52.4641336,13.5107458,3,,,,,POINT (13.5107458 52.4641336)
21432671,52.4643569,13.512114,3,,,,,POINT (13.512114 52.4643569)
21432798,52.5253912,13.4198174,4,,,,,POINT (13.4198174 52.5253912)
21432799,52.5221923,13.4164399,4,,,,,POINT (13.4164399 52.5221923)
21432801,52.5207921,13.41536,4,,,,,POINT (13.41536 52.5207921)
21432802,52.5218939,13.4165351,4,,,,,POINT (13.4165351 52.5218939)
21432805,52.5189158,13.4280245,3,,,,,POINT (13.4280245 52.5189158)
21432810,52.5295967,13.4054099,3,,,,,POINT (13.4054099 52.5295967)
21432815,52.527177,13.4156817,4,,,,,POINT (13.4156817 52.527177)
21441699,52.5571139,13.3654533,4,,,,,POINT (13.3654533 52.5571139)
21441700,52.5568199,13.3655065,4,,,,,POINT (13.3655065 52.5568199)
21441701,52.5685302,13.3617695,4,,,,,POINT (13.3617695 52.5685302)
21441709,52.5929586,13.3726053,3,,,,,POINT (13.3726053 52.5929586)
21441712,52.5932647,13.3753297,1,,,,,POINT (13.3753297 52.5932647)
21441714,52.5907611,13.3710088,4,,,,,POINT (13.3710088 52.5907611)
21441715,52.5872132,13.3681689,3,,,,,POINT (13.3681689 52.5872132)
21441716,52.5855183,13.3668099,4,,,,,POINT (13.3668099 52.5855183)
21441718,52.5742678,13.3591719,4,,,,,POINT (13.3591719 52.5742678)
21441719,52.5469586,13.3429735,3,,,,,POINT (13.3429735 52.5469586)
21441721,52.5503514,13.3391221,5,,,,,POINT (13.3391221 52.5503514)
21441722,52.5525491,13.3368773,4,,,,,POINT (13.3368773 52.5525491)
21441724,52.557433,13.3343962,4,,,,,POINT (13.3343962 52.557433)
21441725,52.5604249,13.3333717,3,,,,,POINT (13.3333717 52.5604249)
21441726,52.5609384,13.333582,3,,,,,POINT (13.333582 52.5609384)
21441727,52.5534768,13.3662331,4,,,,,POINT (13.3662331 52.5534768)
21441728,52.5514419,13.3673149,4,,,,,POINT (13.3673149 52.5514419)
21441730,52.5539085,13.371576,3,,,,,POINT (13.371576 52.5539085)
21441732,52.5536995,13.3771738,4,,,,,POINT (13.3771738 52.5536995)
21441733,52.5521997,13.3814151,4,,,,,POINT (13.3814151 52.5521997)
21441736,52.5371527,13.3968769,4,,,,,POINT (13.3968769 52.5371527)
21441737,52.5325995,13.3988888,4,,,,,POINT (13.3988888 52.5325995)
21483449,52.4136086,13.5737647,4,,,,,POINT (13.5737647 52.4136086)
21487101,52.5197046,13.2994926,4,,,,,POINT (13.2994926 52.5197046)
21487105,52.5184999,13.2829001,4,,,,,POINT (13.2829001 52.5184999)
21487113,52.5337589,13.2823728,4,,,,,POINT (13.2823728 52.5337589)
21487115,52.5339082,13.2824307,4,,,,,POINT (13.2824307 52.5339082)
21487124,52.5351283,13.2828637,3,,,,,POINT (13.2828637 52.5351283)
21487125,52.5351722,13.2867957,3,,,,,POINT (13.2867957 52.5351722)
21487129,52.5397422,13.2911988,3,,,,,POINT (13.2911988 52.5397422)
21487130,52.5401727,13.2870338,3,,,,,POINT (13.2870338 52.5401727)
21487131,52.53821,13.2867164,3,,,,,POINT (13.2867164 52.53821)
21487132,52.5381115,13.2794134,4,,,,,POINT (13.2794134 52.5381115)
21487138,52.5388583,13.2911208,3,,,,,POINT (13.2911208 52.5388583)
21487140,52.5107455,13.2922129,3,,,,,POINT (13.2922129 52.5107455)
21487141,52.5100847,13.2819066,4,,,,,POINT (13.2819066 52.5100847)
21487142,52.5127285,13.3207941,3,,,,,POINT (13.3207941 52.5127285)
21487143,52.5129232,13.3209699,3,,,,,POINT (13.3209699 52.5129232)
21487144,52.5132003,13.321936,3,,,,,POINT (13.321936 52.5132003)
21487145,52.5129021,13.3228117,3,,,,,POINT (13.3228117 52.5129021)
21487146,52.5121802,13.3226484,3,,,,,POINT (13.3226484 52.5121802)
21487148,52.5130228,13.3226683,3,,,,,POINT (13.3226683 52.5130228)
21487154,52.5257573,13.339814,3,,,,,POINT (13.339814 52.5257573)
21487155,52.5224879,13.3672256,4,,,,,POINT (13.3672256 52.5224879)
21487159,52.5220561,13.376497,4,traffic_signals,,,,POINT (13.376497 52.5220561)
21487162,52.5271368,13.3869818,4,,,,,POINT (13.3869818 52.5271368)
21487168,52.5123626,13.3228549,3,,,,,POINT (13.3228549 52.5123626)
21487169,52.5146676,13.349084,3,,,,,POINT (13.349084 52.5146676)
21487171,52.5150436,13.3495172,3,,,,,POINT (13.3495172 52.5150436)
21487173,52.5148203,13.3509947,3,,,,,POINT (13.3509947 52.5148203)
21487180,52.516619,13.3807352,4,,,,,POINT (13.3807352 52.516619)
21487185,52.5234208,13.407195,4,,,,,POINT (13.407195 52.5234208)
21487186,52.5245224,13.407914,4,,,,,POINT (13.407914 52.5245224)
21487191,52.52046,13.4795606,4,,,,,POINT (13.4795606 52.52046)
21487193,52.5190731,13.48011,3,,,,,POINT (13.48011 52.5190731)
21487194,52.5189324,13.4859059,3,,,,,POINT (13.4859059 52.5189324)
21487195,52.517173,13.4854524,3,,,,,POINT (13.4854524 52.517173)
21487196,52.5184803,13.4858034,3,,,,,POINT (13.4858034 52.5184803)
21487201,52.5183226,13.4908384,3,,,,,POINT (13.4908384 52.5183226)
21487204,52.5153773,13.4890167,4,,,,,POINT (13.4890167 52.5153773)
21487209,52.5183639,13.4070838,4,,,,,POINT (13.4070838 52.5183639)
21487210,52.5201566,13.40482,4,,,,,POINT (13.40482 52.5201566)
21487220,52.5234654,13.4177434,3,,,,,POINT (13.4177434 52.5234654)
21487224,52.515468,13.417996,4,,,,,POINT (13.417996 52.515468)
21487229,52.5180641,13.4179714,4,,,,,POINT (13.4179714 52.5180641)
21487230,52.5124412,13.4171834,4,,,,,POINT (13.4171834 52.5124412)
21487231,52.5017536,13.4092205,4,,,,,POINT (13.4092205 52.5017536)
21487232,52.5079908,13.4141345,4,,,,,POINT (13.4141345 52.5079908)
21487234,52.4929839,13.4221515,4,,,,,POINT (13.4221515 52.4929839)
21487236,52.4878083,13.4251506,5,,,,,POINT (13.4251506 52.4878083)
21487237,52.490941,13.4161539,4,,,,,POINT (13.4161539 52.490941)
21487242,52.5171488,13.3887797,4,,,,,POINT (13.3887797 52.5171488)
21487243,52.5000902,13.3458727,4,,,,,POINT (13.3458727 52.5000902)
21487244,52.4945132,13.3460961,4,,,,,POINT (13.3460961 52.4945132)
21487245,52.4943996,13.3384949,4,,,,,POINT (13.3384949 52.4943996)
21487246,52.4952992,13.3322968,3,,,,,POINT (13.3322968 52.4952992)
21487247,52.4946725,13.3260236,3,,,,,POINT (13.3260236 52.4946725)
21487249,52.4884683,13.3021344,4,,,,,POINT (13.3021344 52.4884683)
21487253,52.5016038,13.2789266,3,,,,,POINT (13.2789266 52.5016038)
21487257,52.4795941,13.3139388,3,,,,,POINT (13.3139388 52.4795941)
21487259,52.4792362,13.3448544,3,,,,,POINT (13.3448544 52.4792362)
21487260,52.4768158,13.2810808,4,,,,,POINT (13.2810808 52.4768158)
21487261,52.470675,13.2893044,3,,,,,POINT (13.2893044 52.470675)
21487264,52.4714511,13.3291684,4,,,,,POINT (13.3291684 52.4714511)
21487265,52.469045,13.3325631,4,,,,,POINT (13.3325631 52.469045)
21487267,52.4889952,13.3449074,4,,,,,POINT (13.3449074 52.4889952)
21487269,52.4944332,13.3609563,4,,,,,POINT (13.3609563 52.4944332)
21487270,52.4915712,13.3766497,3,,,,,POINT (13.3766497 52.4915712)
21487271,52.4937848,13.383581,4,,,,,POINT (13.383581 52.4937848)
21487272,52.4930416,13.3876671,4,,,,,POINT (13.3876671 52.4930416)
21487273,52.487361,13.3858851,3,,,,,POINT (13.3858851 52.487361)
21487274,52.4694894,13.385491,4,,,,,POINT (13.385491 52.4694894)
21487275,52.4727432,13.3664806,4,,,,,POINT (13.3664806 52.4727432)
21487279,52.4693462,13.3895341,3,motorway_junction,20,,,POINT (13.3895341 52.4693462)
21487284,52.5113413,13.4017199,3,,,,,POINT (13.4017199 52.5113413)
21487285,52.5141235,13.4056675,4,,,,,POINT (13.4056675 52.5141235)
21508603,52.6028532,13.4021518,4,,,,,POINT (13.4021518 52.6028532)
21508792,52.6169684,13.2504951,3,motorway_junction,3,,,POINT (13.2504951 52.6169684)
21508796,52.6117756,13.2513774,3,,,,,POINT (13.2513774 52.6117756)
21508808,52.5645272,13.3100382,3,,,,,POINT (13.3100382 52.5645272)
21509129,52.3745518,13.6567974,3,,,,,POINT (13.6567974 52.3745518)
21509170,52.4367691,13.6964963,3,,,,,POINT (13.6964963 52.4367691)
21509209,52.5144771,13.6120268,3,,,,,POINT (13.6120268 52.5144771)
21509213,52.5048951,13.613353,4,,,,,POINT (13.613353 52.5048951)
21509215,52.5101802,13.5360904,3,,,,,POINT (13.5360904 52.5101802)
21509216,52.5087371,13.5613809,4,,,,,POINT (13.5613809 52.5087371)
21509219,52.5085889,13.5613322,4,,,,,POINT (13.5613322 52.5085889)
21509223,52.5047883,13.6134029,4,,,,,POINT (13.6134029 52.5047883)
21509247,52.5639596,13.3279209,4,,,,,POINT (13.3279209 52.5639596)
21509248,52.5640716,13.3280349,4,,,,,POINT (13.3280349 52.5640716)
21509249,52.5755331,13.3322279,4,,,,,POINT (13.3322279 52.5755331)
21534656,52.5505166,13.3517376,4,,,,,POINT (13.3517376 52.5505166)
21537083,52.5977389,13.3324852,3,,,,,POINT (13.3324852 52.5977389)
21537087,52.5543665,13.345222,4,,,,,POINT (13.345222 52.5543665)
21537094,52.6223954,13.31289,4,,,,,POINT (13.31289 52.6223954)
21537095,52.4343339,13.4691798,4,,,,,POINT (13.4691798 52.4343339)
21537119,52.5778834,13.3328553,3,,,,,POINT (13.3328553 52.5778834)
21537304,52.6141652,13.3165819,3,,,,,POINT (13.3165819 52.6141652)
21537775,52.457358,13.4488715,4,,,,,POINT (13.4488715 52.457358)
21537784,52.6199757,13.3136234,4,,,,,POINT (13.3136234 52.6199757)
21537796,52.5747716,13.3735018,3,,,,,POINT (13.3735018 52.5747716)
21537797,52.6148407,13.3170865,3,traffic_signals,,,,POINT (13.3170865 52.6148407)
21537801,52.4627324,13.4450582,5,,,,,POINT (13.4450582 52.4627324)
21537804,52.6429688,13.3017549,4,,,,,POINT (13.3017549 52.6429688)
21537814,52.5574249,13.3397835,3,,,,,POINT (13.3397835 52.5574249)
21537822,52.5729392,13.3671321,3,,,,,POINT (13.3671321 52.5729392)
21537932,52.4157799,13.4964401,4,,,,,POINT (13.4964401 52.4157799)
21537951,52.4454422,13.455173,5,,,,,POINT (13.455173 52.4454422)
