y,x,street_count,highway,railway,ref,junction,geometry
41.9034916,12.5008945,4,,,,,POINT (12.5008945 41.9034916)
41.9009398,12.50466,3,,,,,POINT (12.50466 41.9009398)
41.9068441,12.5019145,4,,,,,POINT (12.5019145 41.9068441)
41.9062854,12.5011761,4,,,,,POINT (12.5011761 41.9062854)
41.9013429,12.4975681,3,,,,,POINT (12.4975681 41.9013429)
41.9009055,12.4968766,3,,,,,POINT (12.4968766 41.9009055)
41.8954187,12.5059992,3,,,,,POINT (12.5059992 41.8954187)
41.8918714,12.5140358,3,,,,,POINT (12.5140358 41.8918714)
41.8932296,12.5098054,4,,,,,POINT (12.5098054 41.8932296)
41.8943652,12.5063171,3,traffic_signals,,,,POINT (12.5063171 41.8943652)
41.8973189,12.5012328,3,,,,,POINT (12.5012328 41.8973189)
41.899712,12.4972223,3,,,,,POINT (12.4972223 41.899712)
41.8971714,12.4948943,4,,,,,POINT (12.4948943 41.8971714)
41.9002987,12.4978702,4,,,,,POINT (12.4978702 41.9002987)
41.8837697,12.3802375,3,,,,,POINT (12.3802375 41.8837697)
41.8957776,12.4186085,3,,,,,POINT (12.4186085 41.8957776)
41.7081851,12.439715,3,,,,,POINT (12.439715 41.7081851)
41.706969,12.4398418,1,,,,,POINT (12.4398418 41.706969)
41.7068004,12.4268931,3,,,,,POINT (12.4268931 41.7068004)
41.7089653,12.5777377,3,,,,,POINT (12.5777377 41.7089653)
41.6949061,12.5915593,3,,,,,POINT (12.5915593 41.6949061)
41.6920242,12.5955052,3,,,,,POINT (12.5955052 41.6920242)
41.9355107,12.4177102,3,,,,,POINT (12.4177102 41.9355107)
41.9339711,12.4199019,3,,,,,POINT (12.4199019 41.9339711)
41.9309826,12.4135335,3,,,,,POINT (12.4135335 41.9309826)
41.9416486,12.4238729,3,,,,,POINT (12.4238729 41.9416486)
41.9417035,12.4259126,3,,,,,POINT (12.4259126 41.9417035)
41.9412115,12.4249956,3,,,,,POINT (12.4249956 41.9412115)
41.9401558,12.4251265,3,,,,,POINT (12.4251265 41.9401558)
41.9326652,12.4212404,3,,,,,POINT (12.4212404 41.9326652)
41.9392755,12.424537,3,,,,,POINT (12.424537 41.9392755)
41.939682,12.4241429,3,,,,,POINT (12.4241429 41.939682)
41.9399512,12.4238986,3,,,,,POINT (12.4238986 41.9399512)
41.932013,12.4200981,3,,,,,POINT (12.4200981 41.932013)
41.9297113,12.4178825,3,,,,,POINT (12.4178825 41.9297113)
41.9282036,12.4166532,3,,,,,POINT (12.4166532 41.9282036)
41.9259797,12.4149114,3,,,,,POINT (12.4149114 41.9259797)
41.9110918,12.3994709,4,,,,,POINT (12.3994709 41.9110918)
41.8719918,12.4823007,3,,,,,POINT (12.4823007 41.8719918)
41.8700867,12.4845288,3,,,,,POINT (12.4845288 41.8700867)
41.8688334,12.4871802,3,,,,,POINT (12.4871802 41.8688334)
41.8698108,12.4874057,3,,,,,POINT (12.4874057 41.8698108)
41.867123,12.4881044,4,,,,,POINT (12.4881044 41.867123)
41.8671181,12.4885086,3,,,,,POINT (12.4885086 41.8671181)
41.8671103,12.4904963,3,,,,,POINT (12.4904963 41.8671103)
41.8673608,12.4869993,4,,,,,POINT (12.4869993 41.8673608)
41.8709777,12.4852729,3,,,,,POINT (12.4852729 41.8709777)
41.8711707,12.4851292,3,,,,,POINT (12.4851292 41.8711707)
41.8712114,12.4847147,3,,,,,POINT (12.4847147 41.8712114)
41.8701249,12.4887973,3,,,,,POINT (12.4887973 41.8701249)
41.8706309,12.489133,3,,,,,POINT (12.489133 41.8706309)
41.869543,12.4891354,3,,,,,POINT (12.4891354 41.869543)
41.8688984,12.4888116,3,,,,,POINT (12.4888116 41.8688984)
41.8688924,12.4890205,4,traffic_signals,,,,POINT (12.4890205 41.8688924)
41.8711398,12.4856584,3,,,,,POINT (12.4856584 41.8711398)
41.9178695,12.4490794,2,,,,,POINT (12.4490794 41.9178695)
41.9360295,12.4371762,3,,,,,POINT (12.4371762 41.9360295)
41.9454493,12.4177279,3,,,,,POINT (12.4177279 41.9454493)
41.9558853,12.4124512,3,,,,,POINT (12.4124512 41.9558853)
41.9582454,12.4123794,3,,,,,POINT (12.4123794 41.9582454)
41.9594396,12.4119846,3,,,,,POINT (12.4119846 41.9594396)
41.9674174,12.4095261,3,,,,,POINT (12.4095261 41.9674174)
41.9720134,12.4083691,3,,,,,POINT (12.4083691 41.9720134)
41.9807224,12.4084987,3,,,,,POINT (12.4084987 41.9807224)
41.9309765,12.4451469,3,,,,,POINT (12.4451469 41.9309765)
41.9379926,12.4426057,3,,,,,POINT (12.4426057 41.9379926)
41.9481235,12.4626979,4,,,,,POINT (12.4626979 41.9481235)
41.9149745,12.4574246,4,,,,,POINT (12.4574246 41.9149745)
41.9134747,12.4541734,4,,,,,POINT (12.4541734 41.9134747)
41.9129607,12.4520071,3,,,,,POINT (12.4520071 41.9129607)
41.9072185,12.4556666,3,,,,,POINT (12.4556666 41.9072185)
41.9079288,12.4555019,4,,,,,POINT (12.4555019 41.9079288)
41.9116215,12.4705432,3,,,,,POINT (12.4705432 41.9116215)
41.9080049,12.462538,4,,,,,POINT (12.462538 41.9080049)
41.9101818,12.4712954,3,,,,,POINT (12.4712954 41.9101818)
41.9064263,12.4589638,4,,,,,POINT (12.4589638 41.9064263)
41.9074895,12.4567421,4,,,,,POINT (12.4567421 41.9074895)
41.9082323,12.4567912,4,,,,,POINT (12.4567912 41.9082323)
41.9090771,12.4568422,4,,,,,POINT (12.4568422 41.9090771)
41.9087149,12.455303,4,traffic_signals,,,,POINT (12.455303 41.9087149)
41.9137131,12.4684617,4,,,,,POINT (12.4684617 41.9137131)
41.9141334,12.4540123,4,,,,,POINT (12.4540123 41.9141334)
41.912427,12.4525293,4,,,,,POINT (12.4525293 41.912427)
41.9128712,12.4543171,4,,,,,POINT (12.4543171 41.9128712)
41.9147232,12.4563243,4,,,,,POINT (12.4563243 41.9147232)
41.915,12.4553453,3,,,,,POINT (12.4553453 41.915)
41.9144377,12.4551993,4,,,,,POINT (12.4551993 41.9144377)
41.9159209,12.4539858,3,,,,,POINT (12.4539858 41.9159209)
41.9165969,12.4572584,3,,,,,POINT (12.4572584 41.9165969)
41.915098,12.4557397,3,,,,,POINT (12.4557397 41.915098)
41.7559465,12.3711365,3,,,,,POINT (12.3711365 41.7559465)
41.7269615,12.339825,3,,,,,POINT (12.339825 41.7269615)
41.7193103,12.3027479,3,traffic_signals,,,,POINT (12.3027479 41.7193103)
41.9061957,12.4658746,4,,,,,POINT (12.4658746 41.9061957)
41.9067392,12.465631,4,,,,,POINT (12.465631 41.9067392)
41.9079462,12.4651049,4,,,,,POINT (12.4651049 41.9079462)
41.9085687,12.4648278,4,,,,,POINT (12.4648278 41.9085687)
41.9145727,12.4717092,4,traffic_signals,,,,POINT (12.4717092 41.9145727)
41.9100511,12.4641803,4,,,,,POINT (12.4641803 41.9100511)
41.9108259,12.4638323,4,,,,,POINT (12.4638323 41.9108259)
41.9083293,12.466679,4,,,,,POINT (12.466679 41.9083293)
41.9089355,12.4663169,4,,,,,POINT (12.4663169 41.9089355)
41.9097153,12.4658581,4,,,,,POINT (12.4658581 41.9097153)
41.9103723,12.4654798,4,,,,,POINT (12.4654798 41.9103723)
41.9111434,12.4651175,3,,,,,POINT (12.4651175 41.9111434)
41.90658,12.4689864,4,,,,,POINT (12.4689864 41.90658)
41.9086026,12.4677667,4,,,,,POINT (12.4677667 41.9086026)
41.9092051,12.4674116,4,,,,,POINT (12.4674116 41.9092051)
41.9099914,12.4669618,4,,,,,POINT (12.4669618 41.9099914)
41.9106457,12.4665856,4,,,,,POINT (12.4665856 41.9106457)
41.9113952,12.4661427,4,,,,,POINT (12.4661427 41.9113952)
41.9088866,12.468917,4,,,,,POINT (12.468917 41.9088866)
41.9095049,12.4685488,4,,,,,POINT (12.4685488 41.9095049)
41.9102757,12.468099,4,,,,,POINT (12.468099 41.9102757)
41.9109191,12.4677088,4,,,,,POINT (12.4677088 41.9109191)
41.9116663,12.4672946,3,,,,,POINT (12.4672946 41.9116663)
41.9075572,12.4671573,4,,,,,POINT (12.4671573 41.9075572)
41.9078643,12.4682131,4,,,,,POINT (12.4682131 41.9078643)
41.9057252,12.4694849,3,,,,,POINT (12.4694849 41.9057252)
41.9036362,12.4720208,4,,,,,POINT (12.4720208 41.9036362)
41.9052318,12.4710666,4,,,,,POINT (12.4710666 41.9052318)
41.9069423,12.4700554,4,,,,,POINT (12.4700554 41.9069423)
41.9081963,12.4693245,4,,,,,POINT (12.4693245 41.9081963)
41.9099603,12.4704301,4,,,,,POINT (12.4704301 41.9099603)
41.9093004,12.4706484,4,,,,,POINT (12.4706484 41.9093004)
41.9090858,12.4707478,3,,,,,POINT (12.4707478 41.9090858)
41.9098957,12.4730476,4,,,,,POINT (12.4730476 41.9098957)
41.9139505,12.4560511,3,,,,,POINT (12.4560511 41.9139505)
41.9110471,12.4569209,3,,,,,POINT (12.4569209 41.9110471)
41.9118109,12.4567263,4,,,,,POINT (12.4567263 41.9118109)
41.9133569,12.4563042,4,,,,,POINT (12.4563042 41.9133569)
41.9083424,12.4538156,4,,,,,POINT (12.4538156 41.9083424)
41.9085108,12.4544834,3,,,,,POINT (12.4544834 41.9085108)
41.9089852,12.4488675,4,,,,,POINT (12.4488675 41.9089852)
41.9091137,12.449424,3,,,,,POINT (12.449424 41.9091137)
41.9080583,12.4526727,4,,,,,POINT (12.4526727 41.9080583)
41.9096942,12.4519644,4,,,,,POINT (12.4519644 41.9096942)
41.9088298,12.4523304,3,,,,,POINT (12.4523304 41.9088298)
41.9080557,12.4492328,3,,,,,POINT (12.4492328 41.9080557)
41.909226,12.4500812,3,,,,,POINT (12.4500812 41.909226)
41.908373,12.4504663,4,,,,,POINT (12.4504663 41.908373)
41.907606,12.4508034,3,,,,,POINT (12.4508034 41.907606)
41.9075488,12.4555857,3,traffic_signals,,,,POINT (12.4555857 41.9075488)
41.9028357,12.4473508,3,,,,,POINT (12.4473508 41.9028357)
41.9013977,12.446412,3,,,,,POINT (12.446412 41.9013977)
41.901916,12.4456706,3,,,,,POINT (12.4456706 41.901916)
41.9073109,12.453006,3,,,,,POINT (12.453006 41.9073109)
41.9099782,12.4531133,4,,,,,POINT (12.4531133 41.9099782)
41.9075939,12.4541637,4,,,,,POINT (12.4541637 41.9075939)
41.9072169,12.454328,3,,,,,POINT (12.454328 41.9072169)
41.912058,12.4498271,4,,,,,POINT (12.4498271 41.912058)
41.9105349,12.4515812,4,,,,,POINT (12.4515812 41.9105349)
41.9101498,12.4538123,3,,,,,POINT (12.4538123 41.9101498)
41.90949,12.4533313,3,,,,,POINT (12.4533313 41.90949)
41.909959,12.4538297,3,,,,,POINT (12.4538297 41.909959)
41.9091706,12.4534682,3,,,,,POINT (12.4534682 41.9091706)
41.9093332,12.454124,4,,,,,POINT (12.454124 41.9093332)
41.9100038,12.4568892,4,,,,,POINT (12.4568892 41.9100038)
41.9110901,12.4501837,3,,,,,POINT (12.4501837 41.9110901)
41.9102912,12.4505369,4,,,,,POINT (12.4505369 41.9102912)
41.9094394,12.4509236,4,,,,,POINT (12.4509236 41.9094394)
41.9085783,12.4513024,4,,,,,POINT (12.4513024 41.9085783)
41.9077998,12.4516338,4,,,,,POINT (12.4516338 41.9077998)
41.9126419,12.4564982,3,,,,,POINT (12.4564982 41.9126419)
41.9121428,12.4544785,4,traffic_signals,,,,POINT (12.4544785 41.9121428)
41.9118235,12.4531641,4,traffic_signals,,,,POINT (12.4531641 41.9118235)
41.9108978,12.4494506,4,traffic_signals,,,,POINT (12.4494506 41.9108978)
41.9113468,12.4512242,4,,,,,POINT (12.4512242 41.9113468)
41.9116201,12.4523727,4,,,,,POINT (12.4523727 41.9116201)
41.9128382,12.4503243,4,,,,,POINT (12.4503243 41.9128382)
41.9123223,12.4520841,3,,,,,POINT (12.4520841 41.9123223)
41.9126078,12.4511293,3,,,,,POINT (12.4511293 41.9126078)
41.9133966,12.4515957,3,,,,,POINT (12.4515957 41.9133966)
41.9108148,12.4527161,4,,,,,POINT (12.4527161 41.9108148)
41.9111064,12.4538807,4,,,,,POINT (12.4538807 41.9111064)
41.9113072,12.4546921,4,traffic_signals,,,,POINT (12.4546921 41.9113072)
41.9121728,12.4581553,4,traffic_signals,,,,POINT (12.4581553 41.9121728)
41.9093634,12.4579906,4,,,,,POINT (12.4579906 41.9093634)
41.9068607,12.4578417,1,,,,,POINT (12.4578417 41.9068607)
41.9079631,12.4587094,3,,,,,POINT (12.4587094 41.9079631)
41.9096436,12.4591313,3,,,,,POINT (12.4591313 41.9096436)
41.9088798,12.4594427,4,,,,,POINT (12.4594427 41.9088798)
41.9067559,12.4602611,4,,,,,POINT (12.4602611 41.9067559)
41.9099409,12.4602472,3,,,,,POINT (12.4602472 41.9099409)
41.9091555,12.4605587,4,,,,,POINT (12.4605587 41.9091555)
41.9084675,12.4608317,4,,,,,POINT (12.4608317 41.9084675)
41.907663,12.4611506,3,,,,,POINT (12.4611506 41.907663)
41.9102823,12.4616316,4,,,,,POINT (12.4616316 41.9102823)
41.909498,12.4619438,4,,,,,POINT (12.4619438 41.909498)
41.9088118,12.4622169,4,,,,,POINT (12.4622169 41.9088118)
41.9105551,12.4627364,3,,,,,POINT (12.4627364 41.9105551)
41.9097781,12.4630763,4,,,,,POINT (12.4630763 41.9097781)
41.9090948,12.4633544,4,,,,,POINT (12.4633544 41.9090948)
41.9082888,12.4636915,4,,,,,POINT (12.4636915 41.9082888)
41.9031452,12.4586172,2,,,,,POINT (12.4586172 41.9031452)
41.9057535,12.4634174,4,,,,,POINT (12.4634174 41.9057535)
41.9076589,12.4639466,4,,,,,POINT (12.4639466 41.9076589)
41.9065561,12.4631168,4,,,,,POINT (12.4631168 41.9065561)
41.9056549,12.4647836,4,,,,,POINT (12.4647836 41.9056549)
41.9066436,12.4643783,4,,,,,POINT (12.4643783 41.9066436)
41.907143,12.4641608,4,,,,,POINT (12.4641608 41.907143)
41.9073121,12.4653844,4,,,,,POINT (12.4653844 41.9073121)
41.9062153,12.4668764,4,,,,,POINT (12.4668764 41.9062153)
41.906811,12.4665671,4,,,,,POINT (12.4665671 41.906811)
41.9074337,12.4662635,4,,,,,POINT (12.4662635 41.9074337)
41.9081435,12.4658909,3,,,,,POINT (12.4658909 41.9081435)
41.8525267,12.4880916,4,,,,,POINT (12.4880916 41.8525267)
41.8546524,12.4839142,3,,,,,POINT (12.4839142 41.8546524)
41.8544034,12.490721,4,,,,,POINT (12.490721 41.8544034)
41.8559924,12.4886676,3,,,,,POINT (12.4886676 41.8559924)
41.8564529,12.4879344,4,,,,,POINT (12.4879344 41.8564529)
41.8578468,12.4807251,3,,,,,POINT (12.4807251 41.8578468)
41.8559729,12.4929158,4,,,,,POINT (12.4929158 41.8559729)
41.8575886,12.4909149,4,,,,,POINT (12.4909149 41.8575886)
41.8584291,12.4895408,4,,,,,POINT (12.4895408 41.8584291)
41.8536401,12.4866736,4,,,,,POINT (12.4866736 41.8536401)
41.8554893,12.4892679,3,,,,,POINT (12.4892679 41.8554893)
41.854129,12.4858277,3,,,,,POINT (12.4858277 41.854129)
41.8554007,12.4869663,4,,,,,POINT (12.4869663 41.8554007)
41.8584193,12.480966,3,,,,,POINT (12.480966 41.8584193)
41.8581328,12.485429,3,,,,,POINT (12.485429 41.8581328)
41.8599295,12.4942173,3,,,,,POINT (12.4942173 41.8599295)
41.8595659,12.4899736,3,,,,,POINT (12.4899736 41.8595659)
41.8637428,12.4975186,4,,,,,POINT (12.4975186 41.8637428)
41.8655748,12.4947898,3,,,,,POINT (12.4947898 41.8655748)
41.8670815,12.4945112,3,,,,,POINT (12.4945112 41.8670815)
41.6958984,12.5245177,3,,,,,POINT (12.5245177 41.6958984)
41.7012927,12.5248706,3,,,,,POINT (12.5248706 41.7012927)
41.7108319,12.5200934,3,,,,,POINT (12.5200934 41.7108319)
41.7196238,12.5164054,3,,,,,POINT (12.5164054 41.7196238)
41.7532187,12.5009249,3,,,,,POINT (12.5009249 41.7532187)
41.7608308,12.5003064,3,,,,,POINT (12.5003064 41.7608308)
41.77113,12.4878171,3,,,,,POINT (12.4878171 41.77113)
41.7715742,12.4869111,3,,,,,POINT (12.4869111 41.7715742)
41.797602,12.4810594,3,,,,,POINT (12.4810594 41.797602)
41.8035258,12.4819889,3,,,,,POINT (12.4819889 41.8035258)
41.8079295,12.4539007,3,,,,,POINT (12.4539007 41.8079295)
41.806701,12.4569749,3,,,,,POINT (12.4569749 41.806701)
41.8047169,12.4675431,3,,,,,POINT (12.4675431 41.8047169)
41.8017455,12.4791608,3,,,,,POINT (12.4791608 41.8017455)
41.8013491,12.4806183,3,,,,,POINT (12.4806183 41.8013491)
41.8012225,12.4811089,4,,,,,POINT (12.4811089 41.8012225)
41.8102796,12.4539861,3,crossing,,,,POINT (12.4539861 41.8102796)
41.8135878,12.4527437,3,,,,,POINT (12.4527437 41.8135878)
41.8182733,12.4466933,3,,,,,POINT (12.4466933 41.8182733)
41.8203532,12.444166,4,,,,,POINT (12.444166 41.8203532)
41.8205807,12.4441009,4,,,,,POINT (12.4441009 41.8205807)
41.8099369,12.4530827,3,,,,,POINT (12.4530827 41.8099369)
41.8103802,12.4529614,3,,,,,POINT (12.4529614 41.8103802)
41.8122006,12.4501763,4,,,,,POINT (12.4501763 41.8122006)
41.8129532,12.4530291,3,,,,,POINT (12.4530291 41.8129532)
41.8130926,12.4524828,3,,,,,POINT (12.4524828 41.8130926)
41.8129101,12.4520042,3,,,,,POINT (12.4520042 41.8129101)
41.8145188,12.4462588,1,,,,,POINT (12.4462588 41.8145188)
41.8148824,12.4462434,3,,,,,POINT (12.4462434 41.8148824)
41.8149254,12.4491301,3,,,,,POINT (12.4491301 41.8149254)
41.814363,12.4481693,3,,,,,POINT (12.4481693 41.814363)
41.8141256,12.4484476,1,,,,,POINT (12.4484476 41.8141256)
41.8130439,12.4458354,3,,,,,POINT (12.4458354 41.8130439)
41.7947186,12.5900239,3,,,,,POINT (12.5900239 41.7947186)
41.813667,12.5716654,3,,,,,POINT (12.5716654 41.813667)
41.8145538,12.5708744,3,,,,,POINT (12.5708744 41.8145538)
41.8150898,12.5718936,3,,,,,POINT (12.5718936 41.8150898)
41.8145902,12.5727838,3,,,,,POINT (12.5727838 41.8145902)
41.8149542,12.5752323,3,motorway_junction,,23,,POINT (12.5752323 41.8149542)
41.8295108,12.4689424,3,,,,,POINT (12.4689424 41.8295108)
41.9048992,12.4754432,4,,,,,POINT (12.4754432 41.9048992)
41.9180204,12.7456856,3,motorway_junction,,,,POINT (12.7456856 41.9180204)
41.9276229,12.7481704,3,,,,,POINT (12.7481704 41.9276229)
41.9271375,12.7340204,3,motorway_junction,,,,POINT (12.7340204 41.9271375)
41.9317258,12.738908,3,,,,,POINT (12.738908 41.9317258)
41.8346655,12.5890314,3,,,,,POINT (12.5890314 41.8346655)
41.8354595,12.5898146,3,,,,,POINT (12.5898146 41.8354595)
41.8359643,12.5905682,3,,,,,POINT (12.5905682 41.8359643)
41.8397403,12.5915784,3,,,,,POINT (12.5915784 41.8397403)
41.8398868,12.5907505,4,,,,,POINT (12.5907505 41.8398868)
41.8403376,12.5886025,3,,,,,POINT (12.5886025 41.8403376)
41.8408193,12.5872076,3,,,,,POINT (12.5872076 41.8408193)
41.8411894,12.586712,3,,,,,POINT (12.586712 41.8411894)
41.8434753,12.5837937,3,,,,,POINT (12.5837937 41.8434753)
41.8451564,12.5806568,3,,,,,POINT (12.5806568 41.8451564)
41.8510134,12.5720573,3,,,,,POINT (12.5720573 41.8510134)
41.8524203,12.5699861,4,traffic_signals,,,,POINT (12.5699861 41.8524203)
41.7710888,12.346773,3,,,,,POINT (12.346773 41.7710888)
41.7736637,12.3537285,3,,,,,POINT (12.3537285 41.7736637)
41.7764087,12.3519998,3,,,,,POINT (12.3519998 41.7764087)
41.7766491,12.3521605,3,,,,,POINT (12.3521605 41.7766491)
41.7777559,12.354987,3,,,,,POINT (12.354987 41.7777559)
41.7776144,12.3554476,3,,,,,POINT (12.3554476 41.7776144)
41.7779323,12.3556251,3,,,,,POINT (12.3556251 41.7779323)
41.7816239,12.3662004,4,,,,,POINT (12.3662004 41.7816239)
41.7890225,12.3753898,3,,,,,POINT (12.3753898 41.7890225)
41.798197,12.4149205,3,,,,,POINT (12.4149205 41.798197)
41.7880041,12.3762913,3,,,,,POINT (12.3762913 41.7880041)
41.7831675,12.3652527,4,,,,,POINT (12.3652527 41.7831675)
41.7828447,12.3651354,3,,,,,POINT (12.3651354 41.7828447)
41.782075,12.3629168,4,,,,,POINT (12.3629168 41.782075)
41.7803159,12.3622956,3,,,,,POINT (12.3622956 41.7803159)
41.8091248,12.4221778,3,,,,,POINT (12.4221778 41.8091248)
41.8102705,12.423752,3,,,,,POINT (12.423752 41.8102705)
41.810839,12.422909,3,,,,,POINT (12.422909 41.810839)
41.80979,12.4215833,3,,,,,POINT (12.4215833 41.80979)
41.8362186,12.5898526,3,,,,,POINT (12.5898526 41.8362186)
41.8368401,12.5899031,3,,,,,POINT (12.5899031 41.8368401)
41.8728898,12.4585136,3,,,,,POINT (12.4585136 41.8728898)
41.8731127,12.4578604,3,,,,,POINT (12.4578604 41.8731127)
41.8733463,12.4575973,3,,,,,POINT (12.4575973 41.8733463)
41.8746502,12.4553818,3,,,,,POINT (12.4553818 41.8746502)
41.8751225,12.4548321,3,,,,,POINT (12.4548321 41.8751225)
41.8766488,12.4536426,3,,,,,POINT (12.4536426 41.8766488)
41.8776125,12.4526683,5,,,,,POINT (12.4526683 41.8776125)
41.8803384,12.4500933,4,,,,,POINT (12.4500933 41.8803384)
41.9099814,12.4733736,3,,,,,POINT (12.4733736 41.9099814)
41.8777376,12.4657097,3,,,,,POINT (12.4657097 41.8777376)
41.911337,12.458102,4,,,,,POINT (12.458102 41.911337)
41.9224146,12.4587316,3,,,,,POINT (12.4587316 41.9224146)
41.9040491,12.5362052,3,,,,,POINT (12.5362052 41.9040491)
41.903028,12.5360128,3,,,,,POINT (12.5360128 41.903028)
41.89911,12.5376724,4,traffic_signals,,,,POINT (12.5376724 41.89911)
41.8969871,12.540566,3,,,,,POINT (12.540566 41.8969871)
41.8964792,12.5313021,2,crossing,,,,POINT (12.5313021 41.8964792)
41.9111788,12.7271978,3,,,,,POINT (12.7271978 41.9111788)
41.9129609,12.7305797,3,traffic_signals,,,,POINT (12.7305797 41.9129609)
41.9216119,12.7531268,3,,,,,POINT (12.7531268 41.9216119)
41.9232347,12.7611472,3,,,,,POINT (12.7611472 41.9232347)
41.9177864,12.739687,3,,,,,POINT (12.739687 41.9177864)
41.8946337,12.5760054,4,,,,,POINT (12.5760054 41.8946337)
41.8950339,12.5629856,4,,,,,POINT (12.5629856 41.8950339)
41.8924883,12.5378298,3,,,,,POINT (12.5378298 41.8924883)
41.8941683,12.5549397,3,,,,,POINT (12.5549397 41.8941683)
41.8948959,12.574099,3,,,,,POINT (12.574099 41.8948959)
41.8940375,12.5923845,3,,,,,POINT (12.5923845 41.8940375)
41.893524,12.6044713,3,crossing,,,,POINT (12.6044713 41.893524)
41.8937732,12.6056631,3,,,,,POINT (12.6056631 41.8937732)
41.8928166,12.6242588,4,traffic_signals,,,,POINT (12.6242588 41.8928166)
41.8926662,12.6308675,3,,,,,POINT (12.6308675 41.8926662)
41.8926461,12.6323597,3,,,,,POINT (12.6323597 41.8926461)
41.8926634,12.6329784,3,,,,,POINT (12.6329784 41.8926634)
41.8926501,12.6332667,3,,,,,POINT (12.6332667 41.8926501)
41.8925978,12.6338764,3,,,,,POINT (12.6338764 41.8925978)
41.8925324,12.6344465,3,,,,,POINT (12.6344465 41.8925324)
41.8923571,12.6433281,3,,,,,POINT (12.6433281 41.8923571)
41.8920976,12.6476927,3,,,,,POINT (12.6476927 41.8920976)
41.8915622,12.6578972,3,,,,,POINT (12.6578972 41.8915622)
41.8902518,12.686214,3,,,,,POINT (12.686214 41.8902518)
41.8894456,12.6912305,3,,,,,POINT (12.6912305 41.8894456)
41.8896814,12.6932838,3,,,,,POINT (12.6932838 41.8896814)
41.8948367,12.5622102,3,,,,,POINT (12.5622102 41.8948367)
41.8944799,12.5632145,3,,,,,POINT (12.5632145 41.8944799)
41.8946957,12.5665355,3,,,,,POINT (12.5665355 41.8946957)
41.8947377,12.5734655,4,,,,,POINT (12.5734655 41.8947377)
41.8945747,12.5745467,3,,,,,POINT (12.5745467 41.8945747)
41.8934929,12.6145054,3,,,,,POINT (12.6145054 41.8934929)
41.8939518,12.6148927,3,,,,,POINT (12.6148927 41.8939518)
41.8950609,12.6154706,3,,,,,POINT (12.6154706 41.8950609)
41.8932546,12.6161878,4,,,,,POINT (12.6161878 41.8932546)
41.8909716,12.5161535,3,,,,,POINT (12.5161535 41.8909716)
41.890991,12.5153644,5,,,,,POINT (12.5153644 41.890991)
41.8889832,12.5228385,4,,,,,POINT (12.5228385 41.8889832)
41.8881112,12.5219965,3,,,,,POINT (12.5219965 41.8881112)
41.8573481,12.5711532,3,,,,,POINT (12.5711532 41.8573481)
41.8731759,12.5694782,3,,,,,POINT (12.5694782 41.8731759)
41.8739791,12.5700129,4,,,,,POINT (12.5700129 41.8739791)
41.8770821,12.5721404,3,,,,,POINT (12.5721404 41.8770821)
41.8778657,12.5726637,3,,,,,POINT (12.5726637 41.8778657)
41.879928,12.5732242,3,,,,,POINT (12.5732242 41.879928)
41.8881158,12.5738575,3,,,,,POINT (12.5738575 41.8881158)
41.8916965,12.5745432,3,,,,,POINT (12.5745432 41.8916965)
41.8940291,12.5748614,3,,,,,POINT (12.5748614 41.8940291)
41.8940482,12.5744712,3,,,,,POINT (12.5744712 41.8940482)
41.8945231,12.5749352,4,,,,,POINT (12.5749352 41.8945231)
41.8950545,12.5745977,5,traffic_signals,,,,POINT (12.5745977 41.8950545)
41.8948756,12.5745823,4,traffic_signals,,,,POINT (12.5745823 41.8948756)
41.8924668,12.5742672,3,,,,,POINT (12.5742672 41.8924668)
