osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,junction,bridge,width,access,tunnel
643413346,residential,,,Carrer de Mònaco,,True,False,149.82957618123828,"LINESTRING (2.5953907 39.5537, 2.595859 39.5538253, 2.5961522 39.5538936, 2.5961665 39.553897, 2.596264 39.5539205, 2.5963346 39.5539349, 2.5963758 39.5539433, 2.5966048 39.5539786, 2.5966598 39.5539832, 2.5969789 39.5540099, 2.5970132 39.5540128, 2.5970604 39.5539745)",,,,,
"[481878075, 481878079]",residential,,,Carrer del Paradís,,True,False,84.443444996112,"LINESTRING (2.5972985 39.5540901, 2.5973246 39.5540701, 2.5973632 39.5540475, 2.5976605 39.5539831, 2.5977632 39.5539545, 2.597874 39.5539063, 2.5981816 39.5537705)",,,,,
481878076,tertiary,2,,Camí de Gènova a Sant Agustí,Ma-1044,False,False,64.19696821185744,"LINESTRING (2.5981816 39.5537705, 2.5981942 39.5538612, 2.5982001 39.5539518, 2.5981894 39.5540394, 2.5981743 39.5541203, 2.5981096 39.5543404)",,,,,
481878078,tertiary,,,Camí de Gènova a Sant Agustí,Ma-1044,False,False,101.03742584143271,"LINESTRING (2.5981816 39.5537705, 2.5981712 39.5537076, 2.5981344 39.5535963, 2.5980545 39.5533937, 2.5980477 39.553301, 2.5980714 39.5532046, 2.5982475 39.5529064)",,,,,
104036825,tertiary,,,Camí de Gènova a Sant Agustí,Ma-1044,False,True,35.554525239499405,"LINESTRING (2.5974547 39.5551157, 2.5972057 39.5553714)",,,,,
473319558,tertiary,,,Camí de Gènova a Sant Agustí,Ma-1044,False,False,66.0687935481756,"LINESTRING (2.5974547 39.5551157, 2.5978394 39.5547312, 2.5978775 39.5546845, 2.5979133 39.5546388)",,,,,
643413348,residential,,,Carrer d'Andreu Ferret,,True,False,241.54962575520327,"LINESTRING (2.5974547 39.5551157, 2.5971214 39.5549375, 2.5959786 39.5543263, 2.5958612 39.5542635, 2.5958128 39.5542233, 2.5957432 39.5541655, 2.5957193 39.5541456, 2.5956247 39.5540556, 2.5955216 39.5539356, 2.5954937 39.5538925, 2.5954713 39.5538542, 2.5953907 39.5537)",,,,,
104036825,tertiary,,,Camí de Gènova a Sant Agustí,Ma-1044,False,False,35.554525239499405,"LINESTRING (2.5972057 39.5553714, 2.5974547 39.5551157)",,,,,
27934312,residential,,,Carrer de la Mitja Lluna,,False,True,198.56232753254722,"LINESTRING (2.5972057 39.5553714, 2.5975648 39.5555108, 2.5976521 39.5555226, 2.5977342 39.5555251, 2.5978229 39.5555138, 2.5979172 39.5554874, 2.5979821 39.5554498, 2.598216 39.5552918, 2.5982546 39.5552717, 2.5982955 39.555255, 2.5985952 39.5551536, 2.5986389 39.5551329, 2.5986662 39.5551162, 2.5986909 39.555098, 2.5987097 39.5550782, 2.598721 39.555049, 2.5987226 39.5550185, 2.598716 39.5549887, 2.5986998 39.5549624, 2.5986751 39.5549387, 2.5985405 39.5548097, 2.598488 39.5547561, 2.5984394 39.5546966)",,,,,
104036825,tertiary,,,Camí de Gènova a Sant Agustí,Ma-1044,False,True,28.914826071984628,"LINESTRING (2.5972057 39.5553714, 2.5971568 39.5554235, 2.597106 39.5554628, 2.5970467 39.5555018, 2.5969625 39.5555488)",,,,,
27934308,residential,,,Carrer del Paradís,,False,True,20.93911549456947,"LINESTRING (2.5962985 39.5520568, 2.5961399 39.5522)",,,,,
879451241,residential,,,Camí de Son Toells,,True,False,108.41384049999677,"LINESTRING (2.5941344 39.5515618, 2.5943162 39.5515382, 2.5945228 39.5515592, 2.5947556 39.5516229, 2.5950923 39.5518353, 2.5952677 39.551891)",,,,,
86321196,residential,,40,Carrer de Can Valero,,False,False,127.29696096254948,"LINESTRING (2.6339115 39.5975182, 2.6347612 39.5965791)",,,,,
601132767,residential,,40,Carrer Asegra,,False,True,254.0679152139218,"LINESTRING (2.6339115 39.5975182, 2.6313853 39.5963217)",,,,,
455276639,residential,,40,Carrer de Ca'n Valero,,False,True,143.62170022896927,"LINESTRING (2.6339115 39.5975182, 2.6333923 39.597979, 2.6333204 39.5980428, 2.6327687 39.5984618)",,,,,
86321196,residential,,40,Carrer de Can Valero,,False,True,127.29696096254948,"LINESTRING (2.6347612 39.5965791, 2.6339115 39.5975182)",,,,,
39315499,residential,,40,Carrer del Quatre de Novembre,,False,False,232.52807750998187,"LINESTRING (2.6347612 39.5965791, 2.6336559 39.5960505, 2.6336073 39.5960272, 2.6333703 39.5959139, 2.6324546 39.5954773)",,,,,
869116643,residential,,40,Carrer de Can Valero,,False,False,148.9850588956639,"LINESTRING (2.6347612 39.5965791, 2.6350616 39.5963542, 2.6353916 39.5961861, 2.6355938 39.5960831, 2.6362527 39.5959475)",,,,,
89209603,residential,,,,,False,False,43.327942352026554,"LINESTRING (2.6363467 39.5959267, 2.6368429 39.5958516)",,,,,
869116643,residential,,40,Carrer de Can Valero,,False,True,8.379644180079943,"LINESTRING (2.6363467 39.5959267, 2.6362527 39.5959475)",,,,,
89209600,residential,,,Carrer de Can Valero,,True,False,74.19797756546232,"LINESTRING (2.6363467 39.5959267, 2.6365283 39.595798, 2.6366011 39.5957356, 2.6366481 39.5956843, 2.6366638 39.5956409, 2.6366662 39.5955878, 2.6366578 39.5955605, 2.6366494 39.5955331, 2.6366257 39.5954769, 2.6365908 39.5954314, 2.6365355 39.5953835)",,,,,
43995237,tertiary_link,,,Camí dels Reis,,True,False,17.6144270115123,"LINESTRING (2.6335021 39.5927713, 2.633305 39.5927263)",,,,,
"[994906888, 994906889, 455276643]",tertiary,,40,Camí dels Reis,,False,True,104.80913902949715,"LINESTRING (2.6335021 39.5927713, 2.6337991 39.5929691, 2.6338382 39.5929977, 2.633881 39.5930359, 2.63432 39.5934671)",,,,,
34205767,tertiary,,50,Camí dels Reis,,False,False,29.646477286519115,"LINESTRING (2.6430242 39.6006739, 2.6428893 39.6005254, 2.6428286 39.600454)",,,,,
34205767,tertiary,,50,Camí dels Reis,,False,True,457.56976932085627,"LINESTRING (2.6430242 39.6006739, 2.6437377 39.6014918, 2.6439026 39.6017285, 2.6440679 39.6020202, 2.644242 39.6023921, 2.6443367 39.6025593, 2.6444248 39.602724, 2.6446158 39.6029842, 2.6448713 39.6032459, 2.6460301 39.6039869)",,,,,
89016717,residential,,,,,True,False,33.01693642981707,"LINESTRING (2.6430242 39.6006739, 2.6428984 39.6006101, 2.6428211 39.6006207, 2.6426927 39.6006893)",,,,,
34205654,tertiary,,50,Camí dels Reis,,True,False,52.02552165954566,"LINESTRING (2.6460301 39.6039869, 2.646226 39.6040848, 2.6464834 39.6042936)",,,,,
34205767,tertiary,,50,Camí dels Reis,,False,False,457.56976932085627,"LINESTRING (2.6460301 39.6039869, 2.6448713 39.6032459, 2.6446158 39.6029842, 2.6444248 39.602724, 2.6443367 39.6025593, 2.644242 39.6023921, 2.6440679 39.6020202, 2.6439026 39.6017285, 2.6437377 39.6014918, 2.6430242 39.6006739)",,,,,
681607091,residential,,,Carrer Llorer,,False,True,270.04153603541675,"LINESTRING (2.6500563 39.6093225, 2.6530558 39.6100694)",,,,,
27935144,residential,,,Carrer Son Bessó,,False,False,292.3523974777261,"LINESTRING (2.6500563 39.6093225, 2.651481 39.6089125, 2.6532749 39.6093754)",,,,,
"[27935144, 681607092]",residential,,,Carrer Son Bessó,,False,"[False, True]",163.74142802661132,"LINESTRING (2.6500563 39.6093225, 2.6498245 39.6099705, 2.6508067 39.6102314)",,,,,
27935145,residential,,,Carrer Codonyer,,False,False,79.41913806976238,"LINESTRING (2.6532749 39.6093754, 2.6530558 39.6100694)",,,,,
27935144,residential,,,Carrer Son Bessó,,False,False,109.45804939257216,"LINESTRING (2.6532749 39.6093754, 2.6543661 39.6096715, 2.6544723 39.6097159)",,,,,
27935144,residential,,,Carrer Son Bessó,,False,True,292.3523974777261,"LINESTRING (2.6532749 39.6093754, 2.651481 39.6089125, 2.6500563 39.6093225)",,,,,
54937344,residential,2,,Camí de Passatemps,,False,True,91.13761741532798,"LINESTRING (2.6544723 39.6097159, 2.6542386 39.6105155)",,,,,
27935144,residential,,,Carrer Son Bessó,,False,True,109.45804939257216,"LINESTRING (2.6544723 39.6097159, 2.6543661 39.6096715, 2.6532749 39.6093754)",,,,,
54937344,residential,2,,Camí de Passatemps,,False,False,169.36246687990328,"LINESTRING (2.6544723 39.6097159, 2.6547154 39.6087881, 2.6549468 39.6083851, 2.6550024 39.6082561)",,,,,
27935145,residential,,,Carrer Codonyer,,False,True,73.05546659672864,"LINESTRING (2.6528543 39.6107078, 2.6530558 39.6100694)",,,,,
33124671,residential,,,Camí de Passatemps,,False,False,65.60342267173021,"LINESTRING (2.6551641 39.617548, 2.6551403 39.6181377)",,,,,
54937355,residential,,,,,True,False,21.445597538351745,"LINESTRING (2.6551641 39.617548, 2.6549497 39.6174484)",,,,,
27935191,residential,,,,,False,False,537.828702900193,"LINESTRING (2.6575836 39.6144073, 2.6559872 39.6127279, 2.6553177 39.6122849, 2.6551718 39.6112269, 2.6542386 39.6105155)",,,,,
54937344,residential,2,,Camí de Passatemps,,False,False,91.13761741532798,"LINESTRING (2.6542386 39.6105155, 2.6544723 39.6097159)",,,,,
27935191,residential,,,,,False,True,537.8287029001929,"LINESTRING (2.6542386 39.6105155, 2.6551718 39.6112269, 2.6553177 39.6122849, 2.6559872 39.6127279, 2.6575836 39.6144073)",,,,,
54937344,residential,2,,Camí de Passatemps,,False,True,458.20296489113286,"LINESTRING (2.6542386 39.6105155, 2.6541804 39.6107456, 2.6540573 39.6116526, 2.6540817 39.6122055, 2.6542177 39.6133581, 2.6543135 39.6141693, 2.6544038 39.6146131)",,,,,
147562276,residential,2,40,carrer del Gremi de Cirurgians i Barbers,,False,False,137.14310178597765,"LINESTRING (2.6581522 39.6008654, 2.6575337 39.6010471, 2.6569057 39.6011954, 2.6566349 39.6012559)",,,,,
"[878459492, 147562275, 147562276]",residential,2,40,carrer del Gremi de Cirurgians i Barbers,,False,True,318.7061808449262,"LINESTRING (2.6581522 39.6008654, 2.6582202 39.6008372, 2.6583174 39.600797, 2.6586472 39.6006522, 2.6591969 39.6004109, 2.6595067 39.6002711, 2.6601867 39.5999642, 2.660458 39.5998524, 2.6606354 39.5997925, 2.6606939 39.5997728, 2.6609795 39.5997177, 2.6613656 39.5996785, 2.6614144 39.5996746, 2.6614892 39.5996719)",,yes,,,
461434964,residential,,40,Carrer del Gremi de Velluters,,True,False,513.1796506570455,"LINESTRING (2.6572514 39.6052657, 2.6575492 39.6050027, 2.6577553 39.6047664, 2.6579128 39.6045422, 2.6580503 39.604307, 2.6581464 39.6041318, 2.6582416 39.6037637, 2.658296 39.6033644, 2.658287 39.6032022, 2.6582696 39.6028875, 2.6581737 39.6011555, 2.6581567 39.6009444, 2.6581522 39.6008654)",,,,,
459564466,residential,,,Gran via Asima,,True,False,217.06779101513726,"LINESTRING (2.6704256 39.6043438, 2.6705583 39.6041914, 2.671837 39.6027226)",,,,,
938444949,residential,2,,Carrer del Gremi de Boneters,,True,False,401.22566913007427,"LINESTRING (2.6704256 39.6043438, 2.6702915 39.6042732, 2.6665594 39.6023075)",,,,,
339517005,residential,2,,carrer del Gremi de Traginers d'Oli,,False,True,123.12973477478319,"LINESTRING (2.6614892 39.5996719, 2.662605 39.6002404, 2.6626881 39.6002825)",,,,,
"[32756637, 339517006, 33447823]",residential,,,Carrer San Francisco de Sales,,False,False,525.6267592690607,"LINESTRING (2.6614892 39.5996719, 2.6618118 39.5992595, 2.6620117 39.599004, 2.6619478 39.5988091, 2.6619409 39.5987911, 2.6618818 39.5986366, 2.6618415 39.5985311, 2.6617215 39.5983666, 2.661147 39.5976971, 2.6610023 39.5974782, 2.660513 39.5962986, 2.6599161 39.5954321)",,yes,,,
"[147562275, 878459492, 147562276]",residential,2,40,carrer del Gremi de Cirurgians i Barbers,,False,False,318.7061808449262,"LINESTRING (2.6614892 39.5996719, 2.6614144 39.5996746, 2.6613656 39.5996785, 2.6609795 39.5997177, 2.6606939 39.5997728, 2.6606354 39.5997925, 2.660458 39.5998524, 2.6601867 39.5999642, 2.6595067 39.6002711, 2.6591969 39.6004109, 2.6586472 39.6006522, 2.6583174 39.600797, 2.6582202 39.6008372, 2.6581522 39.6008654)",,yes,,,
681198445,residential,1,40,carrer del Gremi de Corredors,,True,False,195.78116119025339,"LINESTRING (2.6551404 39.6016128, 2.6551841 39.602101, 2.6551972 39.6033723)",,,,,
461467004,residential,,,Carrer del Gremi de Boters,,True,False,401.3841716881989,"LINESTRING (2.6677892 39.6073853, 2.6676193 39.6072968, 2.6664583 39.6066917, 2.6639085 39.6053627)",,,,,
461467006,residential,,,Gran via Asima,,True,False,216.63384457505697,"LINESTRING (2.6677892 39.6073853, 2.6679653 39.6071804, 2.6685199 39.6065349, 2.6691851 39.6057608)",,,,,
27935348,residential,,,Carrer del Gremi de Boters,,True,False,11.416905083753424,"LINESTRING (2.6679019 39.6074401, 2.6677892 39.6073853)",,,,,
481785182,residential,2,40,Gran via Asima,,True,False,193.08873482986277,"LINESTRING (2.6679019 39.6074401, 2.6672063 39.6082394, 2.6666467 39.6088824)",,,,,
"[1280382298, 1280382299]",residential,3,40,Carrer del Setze de Juliol,,True,False,252.9673425439532,"LINESTRING (2.6618158 39.6042767, 2.6618199 39.6042138, 2.6619645 39.6020046)",,,,,
668090722,residential,,,Carrer del Gremi de Sabaters,,True,False,216.57217134448308,"LINESTRING (2.6653134 39.6037435, 2.6639085 39.6053627)",,,,,
27935331,residential,,,Carrer del Gremi de Fusters,,True,False,400.4217742283131,"LINESTRING (2.6653134 39.6037435, 2.6659524 39.6040764, 2.6680854 39.6051878, 2.6684774 39.6053921, 2.6691851 39.6057608)",,,,,
27935331,residential,,,Carrer del Gremi de Fusters,,True,False,345.98541433909406,"LINESTRING (2.6619645 39.6020046, 2.6653134 39.6037435)",,,,,
"[1280382304, 1280382300, 1280382301, 1280382302, 1280382303]",residential,3,40,Carrer del Setze de Juliol,,True,False,207.8988068538086,"LINESTRING (2.6619645 39.6020046, 2.662008 39.6015385, 2.6620413 39.6011825, 2.6620554 39.60103, 2.662277 39.6007598, 2.6625999 39.6003774, 2.6626881 39.6002825)",,,,,
461434963,residential,,,Carrer del Gremi de Forners,,True,False,11.124640466420836,"LINESTRING (2.665786 39.6096874, 2.6658971 39.6097392)",,,,,
461443437,residential,,,Gran via Asima,,True,False,308.1855891600036,"LINESTRING (2.665786 39.6096874, 2.6660282 39.6094137, 2.6663641 39.6090194, 2.6677892 39.6073853)",,,,,
461434963,residential,,,Carrer del Gremi de Forners,,True,False,401.5512188865619,"LINESTRING (2.6658971 39.6097392, 2.6675833 39.6106222, 2.6680547 39.6108691, 2.6697738 39.6117693)",,,,,
481785182,residential,2,40,Gran via Asima,,True,False,197.4879482559492,"LINESTRING (2.6658971 39.6097392, 2.6647893 39.611026, 2.6646821 39.6111539, 2.6646391 39.6112264)",,,,,
461467004,residential,,,Carrer del Gremi de Boters,,True,False,216.16046878550694,"LINESTRING (2.6639085 39.6053627, 2.6618158 39.6042767)",,,,,
668090722,residential,,,Carrer del Gremi de Sabaters,,True,False,191.92540750866462,"LINESTRING (2.6639085 39.6053627, 2.6626634 39.6067976)",,,,,
33124391,residential,,,Carrer del Gremi de Tintorers,,False,True,77.84530987785507,"LINESTRING (2.6717758 39.6094729, 2.6712669 39.6100529)",,,,,
461467019,residential,,,Carrer del Gremi de Tintorers,,False,False,196.17066592771997,"LINESTRING (2.6717758 39.6094729, 2.6730325 39.6079981)",,,,,
27935348,residential,,,Carrer del Gremi de Boters,,True,False,401.53254827884047,"LINESTRING (2.6717758 39.6094729, 2.6715013 39.6093295, 2.6707071 39.6089147, 2.6706297 39.6088743, 2.6701571 39.6086274, 2.6698366 39.60846, 2.669278 39.6081682, 2.6692255 39.6081404, 2.6679019 39.6074401)",,,,,
32729243,residential,3,,Carrer del Setze de Juliol,,True,False,60.486357258489065,"LINESTRING (2.6615689 39.6080589, 2.6615849 39.6077241, 2.6615909 39.6075976, 2.6615948 39.6075153)",,,,,
"[1167956072, 27935358]",residential,,,carrer del 16 de juliol,,False,True,173.73066198050262,"LINESTRING (2.6615689 39.6080589, 2.6615559 39.6082138, 2.6615438 39.6083573, 2.6615367 39.6084422, 2.6615255 39.6085763, 2.6614985 39.6088972, 2.6614954 39.6089339, 2.6614852 39.6091854, 2.661471 39.6094789, 2.6614684 39.6095331, 2.6614678 39.6096191)",,,,,
345303313,residential,2,,Carrer del Gremi de Boneters,,True,False,279.03948835026466,"LINESTRING (2.6665594 39.6023075, 2.6638538 39.6009105)",,,,,
668090722,residential,,,Carrer del Gremi de Sabaters,,True,False,192.07256048402795,"LINESTRING (2.6665594 39.6023075, 2.6653134 39.6037435)",,,,,
385823452,residential,,,Carrer del Gremi de Picapedrers,,False,True,198.61759596677072,"LINESTRING (2.6626634 39.6067976, 2.6645849 39.6077971)",,,,,
461434968,residential,,,Carrer del Gremi de Picapedrers,,False,False,102.21977262541705,"LINESTRING (2.6626634 39.6067976, 2.661979 39.6064415, 2.6616745 39.6062832)",,,,,
461434970,residential,,,Carrer del Gremi de Sabaters,,True,False,116.56599731275665,"LINESTRING (2.6626634 39.6067976, 2.662026 39.6075321, 2.6619072 39.6076691)",,,,,
461434968,residential,,,Carrer del Gremi de Picapedrers,,False,True,102.21977262541705,"LINESTRING (2.6616745 39.6062832, 2.661979 39.6064415, 2.6626634 39.6067976)",,,,,
"[1280382297, 461434972]",residential,3,40,Carrer del Setze de Juliol,,True,False,223.45852658509932,"LINESTRING (2.6616745 39.6062832, 2.6616732 39.6062222, 2.6617932 39.6045846, 2.6618158 39.6042767)",,,,,
113712358,residential,2,,Carrer José Salazar Belmar,,False,True,90.35374409644277,"LINESTRING (2.674441 39.6064241, 2.6745792 39.6065003, 2.675294 39.6067939, 2.6753599 39.606821)",,,,,
345211728,residential,,,Carrer del Gremi de Tintorers,,False,False,221.5219121704659,"LINESTRING (2.674441 39.6064241, 2.674556 39.6062508, 2.6748534 39.6057646, 2.675469 39.6045972)",,,,,
345211729,residential,2,,Carrer del Gremi de Boneters,,True,False,403.5483315925173,"LINESTRING (2.674441 39.6064241, 2.6706379 39.6044552, 2.6705312 39.6044)",,,,,
461467019,residential,,,Carrer del Gremi de Tintorers,,False,True,189.29309722326772,"LINESTRING (2.674441 39.6064241, 2.6737552 39.6071933, 2.6731873 39.6078259)",,,,,
601831133,secondary,,,Camí vell de Bunyola,Ma-2031,False,False,8.26878893709668,"LINESTRING (2.6759303 39.603753, 2.6758677 39.6036964)",,,,,
345303241,residential,,,Carrer del Gremi de Tintorers,,False,True,101.85095830020711,"LINESTRING (2.6759303 39.603753, 2.6757663 39.6040531, 2.675469 39.6045972)",,,,,
"[1002372037, 79832942]",secondary,,,Camí vell de Bunyola,Ma-2031,False,True,137.42275203201555,"LINESTRING (2.6759303 39.603753, 2.6762098 39.6039828, 2.6765973 39.604287, 2.6770566 39.6046327)",,,,,
461467019,residential,,,Carrer del Gremi de Tintorers,,False,True,23.291647076983356,"LINESTRING (2.6731873 39.6078259, 2.6730325 39.6079981)",,,,,
461467019,residential,,,Carrer del Gremi de Tintorers,,False,False,189.29309722326772,"LINESTRING (2.6731873 39.6078259, 2.6737552 39.6071933, 2.674441 39.6064241)",,,,,
27935331,residential,,,Carrer del Gremi de Fusters,,True,False,399.37568959154737,"LINESTRING (2.669313 39.6058283, 2.6696493 39.6060009, 2.6698367 39.6060976, 2.670337 39.6063557, 2.6731873 39.6078259)",,,,,
481785182,residential,2,40,Gran via Asima,,True,False,216.18314925725718,"LINESTRING (2.669313 39.6058283, 2.6683321 39.6069481, 2.6679019 39.6074401)",,,,,
27935331,residential,,,Carrer del Gremi de Fusters,,True,False,13.281395170008812,"LINESTRING (2.6691851 39.6057608, 2.669313 39.6058283)",,,,,
461467006,residential,,,Gran via Asima,,True,False,190.05418647915093,"LINESTRING (2.6691851 39.6057608, 2.6703026 39.6044843, 2.6704256 39.6043438)",,,,,
1070825203,motorway,3,90,Autopista Palma - Inca,Ma-13,True,False,294.3366887464655,"LINESTRING (2.6730341 39.5947114, 2.6731319 39.5950281, 2.6732256 39.5952898, 2.6733322 39.5955704, 2.6734514 39.5958481, 2.6735702 39.5961265, 2.6737042 39.5964019, 2.6738485 39.596671, 2.6739819 39.596913, 2.6741539 39.5972085)",,,,,
"[1070825205, 1070825204, 27935381]",motorway_link,"['3', '2', '1']",,,,True,False,313.2232836839481,"LINESTRING (2.6730341 39.5947114, 2.6732738 39.595005, 2.6734114 39.5951517, 2.6735466 39.5952691, 2.6736522 39.5953453, 2.6737619 39.5954135, 2.6738832 39.5954765, 2.6740094 39.5955354, 2.6741777 39.5956068, 2.6743048 39.5956635, 2.6744271 39.5957234, 2.6745436 39.5957895, 2.6746564 39.5958626, 2.6747607 39.595937, 2.6748654 39.596016, 2.6749579 39.5960928, 2.6750506 39.5961765, 2.6751841 39.5963133, 2.6752558 39.5963986, 2.6753532 39.596533, 2.675473 39.5967367)",,,,,
32729130,residential,,,Carrer de Cala Tuent,,False,False,93.00615020065186,"LINESTRING (2.6764455 39.597538, 2.6766472 39.5976427, 2.6768006 39.5977157, 2.6770115 39.5978161, 2.6773638 39.5979838)",,,,,
32729139,tertiary_link,1,,,,True,False,87.24553787303137,"LINESTRING (2.6764455 39.597538, 2.6763217 39.5974955, 2.6762699 39.5974775, 2.676218 39.5974618, 2.6761555 39.5974471, 2.6761019 39.5974419, 2.6760555 39.5974414, 2.6760035 39.5974492, 2.6759589 39.5974615, 2.6759127 39.5974838, 2.6758743 39.5975075, 2.675844 39.5975345, 2.675816 39.5975671, 2.6756942 39.5977811)",,,,,
"[255198421, 1070825206]",residential,,,Carrer de Cala Blanca,,False,True,43.11600501771878,"LINESTRING (2.6764455 39.597538, 2.6765601 39.597386, 2.6767041 39.5972054)",,,,,
659332714,residential,,,Carrer de Bartomeu Calatayud,,True,False,5.943387822929571,"LINESTRING (2.6773638 39.5979838, 2.6774002 39.5979383)",,,,,
32729130,residential,,,Carrer de Cala Tuent,,False,True,93.00615020065186,"LINESTRING (2.6773638 39.5979838, 2.6770115 39.5978161, 2.6768006 39.5977157, 2.6766472 39.5976427, 2.6764455 39.597538)",,,,,
27935147,residential,,,Camí del Destre,,False,True,202.99644741473622,"LINESTRING (2.6558529 39.6355134, 2.6565174 39.6355142, 2.657689 39.6354853, 2.6582163 39.6355494)",,,,,
33124497,residential,,,Camí de Passatemps,,False,False,203.99457514699756,"LINESTRING (2.6558529 39.6355134, 2.6557916 39.6348265, 2.6559207 39.6340984, 2.655993 39.633691)",,,,,
195757185,residential,,,Camí de Passatemps,,False,False,599.6727718538007,"LINESTRING (2.6558529 39.6355134, 2.655859 39.6355591, 2.6558268 39.6358896, 2.6558268 39.6365299, 2.6558404 39.6374338, 2.6558419 39.6375308, 2.655848 39.637937, 2.6557356 39.6387029, 2.6556941 39.6390125, 2.6556122 39.6396241, 2.6555317 39.6407312, 2.6555049 39.6408923)",,,,,
459405801,residential,,30,carrer del Molí den Terra,,False,True,9.763163456689936,"LINESTRING (2.6455461 39.6163179, 2.6455 39.6163982)",,,,,
54937350,residential,,,,,True,False,30.649999280850878,"LINESTRING (2.6455461 39.6163179, 2.6456255 39.6162009, 2.6457211 39.6160776)",,,,,
54937345,residential,2,,Carrer de Pedro Sans Garau,,False,False,327.7694483556885,"LINESTRING (2.6467056 39.6161785, 2.6468353 39.6164447, 2.6469003 39.6166969, 2.6469096 39.6167332, 2.6475586 39.6168008, 2.64996 39.617036)",,,,,
54937347,residential,,,,,True,False,38.46721467492407,"LINESTRING (2.6467056 39.6161785, 2.6465534 39.6161118, 2.6464494 39.6161118, 2.6462894 39.616156)",,,,,
27946616,residential,,,carrer del Puig de la Mola,,True,False,157.1826938428327,"LINESTRING (2.7298957 39.5907154, 2.7299518 39.5903177, 2.7300939 39.5893101)",,,,,
461983781,primary,,,Carretera vella de Sineu,Ma-3011,False,True,49.91625161988287,"LINESTRING (2.7307486 39.5854223, 2.731266 39.5856285)",,,,,
461983784,primary,2,,carretera Vella de Sineu,Ma-3011,False,False,361.00754627756834,"LINESTRING (2.7307486 39.5854223, 2.7298268 39.5850494, 2.7284941 39.5845104, 2.7279471 39.5841657, 2.7276104 39.5839287, 2.7272383 39.5836668)",,,,,
53587159,residential,,,Camí de Son Ametler,,True,False,105.15221659901306,"LINESTRING (2.7316689 39.5857989, 2.7315141 39.586737)",,,,,
461983781,primary,,,Carretera vella de Sineu,Ma-3011,False,False,39.38390744481828,"LINESTRING (2.7316689 39.5857989, 2.731266 39.5856285)",,,,,
28786619,unclassified,,,Camí de Cal Correu,,False,True,393.92509154226843,"LINESTRING (2.7316689 39.5857989, 2.7316932 39.5854301, 2.7318321 39.5833176, 2.7318727 39.5822599)",,,,,
583476144,primary,2,,Carretera vella de Sineu,Ma-3011,False,True,213.1139925096019,"LINESTRING (2.7316689 39.5857989, 2.73219 39.5860068, 2.7327129 39.5862156, 2.7338789 39.5866778)",,,,,
27946619,residential,,,Carrer del Puig Tomir,,True,False,119.60099513191088,"LINESTRING (2.731059 39.5866922, 2.731266 39.5856285)",,,,,
27946620,residential,,,Carrer del Puig de les Bruixes,,False,False,39.31608029386436,"LINESTRING (2.731059 39.5866922, 2.7315141 39.586737)",,,,,
27946620,residential,,,Carrer del Puig de les Bruixes,,False,True,43.62916533390009,"LINESTRING (2.731059 39.5866922, 2.7305536 39.5866448)",,,,,
461983781,primary,,,Carretera vella de Sineu,Ma-3011,False,False,49.91625161988287,"LINESTRING (2.731266 39.5856285, 2.7307486 39.5854223)",,,,,
461983781,primary,,,Carretera vella de Sineu,Ma-3011,False,True,39.38390744481828,"LINESTRING (2.731266 39.5856285, 2.7316689 39.5857989)",,,,,
27946620,residential,,,Carrer del Puig de les Bruixes,,False,False,43.62916533390009,"LINESTRING (2.7305536 39.5866448, 2.731059 39.5866922)",,,,,
461989672,residential,,,Carrer del Puig de la Mola,,True,False,136.95923521717194,"LINESTRING (2.7305536 39.5866448, 2.7307486 39.5854223)",,,,,
27946620,residential,,,Carrer del Puig de les Bruixes,,False,True,39.31608029386436,"LINESTRING (2.7315141 39.586737, 2.731059 39.5866922)",,,,,
53587159,residential,,,Camí de Son Ametler,,True,False,39.925490683985274,"LINESTRING (2.7315141 39.586737, 2.7314434 39.5870919)",,,,,
461989672,residential,,,Carrer del Puig de la Mola,,True,False,31.565645914572947,"LINESTRING (2.7305004 39.5869257, 2.7305536 39.5866448)",,,,,
27946621,residential,,,Carrer del Puig de l'Àguila,,True,False,36.54325174742985,"LINESTRING (2.7314434 39.5870919, 2.7310277 39.5870186)",,,,,
53587159,residential,,,Camí de Son Ametler,,True,False,81.99719325464211,"LINESTRING (2.7314434 39.5870919, 2.7313449 39.5878254)",,,,,
681476923,residential,,,Puig de na Franquesa,,False,False,35.2673326967739,"LINESTRING (2.7314434 39.5870919, 2.7318467 39.5871551)",,,,,
27946621,residential,,,Carrer del Puig de l'Àguila,,True,False,46.351867722597916,"LINESTRING (2.7310277 39.5870186, 2.7305004 39.5869257)",,,,,
27946622,residential,,,Carrer del Puig del Romaní,,True,False,85.35171130501251,"LINESTRING (2.7310277 39.5870186, 2.7308853 39.5877783)",,,,,
27946633,residential,,,Carrer del Puig Gros,,True,False,45.98049327297313,"LINESTRING (2.7306274 39.5893544, 2.7300939 39.5893101)",,,,,
231949272,residential,,,Carrer del Puig de l'Ofre,,True,False,51.22150388326278,"LINESTRING (2.7302402 39.5884178, 2.7296884 39.5882407)",,,,,
461989672,residential,,,Carrer del Puig de la Mola,,True,False,77.77650833386838,"LINESTRING (2.7302402 39.5884178, 2.7303007 39.5880403, 2.7303513 39.5877236)",,,,,
