osmid,y,x,street_count,highway,ref,railway,junction,geometry
2926189910,50.0997421,8.736523,3,,,,,POINT (8.736523 50.0997421)
2926189943,50.0999408,8.73671,3,,,,,POINT (8.73671 50.0999408)
2926190007,50.1003537,8.7367124,3,,,,,POINT (8.7367124 50.1003537)
2927495365,50.1729371,8.6174125,4,,,,,POINT (8.6174125 50.1729371)
2927495389,50.1740199,8.6259375,3,,,,,POINT (8.6259375 50.1740199)
2927495399,50.1742147,8.6250614,3,,,,,POINT (8.6250614 50.1742147)
2927509202,50.1742721,8.6232754,3,,,,,POINT (8.6232754 50.1742721)
2927509216,50.1747311,8.623488,4,,,,,POINT (8.623488 50.1747311)
2927509224,50.1752734,8.6211607,3,,,,,POINT (8.6211607 50.1752734)
2927509226,50.1753265,8.6205478,3,,,,,POINT (8.6205478 50.1753265)
2927509232,50.1754808,8.6193122,3,,,,,POINT (8.6193122 50.1754808)
2927509234,50.1754847,8.6238515,3,,,,,POINT (8.6238515 50.1754847)
2927509235,50.1755168,8.6245801,4,,,,,POINT (8.6245801 50.1755168)
2927509240,50.1757859,8.6157668,3,,,,,POINT (8.6157668 50.1757859)
2927509241,50.1758751,8.6182907,3,,,,,POINT (8.6182907 50.1758751)
2927509243,50.1760135,8.6159148,3,,,,,POINT (8.6159148 50.1760135)
2927509244,50.1760346,8.6157466,3,,,,,POINT (8.6157466 50.1760346)
2927509245,50.1760503,8.6209918,4,,,,,POINT (8.6209918 50.1760503)
2927509250,50.1761003,8.6160667,3,,,,,POINT (8.6160667 50.1761003)
2927509251,50.1761976,8.6160619,3,,,,,POINT (8.6160619 50.1761976)
2927509255,50.1762159,8.617249,3,,,,,POINT (8.617249 50.1762159)
2927509260,50.1762729,8.6158001,3,,,,,POINT (8.6158001 50.1762729)
2927509262,50.176524,8.6187031,3,,,,,POINT (8.6187031 50.176524)
2927509263,50.1766072,8.6213172,3,crossing,,,,POINT (8.6213172 50.1766072)
2927509271,50.1772014,8.6190586,3,,,,,POINT (8.6190586 50.1772014)
2927509276,50.177603,8.6225042,3,,,,,POINT (8.6225042 50.177603)
2927509281,50.1777141,8.6219148,4,,,,,POINT (8.6219148 50.1777141)
2927509282,50.1777698,8.623233,3,,,,,POINT (8.623233 50.1777698)
2927509283,50.1777646,8.6193642,4,,,,,POINT (8.6193642 50.1777646)
2927509284,50.1779767,8.6182283,4,,,,,POINT (8.6182283 50.1779767)
2927509285,50.178026,8.6205322,3,,,,,POINT (8.6205322 50.178026)
2927509287,50.1782322,8.6196452,3,,,,,POINT (8.6196452 50.1782322)
2927509288,50.1782734,8.6170878,3,,,,,POINT (8.6170878 50.1782734)
2927509290,50.1784954,8.618514,3,,,,,POINT (8.618514 50.1784954)
2927509296,50.1790234,8.62108,3,,,,,POINT (8.62108 50.1790234)
2927521875,50.1751443,8.6191142,3,,,,,POINT (8.6191142 50.1751443)
2940198304,50.0275572,8.5892584,4,,,,,POINT (8.5892584 50.0275572)
2940255710,50.0274333,8.5893469,3,,,,,POINT (8.5893469 50.0274333)
2956162103,50.123671,8.6973683,3,,,,,POINT (8.6973683 50.123671)
2961310963,50.1122333,8.6857608,3,crossing,,,,POINT (8.6857608 50.1122333)
2964301128,50.1390702,8.6789945,3,,,,,POINT (8.6789945 50.1390702)
2964301129,50.1392023,8.6791624,4,,,,,POINT (8.6791624 50.1392023)
2965192344,50.1276977,8.7098692,3,,,,,POINT (8.7098692 50.1276977)
2970506757,50.1535377,8.700848,3,,,,,POINT (8.700848 50.1535377)
2975990152,50.1391919,8.6723357,3,,,,,POINT (8.6723357 50.1391919)
2981284215,50.1806046,8.6426241,3,,,,,POINT (8.6426241 50.1806046)
3008490813,50.1433272,8.7325472,3,,,,,POINT (8.7325472 50.1433272)
3042225748,50.1218037,8.6908108,3,,,,,POINT (8.6908108 50.1218037)
3046774132,50.086145,8.5145733,3,,,,,POINT (8.5145733 50.086145)
3047143400,50.11061,8.6512264,3,,,,,POINT (8.6512264 50.11061)
3047143402,50.1105579,8.6509947,3,,,,,POINT (8.6509947 50.1105579)
3047143404,50.1104452,8.6510358,3,,,,,POINT (8.6510358 50.1104452)
3047143406,50.1104188,8.6511221,3,,,,,POINT (8.6511221 50.1104188)
3047143407,50.1104872,8.651297,3,,,,,POINT (8.651297 50.1104872)
3047143414,50.1104463,8.6512561,3,,,,,POINT (8.6512561 50.1104463)
3072610869,50.110791,8.6539894,4,,,,,POINT (8.6539894 50.110791)
3072716915,50.1107258,8.6524067,3,,,,,POINT (8.6524067 50.1107258)
3072716917,50.1182975,8.6787792,3,,,,,POINT (8.6787792 50.1182975)
3075304544,50.138524,8.5930424,3,,,,,POINT (8.5930424 50.138524)
3093971643,50.1185255,8.6304272,3,,,,,POINT (8.6304272 50.1185255)
3100080069,50.0555404,8.5870808,4,,,,,POINT (8.5870808 50.0555404)
3105149752,50.1497944,8.7103181,3,,,,,POINT (8.7103181 50.1497944)
3105149756,50.1497291,8.7100008,3,,,,,POINT (8.7100008 50.1497291)
3105149761,50.149516,8.7100202,3,,,,,POINT (8.7100202 50.149516)
3105149765,50.1497183,8.7096804,3,,,,,POINT (8.7096804 50.1497183)
3105149766,50.1494805,8.7097257,3,,,,,POINT (8.7097257 50.1494805)
3116768354,50.146609,8.659761,3,,,,,POINT (8.659761 50.146609)
3116768365,50.146676,8.6599742,3,,,,,POINT (8.6599742 50.146676)
3116768369,50.1467157,8.6596768,3,,,,,POINT (8.6596768 50.1467157)
3121953337,50.1267805,8.607939,3,,,,,POINT (8.607939 50.1267805)
3121953338,50.1268611,8.6080748,3,,,,,POINT (8.6080748 50.1268611)
3125484360,50.1052797,8.5955254,1,,,,,POINT (8.5955254 50.1052797)
3168923464,50.1513178,8.6111216,1,,,,,POINT (8.6111216 50.1513178)
3172558042,50.1424826,8.6688949,3,crossing,,,,POINT (8.6688949 50.1424826)
3172559111,50.14782,8.6662777,3,,,,,POINT (8.6662777 50.14782)
3172559112,50.1479205,8.6663189,4,,,,,POINT (8.6663189 50.1479205)
3172559117,50.1481909,8.6662085,3,,,,,POINT (8.6662085 50.1481909)
3172559127,50.148956,8.6709136,3,,,,,POINT (8.6709136 50.148956)
3172559130,50.1490015,8.6708313,4,,,,,POINT (8.6708313 50.1490015)
3175072104,50.1221212,8.7403034,3,,,,,POINT (8.7403034 50.1221212)
3179122886,50.1137669,8.7141506,1,,,,,POINT (8.7141506 50.1137669)
3184907270,50.1404936,8.6472196,4,,,,,POINT (8.6472196 50.1404936)
3184907274,50.1405526,8.6472599,3,,,,,POINT (8.6472599 50.1405526)
3192005208,50.1563387,8.6573951,3,crossing,,,,POINT (8.6573951 50.1563387)
3196071163,50.1755431,8.6234966,3,,,,,POINT (8.6234966 50.1755431)
3198972916,50.1915492,8.6666327,3,,,,,POINT (8.6666327 50.1915492)
3201099290,50.1125104,8.5364927,3,,,,,POINT (8.5364927 50.1125104)
3208356598,50.1322986,8.6949374,3,,,,,POINT (8.6949374 50.1322986)
3208386281,50.1114025,8.7058193,3,,,,,POINT (8.7058193 50.1114025)
3208869404,50.1289146,8.6931381,4,,,,,POINT (8.6931381 50.1289146)
3210878430,50.1182422,8.7314393,3,,,,,POINT (8.7314393 50.1182422)
3211076663,50.1435018,8.6924416,3,,,,,POINT (8.6924416 50.1435018)
3211076667,50.1452563,8.7055546,3,,,,,POINT (8.7055546 50.1452563)
3211152520,50.1565783,8.6400026,1,,,,,POINT (8.6400026 50.1565783)
3211279484,50.1407074,8.6476321,3,,,,,POINT (8.6476321 50.1407074)
3211937067,50.1078998,8.6213691,3,,,,,POINT (8.6213691 50.1078998)
3217750454,50.1085288,8.6725091,4,,,,,POINT (8.6725091 50.1085288)
3217750455,50.1085361,8.6725406,4,,,,,POINT (8.6725406 50.1085361)
3217750464,50.1092161,8.6747453,4,,,,,POINT (8.6747453 50.1092161)
3217750465,50.109231,8.6748912,4,,,,,POINT (8.6748912 50.109231)
3217750473,50.1095795,8.6769532,4,,,,,POINT (8.6769532 50.1095795)
3221954479,50.1389959,8.6244756,4,,,,,POINT (8.6244756 50.1389959)
3221954480,50.1389961,8.6245122,3,,,,,POINT (8.6245122 50.1389961)
3240932270,50.0565315,8.648351,3,,,,,POINT (8.648351 50.0565315)
3241233792,50.114907,8.6358106,3,,,,,POINT (8.6358106 50.114907)
3249354064,50.1447469,8.764005,3,,,,,POINT (8.764005 50.1447469)
3258616984,50.1125504,8.6436672,3,,,,,POINT (8.6436672 50.1125504)
3258616986,50.1127882,8.6436473,3,,,,,POINT (8.6436473 50.1127882)
3258616987,50.1128006,8.6436483,3,,,,,POINT (8.6436483 50.1128006)
3258616989,50.1127722,8.6440943,3,,,,,POINT (8.6440943 50.1127722)
3259859320,50.1341447,8.7413809,3,,,,,POINT (8.7413809 50.1341447)
3259859327,50.1341945,8.7409663,3,,,,,POINT (8.7409663 50.1341945)
3259860870,50.14593,8.7312574,1,,,,,POINT (8.7312574 50.14593)
3266170827,50.1441165,8.6937501,3,,,,,POINT (8.6937501 50.1441165)
3266170834,50.1442635,8.6936255,3,,,,,POINT (8.6936255 50.1442635)
3285379893,50.0973255,8.6954843,3,,,,,POINT (8.6954843 50.0973255)
3285379896,50.098352,8.693415,3,,,,,POINT (8.693415 50.098352)
3291428490,50.115825,8.6972207,3,,,,,POINT (8.6972207 50.115825)
3306286243,50.1268223,8.6258173,3,,,,,POINT (8.6258173 50.1268223)
3306286259,50.1269906,8.6266058,3,,,,,POINT (8.6266058 50.1269906)
3309983927,50.152262,8.6003253,3,,,,,POINT (8.6003253 50.152262)
3309983928,50.156906,8.6029076,3,motorway_junction,,,,POINT (8.6029076 50.156906)
3310229444,50.0862473,8.6183109,3,,,,,POINT (8.6183109 50.0862473)
3310229448,50.0933715,8.6166496,3,,,,,POINT (8.6166496 50.0933715)
3325270002,50.1498212,8.6764179,3,,,,,POINT (8.6764179 50.1498212)
3326743098,50.1835655,8.6834062,3,,,,,POINT (8.6834062 50.1835655)
3326743111,50.183551,8.6837057,3,,,,,POINT (8.6837057 50.183551)
3375692546,50.1138681,8.6204526,3,,,,,POINT (8.6204526 50.1138681)
3375692549,50.1146016,8.6199945,1,turning_circle,,,,POINT (8.6199945 50.1146016)
3380858785,50.1060597,8.6574003,1,,,,,POINT (8.6574003 50.1060597)
3381617765,50.107518,8.6267985,1,,,,,POINT (8.6267985 50.107518)
3387499218,50.0589443,8.6950962,3,,,,,POINT (8.6950962 50.0589443)
3387499246,50.0591965,8.6948011,3,,,,,POINT (8.6948011 50.0591965)
3397110884,50.1248936,8.6147662,1,,,,,POINT (8.6147662 50.1248936)
3428756218,50.1124733,8.6879157,4,,,,,POINT (8.6879157 50.1124733)
3435385467,50.1080144,8.6353032,3,,,,,POINT (8.6353032 50.1080144)
3450913817,50.1406152,8.7543282,3,,,,,POINT (8.7543282 50.1406152)
3510678714,50.1249785,8.6375286,3,,,,,POINT (8.6375286 50.1249785)
3554765123,50.1728534,8.6172801,4,,,,,POINT (8.6172801 50.1728534)
3562056263,50.0581493,8.6886653,3,,,,,POINT (8.6886653 50.0581493)
3563856603,50.0945561,8.6725006,1,,,,,POINT (8.6725006 50.0945561)
3563900593,50.09419,8.6712446,3,,,,,POINT (8.6712446 50.09419)
3596747284,50.102531,8.5568167,3,,,,,POINT (8.5568167 50.102531)
3603335620,50.1729433,8.6171857,4,,,,,POINT (8.6171857 50.1729433)
3603335624,50.1735664,8.6172325,3,,,,,POINT (8.6172325 50.1735664)
3684729423,50.106971,8.6696264,2,,,,,POINT (8.6696264 50.106971)
3741181172,50.166982,8.6544,1,,,,,POINT (8.6544 50.166982)
3749533330,50.1321986,8.6783063,3,,,,,POINT (8.6783063 50.1321986)
3749533370,50.1335456,8.6778724,1,,,,,POINT (8.6778724 50.1335456)
3750585206,50.1073304,8.7134449,2,,,,,POINT (8.7134449 50.1073304)
3751456921,50.09923,8.5456417,3,,,,,POINT (8.5456417 50.09923)
3751456922,50.0993405,8.545518,2,,,,,POINT (8.545518 50.0993405)
3751463225,50.0997444,8.5465378,3,,,,,POINT (8.5465378 50.0997444)
3756953188,50.1280061,8.6726386,3,,,,,POINT (8.6726386 50.1280061)
3785901649,50.0694683,8.5194806,1,,,,,POINT (8.5194806 50.0694683)
3786308591,50.1368574,8.6826836,3,turning_circle,,,,POINT (8.6826836 50.1368574)
3789281214,50.1385866,8.6702728,4,,,,,POINT (8.6702728 50.1385866)
3789281221,50.1386531,8.6705139,4,,,,,POINT (8.6705139 50.1386531)
3789289669,50.1390988,8.6719995,3,,,,,POINT (8.6719995 50.1390988)
3797060815,50.1369911,8.6714645,2,,,,,POINT (8.6714645 50.1369911)
3800893278,50.113722,8.6702429,3,,,,,POINT (8.6702429 50.113722)
3800893295,50.1139166,8.6698105,4,,,,,POINT (8.6698105 50.1139166)
3800893299,50.1139389,8.6698474,5,,,,,POINT (8.6698474 50.1139389)
3800893301,50.1139581,8.6698112,4,,,,,POINT (8.6698112 50.1139581)
3800893315,50.1140457,8.6699994,3,,,,,POINT (8.6699994 50.1140457)
3813254345,50.1887354,8.6390847,2,,,,,POINT (8.6390847 50.1887354)
3837630987,50.1334268,8.7491847,1,,,,,POINT (8.7491847 50.1334268)
3867076659,50.1288804,8.7007745,3,,,,,POINT (8.7007745 50.1288804)
3879825637,50.1291072,8.6930111,4,,,,,POINT (8.6930111 50.1291072)
3900463320,50.1382464,8.745068,3,,,,,POINT (8.745068 50.1382464)
3900463323,50.136532,8.7431221,3,,,,,POINT (8.7431221 50.136532)
3900463325,50.1365371,8.7427887,3,,,,,POINT (8.7427887 50.1365371)
3900463327,50.1386925,8.7448505,3,,,,,POINT (8.7448505 50.1386925)
3911412646,50.1015955,8.628536,4,,,,,POINT (8.628536 50.1015955)
3919029014,50.1020674,8.6762984,3,,,,,POINT (8.6762984 50.1020674)
3922077574,50.1086233,8.6579862,3,crossing,,,,POINT (8.6579862 50.1086233)
3926007074,50.1794845,8.619062,3,,,,,POINT (8.619062 50.1794845)
3929713751,50.0983946,8.5670804,3,,,,,POINT (8.5670804 50.0983946)
3929769868,50.0997636,8.5771786,3,,,,,POINT (8.5771786 50.0997636)
3929773679,50.0999773,8.5801732,3,,,,,POINT (8.5801732 50.0999773)
3929773689,50.1001006,8.5803618,4,,,,,POINT (8.5803618 50.1001006)
3929773693,50.1001636,8.5803867,4,,,,,POINT (8.5803867 50.1001636)
3929773694,50.1001607,8.5802789,4,,,,,POINT (8.5802789 50.1001607)
3933432019,50.1045165,8.5749045,3,,,,,POINT (8.5749045 50.1045165)
3936501105,50.0999695,8.5866476,3,,,,,POINT (8.5866476 50.0999695)
3936506083,50.0997856,8.5862998,3,,,,,POINT (8.5862998 50.0997856)
3938788653,50.0741241,8.653244,3,,,,,POINT (8.653244 50.0741241)
3939187766,50.1002036,8.6034129,3,,,,,POINT (8.6034129 50.1002036)
3944710856,50.0764065,8.6155715,3,,,,,POINT (8.6155715 50.0764065)
3944711758,50.0764465,8.6152944,4,,,,,POINT (8.6152944 50.0764465)
3980719589,50.0988694,8.5478254,2,,,,,POINT (8.5478254 50.0988694)
3996564706,50.1046604,8.5452782,4,traffic_signals,,,,POINT (8.5452782 50.1046604)
4002371759,50.125315,8.7100209,3,,,,,POINT (8.7100209 50.125315)
4004141847,50.1238532,8.7172074,3,,,,,POINT (8.7172074 50.1238532)
4004614392,50.1229551,8.7257357,3,,,,,POINT (8.7257357 50.1229551)
4004614398,50.1229719,8.7252991,3,traffic_signals,,,,POINT (8.7252991 50.1229719)
4004614426,50.123097,8.7259856,3,,,,,POINT (8.7259856 50.123097)
4004614438,50.1231297,8.725553,5,,,,,POINT (8.725553 50.1231297)
4004614464,50.1233319,8.7255492,3,,,,,POINT (8.7255492 50.1233319)
4009185502,50.1221167,8.7395931,3,,,,,POINT (8.7395931 50.1221167)
4009185517,50.1223936,8.7402699,3,,,,,POINT (8.7402699 50.1223936)
4014384102,50.1184757,8.5424606,1,,,,,POINT (8.5424606 50.1184757)
4030894807,50.1491095,8.7423226,3,,,,,POINT (8.7423226 50.1491095)
4030895390,50.1490131,8.7428529,3,,,,,POINT (8.7428529 50.1490131)
4030921684,50.1499392,8.7415055,1,,,,,POINT (8.7415055 50.1499392)
4030922880,50.1530047,8.7429989,1,,,,,POINT (8.7429989 50.1530047)
4031388968,50.1430044,8.7551914,4,,,,,POINT (8.7551914 50.1430044)
4034168372,50.1137213,8.6246232,3,,,,,POINT (8.6246232 50.1137213)
4034168373,50.1142058,8.6279456,3,,,,,POINT (8.6279456 50.1142058)
4034168375,50.114353,8.6261401,3,,,,,POINT (8.6261401 50.114353)
4034168376,50.1144589,8.6247237,3,,,,,POINT (8.6247237 50.1144589)
4034168377,50.1148859,8.6281599,3,,,,,POINT (8.6281599 50.1148859)
4041854727,50.1839541,8.660205,1,,,,,POINT (8.660205 50.1839541)
4041854731,50.1840778,8.6605966,1,,,,,POINT (8.6605966 50.1840778)
4047562132,50.1866838,8.6630439,2,,,,,POINT (8.6630439 50.1866838)
4047562133,50.1866621,8.6628784,2,,,,,POINT (8.6628784 50.1866621)
4047899459,50.12315,8.6584217,3,crossing,,,,POINT (8.6584217 50.12315)
4055389511,50.1903594,8.6631072,1,,,,,POINT (8.6631072 50.1903594)
4055389517,50.1913292,8.6630981,3,,,,,POINT (8.6630981 50.1913292)
4057272813,50.1880237,8.6648903,1,,,,,POINT (8.6648903 50.1880237)
4060086807,50.1868651,8.664414,3,,,,,POINT (8.664414 50.1868651)
4060106802,50.1871492,8.6642441,2,,,,,POINT (8.6642441 50.1871492)
4060345441,50.1870288,8.6667951,2,,,,,POINT (8.6667951 50.1870288)
4060345450,50.187073,8.6670532,2,,,,,POINT (8.6670532 50.187073)
4061782535,50.1807836,8.6639282,3,,,,,POINT (8.6639282 50.1807836)
4061782538,50.1807847,8.6640676,3,,,,,POINT (8.6640676 50.1807847)
4061832251,50.1834091,8.6603583,4,,,,,POINT (8.6603583 50.1834091)
4061832258,50.1851727,8.6662207,3,,,,,POINT (8.6662207 50.1851727)
4061832259,50.1851506,8.6660713,1,,,,,POINT (8.6660713 50.1851506)
4061832270,50.1855339,8.6671283,1,,,,,POINT (8.6671283 50.1855339)
4061832271,50.1855149,8.6669775,3,,,,,POINT (8.6669775 50.1855149)
4061833350,50.1856107,8.6677503,3,,,,,POINT (8.6677503 50.1856107)
4061833352,50.1856387,8.6679343,1,,,,,POINT (8.6679343 50.1856387)
4061836853,50.1857916,8.6685289,3,,,,,POINT (8.6685289 50.1857916)
4061836862,50.1858196,8.6686834,1,,,,,POINT (8.6686834 50.1858196)
4063370999,50.1232933,8.7199145,3,traffic_signals,,,,POINT (8.7199145 50.1232933)
4069736600,50.2015814,8.679948,3,,,,,POINT (8.679948 50.2015814)
4081423905,50.1429711,8.7558561,3,,,,,POINT (8.7558561 50.1429711)
4081423910,50.1430425,8.7558388,3,,,,,POINT (8.7558388 50.1430425)
4131026363,50.1179542,8.6660623,3,,,,,POINT (8.6660623 50.1179542)
4143279346,50.179122,8.6348214,4,,,,,POINT (8.6348214 50.179122)
4180995763,50.1765074,8.6159315,3,,,,,POINT (8.6159315 50.1765074)
4237629225,50.1233026,8.5883311,3,crossing,,,,POINT (8.5883311 50.1233026)
4252133664,50.0906077,8.5714846,3,,,,,POINT (8.5714846 50.0906077)
4252133665,50.0906993,8.5715631,3,,,,,POINT (8.5715631 50.0906993)
4271853472,50.1795562,8.6361057,1,,,,,POINT (8.6361057 50.1795562)
4300062010,50.1737129,8.6246811,3,,,,,POINT (8.6246811 50.1737129)
4300062014,50.1733729,8.6244489,3,,,,,POINT (8.6244489 50.1733729)
4300062019,50.1741485,8.6232388,3,,,,,POINT (8.6232388 50.1741485)
4300062023,50.173737,8.6230642,3,,,,,POINT (8.6230642 50.173737)
4469978154,50.1289007,8.6929988,4,,,,,POINT (8.6929988 50.1289007)
4474802154,50.0462285,8.5521637,2,,,,,POINT (8.5521637 50.0462285)
4474802155,50.0462615,8.5523258,2,,,,,POINT (8.5523258 50.0462615)
4543470367,50.1559621,8.695094,3,,,,,POINT (8.695094 50.1559621)
4543471592,50.1561942,8.6945947,3,,,,,POINT (8.6945947 50.1561942)
4549350057,50.1275987,8.6221135,3,,,,,POINT (8.6221135 50.1275987)
4549350059,50.1292369,8.6235449,3,,,,,POINT (8.6235449 50.1292369)
4549350061,50.1297082,8.6222632,4,,,,,POINT (8.6222632 50.1297082)
4549350062,50.1294385,8.6219772,3,,,,,POINT (8.6219772 50.1294385)
4600675636,50.1753674,8.634991,1,,,,,POINT (8.634991 50.1753674)
4600675637,50.1757744,8.6334219,3,,,,,POINT (8.6334219 50.1757744)
4655378173,50.1126295,8.7153451,3,,,,,POINT (8.7153451 50.1126295)
4665396739,50.0931904,8.5776067,3,,,,,POINT (8.5776067 50.0931904)
4665396744,50.0934679,8.5763898,3,,,,,POINT (8.5763898 50.0934679)
4697800451,50.0879369,8.6197452,3,,,,,POINT (8.6197452 50.0879369)
4718090193,50.1812562,8.6649095,1,,,,,POINT (8.6649095 50.1812562)
4727734031,50.105487,8.6504263,4,,,,,POINT (8.6504263 50.105487)
4743069827,50.0617003,8.6083881,3,motorway_junction,22,,,POINT (8.6083881 50.0617003)
4805832722,50.1280333,8.6073196,4,,,,,POINT (8.6073196 50.1280333)
4805832723,50.1281077,8.6072207,4,,,,,POINT (8.6072207 50.1281077)
4805832725,50.127914,8.6073254,3,,,,,POINT (8.6073254 50.127914)
4811192758,50.1464122,8.6893313,2,,,,,POINT (8.6893313 50.1464122)
4811192760,50.1461552,8.6897497,3,,,,,POINT (8.6897497 50.1461552)
4812149256,50.1211881,8.6492347,1,,,,,POINT (8.6492347 50.1211881)
4815490035,50.1079667,8.6619505,3,,,,,POINT (8.6619505 50.1079667)
4815490036,50.1080166,8.6618912,3,,,,,POINT (8.6618912 50.1080166)
4839109103,50.1311866,8.6859372,3,,,,,POINT (8.6859372 50.1311866)
4839216016,50.1335016,8.6718671,3,,,,,POINT (8.6718671 50.1335016)
4839216017,50.1333679,8.6720289,4,,,,,POINT (8.6720289 50.1333679)
4839217021,50.1333191,8.6721653,3,,,,,POINT (8.6721653 50.1333191)
4839673997,50.1094291,8.6048358,3,,,,,POINT (8.6048358 50.1094291)
4839674000,50.1094633,8.6045225,3,,,,,POINT (8.6045225 50.1094633)
4898909565,50.2018602,8.7050081,4,,,,,POINT (8.7050081 50.2018602)
4898909566,50.2021757,8.7046374,3,,,,,POINT (8.7046374 50.2021757)
4911668229,50.1221603,8.6862489,3,,,,,POINT (8.6862489 50.1221603)
4922161378,50.1814197,8.687141,3,,,,,POINT (8.687141 50.1814197)
4922161381,50.1815331,8.6872705,3,,,,,POINT (8.6872705 50.1815331)
4945781517,50.1228283,8.5930919,3,,,,,POINT (8.5930919 50.1228283)
4964214267,50.0907776,8.6054052,3,,,,,POINT (8.6054052 50.0907776)
5054775583,50.0971407,8.5714631,3,,,,,POINT (8.5714631 50.0971407)
5059420474,50.0842876,8.5984723,3,,,,,POINT (8.5984723 50.0842876)
5143403554,50.104251,8.6621745,2,,,,,POINT (8.6621745 50.104251)
5208167964,50.1264664,8.6919874,3,,,,,POINT (8.6919874 50.1264664)
5210645861,50.1679891,8.637161,1,,,,,POINT (8.637161 50.1679891)
5214301192,50.1131621,8.7002372,3,crossing,,,,POINT (8.7002372 50.1131621)
5217686244,50.1248082,8.6471867,3,,,,,POINT (8.6471867 50.1248082)
5258114707,50.1774827,8.6179529,3,,,,,POINT (8.6179529 50.1774827)
5259973995,50.1797992,8.618233,3,,,,,POINT (8.618233 50.1797992)
5304444453,50.1422148,8.6151485,3,,,,,POINT (8.6151485 50.1422148)
5304444454,50.1422087,8.6150569,1,,,,,POINT (8.6150569 50.1422087)
5333008915,50.0549259,8.5903044,3,,,,,POINT (8.5903044 50.0549259)
5340365248,50.1105681,8.7125495,3,,,,,POINT (8.7125495 50.1105681)
5340365251,50.1104906,8.7127059,3,,,,,POINT (8.7127059 50.1104906)
5340365253,50.110502,8.7123813,3,,,,,POINT (8.7123813 50.110502)
5340365255,50.1103736,8.7124282,3,,,,,POINT (8.7124282 50.1103736)
5351598222,50.095859,8.5742351,1,turning_circle,,,,POINT (8.5742351 50.095859)
5376866057,50.1328155,8.7267289,1,,,,,POINT (8.7267289 50.1328155)
5395364191,50.1043166,8.6675681,4,,,,,POINT (8.6675681 50.1043166)
5397534634,50.1151945,8.5524418,3,,,,,POINT (8.5524418 50.1151945)
5397534635,50.1150605,8.5524267,3,,,,,POINT (8.5524267 50.1150605)
5554836592,50.1295454,8.5936633,3,,,,,POINT (8.5936633 50.1295454)
5554836593,50.1294458,8.594069,3,,,,,POINT (8.594069 50.1294458)
5593095330,50.1398988,8.6427775,3,,,,,POINT (8.6427775 50.1398988)
5593095331,50.1398921,8.6429421,1,turning_circle,,,,POINT (8.6429421 50.1398921)
5644372605,50.1155859,8.5412711,1,,,,,POINT (8.5412711 50.1155859)
5656034048,50.0995377,8.5452617,3,,,,,POINT (8.5452617 50.0995377)
5656034049,50.0996136,8.5453334,3,,,,,POINT (8.5453334 50.0996136)
5721158521,50.11811,8.5557405,3,,,,,POINT (8.5557405 50.11811)
5721158522,50.118021,8.5555085,3,,,,,POINT (8.5555085 50.118021)
5725121616,50.1234041,8.5882071,6,,,,,POINT (8.5882071 50.1234041)
5742219850,50.1060422,8.6521325,3,,,,,POINT (8.6521325 50.1060422)
5752270665,50.1236084,8.5823336,3,,,,,POINT (8.5823336 50.1236084)
5754653735,50.1239276,8.5722517,3,,,,,POINT (8.5722517 50.1239276)
5759203045,50.1121625,8.6220419,1,,,,,POINT (8.6220419 50.1121625)
5759207895,50.112122,8.6234038,1,,,,,POINT (8.6234038 50.112122)
5759231341,50.1116161,8.626149,1,,,,,POINT (8.626149 50.1116161)
5759235969,50.1118899,8.6246749,1,,,,,POINT (8.6246749 50.1118899)
5760599427,50.1138742,8.7137855,1,,,,,POINT (8.7137855 50.1138742)
5775517378,50.1115032,8.6267217,1,,,,,POINT (8.6267217 50.1115032)
5775518607,50.1117818,8.6252607,1,,,,,POINT (8.6252607 50.1117818)
5775525299,50.1120385,8.6239167,1,,,,,POINT (8.6239167 50.1120385)
5775529400,50.1121578,8.6225888,1,,,,,POINT (8.6225888 50.1121578)
5775531170,50.1120807,8.6212763,1,,,,,POINT (8.6212763 50.1120807)
5793592966,50.1747545,8.6208793,3,,,,,POINT (8.6208793 50.1747545)
5841759481,50.1762005,8.6164364,3,,,,,POINT (8.6164364 50.1762005)
5894319254,50.1388151,8.7015769,1,,,,,POINT (8.7015769 50.1388151)
5954391231,50.0350755,8.5918444,3,,,,,POINT (8.5918444 50.0350755)
5964636180,50.1165472,8.557463,3,,,,,POINT (8.557463 50.1165472)
5964636785,50.1165214,8.5572934,3,,,,,POINT (8.5572934 50.1165214)
5965753175,50.0339507,8.5908629,3,,,,,POINT (8.5908629 50.0339507)
5965753180,50.0274771,8.5892003,3,,,,,POINT (8.5892003 50.0274771)
6069245126,50.123563,8.7172325,3,,,,,POINT (8.7172325 50.123563)
6069256004,50.1234765,8.7169178,3,,,,,POINT (8.7169178 50.1234765)
6069260644,50.1233114,8.7166425,3,,,,,POINT (8.7166425 50.1233114)
6116525882,50.1098578,8.6776126,4,,,,,POINT (8.6776126 50.1098578)
6186162022,50.1438137,8.6922659,4,,,,,POINT (8.6922659 50.1438137)
6186162025,50.1376677,8.6946309,3,,,,,POINT (8.6946309 50.1376677)
6266861028,50.1014069,8.659027,3,,,,,POINT (8.659027 50.1014069)
6275083151,50.0991975,8.7376483,1,,,,,POINT (8.7376483 50.0991975)
6292276309,50.101706,8.6805987,3,,,,,POINT (8.6805987 50.101706)
6308525183,50.1504384,8.663748,3,,,,,POINT (8.663748 50.1504384)
