osmid,highway,lanes,maxspeed,name,oneway,width,reversed,length,geometry,ref,access,bridge,junction,tunnel,area
690989027,residential,,,,False,,True,451.588885582526,"LINESTRING (23.6576113 46.7522374, 23.6575264 46.7526713, 23.6574917 46.7529744, 23.6574685 46.7530477, 23.6574371 46.7530985, 23.6573791 46.7531418, 23.6573064 46.7531728, 23.6571142 46.7532654, 23.657064 46.7532928, 23.6570283 46.7533299, 23.6569649 46.753465, 23.6560215 46.7553993, 23.655892 46.7560342)",,,,,,
694381035,residential,,,,False,,False,334.0798089124543,"LINESTRING (23.6576113 46.7522374, 23.6579117 46.7522668, 23.6582121 46.7522705, 23.6596057 46.7524144, 23.6619511 46.7526564)",DC142D,,,,,
"[694381035, 169260485, 169260455]",residential,,,,False,,"[False, True]",820.1013747495927,"LINESTRING (23.6576113 46.7522374, 23.6568173 46.7521492, 23.6559113 46.7520042, 23.6557281 46.75205, 23.6556472 46.7520967, 23.6551384 46.7525576, 23.655081 46.7526583, 23.6549958 46.7528552, 23.6548894 46.7530477, 23.6546829 46.753284, 23.6543444 46.7535597, 23.6534353 46.7541431, 23.6532459 46.7542788, 23.6531481 46.7542368, 23.6526245 46.7539402, 23.6515676 46.7533416, 23.6513784 46.7532047, 23.6509916 46.7529247, 23.6507396 46.7527777, 23.650541 46.7527189, 23.6503532 46.752638, 23.6496629 46.7522348)",DC142D,,,,,
75639751,secondary,2,,Strada Borhanciului,False,,False,54.03536758167403,"LINESTRING (23.6371527 46.7514726, 23.636581 46.7517602)",DJ103G,,,,,
75639751,secondary,2,,Strada Borhanciului,False,,True,12.774140535247458,"LINESTRING (23.6371527 46.7514726, 23.6372889 46.7514056)",DJ103G,,,,,
169260452,residential,,RO:urban,Strada Borhanciului,False,,True,88.88772874459961,"LINESTRING (23.6371527 46.7514726, 23.6377656 46.7521528)",,,,,,
169260468,residential,,,,False,,False,191.94046968505899,"LINESTRING (23.6626163 46.7386843, 23.6628201 46.7404048)",,,,,,
169260449,residential,,RO:urban,,False,,False,76.02969432533611,"LINESTRING (23.6355675 46.7527272, 23.6351866 46.7528788, 23.6350559 46.7529071, 23.634911 46.7529338, 23.6346462 46.7529711)",,,,,,
169260495,residential,,RO:urban,Strada Jorj Voicu,False,,False,126.33862298294386,"LINESTRING (23.6548593 46.7428274, 23.6541458 46.7418018)",,,,,,
169260476,residential,,,,False,,True,85.82029060073398,"LINESTRING (23.6646094 46.74367, 23.6650356 46.7438677, 23.6655184 46.744125)",,,,,,
169260488,residential,,,,False,,False,1072.0661376906069,"LINESTRING (23.6646094 46.74367, 23.6647375 46.7438024, 23.6648078 46.7439075, 23.6648567 46.7440242, 23.6648865 46.7441569, 23.6648908 46.7442736, 23.6648371 46.7447904, 23.6648482 46.7459717, 23.6648333 46.7463334, 23.6647728 46.7468452, 23.6647546 46.7469213, 23.6647137 46.7469849, 23.6646494 46.7470474, 23.6645206 46.7470731, 23.6642202 46.7471099, 23.6641116 46.747146, 23.6640094 46.7472277, 23.6639243 46.7473429, 23.6638732 46.7474465, 23.6636986 46.7478768, 23.6635711 46.7482935, 23.663496 46.7488081, 23.6634231 46.749913, 23.6633644 46.7500794, 23.6632868 46.7502122, 23.6629649 46.7507929, 23.6629088 46.7508934, 23.6628845 46.7509804, 23.6628748 46.7512376, 23.6629059 46.7518441, 23.6628577 46.7526564, 23.6628509 46.7528188)",,,,,,
"[169260488, 169260501]",residential,,RO:urban,,False,,"[False, True]",325.09853160867056,"LINESTRING (23.6646094 46.74367, 23.6633189 46.7429958, 23.6632226 46.7429444, 23.66304 46.7428062, 23.6616346 46.7416025)",,,,,,
169260449,residential,,RO:urban,,False,,True,19.823479209376078,"LINESTRING (23.634386 46.7529719, 23.6346462 46.7529711)",,,,,,
50664407,residential,,RO:urban,Strada Theodor Pallady,False,,False,36.234011931188874,"LINESTRING (23.634386 46.7529719, 23.6343746 46.7531461, 23.6343324 46.7532948)",,,,,,
50664407,residential,,RO:urban,Strada Theodor Pallady,False,,True,41.759775428645476,"LINESTRING (23.634386 46.7529719, 23.6343639 46.75283, 23.6343451 46.7527574, 23.6343072 46.7526756, 23.6342405 46.7526183)",,,,,,
169260463,residential,,RO:urban,Strada Rozmarinului,False,,False,282.8635141789692,"LINESTRING (23.641938 46.7517149, 23.6402264 46.7524507, 23.6396505 46.7519014, 23.6396015 46.7518739, 23.6395553 46.7518601, 23.6395217 46.7518555, 23.6394755 46.7518542, 23.6394245 46.7518592, 23.6393695 46.7518688, 23.6393192 46.7518858, 23.6390431 46.7520292)",,,,,,
169260488,residential,,,,False,,True,1072.0661376906069,"LINESTRING (23.6628509 46.7528188, 23.6628577 46.7526564, 23.6629059 46.7518441, 23.6628748 46.7512376, 23.6628845 46.7509804, 23.6629088 46.7508934, 23.6629649 46.7507929, 23.6632868 46.7502122, 23.6633644 46.7500794, 23.6634231 46.749913, 23.663496 46.7488081, 23.6635711 46.7482935, 23.6636986 46.7478768, 23.6638732 46.7474465, 23.6639243 46.7473429, 23.6640094 46.7472277, 23.6641116 46.747146, 23.6642202 46.7471099, 23.6645206 46.7470731, 23.6646494 46.7470474, 23.6647137 46.7469849, 23.6647546 46.7469213, 23.6647728 46.7468452, 23.6648333 46.7463334, 23.6648482 46.7459717, 23.6648371 46.7447904, 23.6648908 46.7442736, 23.6648865 46.7441569, 23.6648567 46.7440242, 23.6648078 46.7439075, 23.6647375 46.7438024, 23.6646094 46.74367)",,,,,,
694381035,residential,,,,False,,False,388.67187459266876,"LINESTRING (23.6628509 46.7528188, 23.6630427 46.7528622, 23.6633015 46.7528999, 23.6637441 46.7529082, 23.6643221 46.7528916, 23.6648452 46.7528806, 23.6650678 46.7528411, 23.6656901 46.752649, 23.6658597 46.7526287, 23.6660409 46.752624, 23.6663606 46.752638, 23.6665484 46.7526931, 23.6668702 46.7528769, 23.6673638 46.7533768)",DC142D,,,,,
694381035,residential,,,,False,,True,71.08034149625716,"LINESTRING (23.6628509 46.7528188, 23.6624982 46.7527336, 23.6622139 46.7526858, 23.6619511 46.7526564)",DC142D,,,,,
169260449,residential,,RO:urban,,False,,False,19.823479209376078,"LINESTRING (23.6346462 46.7529711, 23.634386 46.7529719)",,,,,,
169260449,residential,,RO:urban,,False,,True,76.02969432533611,"LINESTRING (23.6346462 46.7529711, 23.634911 46.7529338, 23.6350559 46.7529071, 23.6351866 46.7528788, 23.6355675 46.7527272)",,,,,,
169260456,residential,,RO:urban,,False,,True,109.17558674713382,"LINESTRING (23.6346462 46.7529711, 23.6347998 46.7531635, 23.6348299 46.7531874, 23.6348681 46.7531979, 23.6349117 46.7531994, 23.6349613 46.7531939, 23.6352054 46.7531544, 23.6357895 46.7529145)",,,,,,
169260467,living_street,,,Aleea Toplița,False,,False,162.1312442933587,"LINESTRING (23.6450371 46.7511715, 23.6465445 46.7501423)",,,,,,
169260482,residential,,RO:urban,,False,,True,18.84491689851119,"LINESTRING (23.6630615 46.7404416, 23.6628201 46.7404048)",,,,,,
169260500,residential,,,,False,,True,160.92851331653364,"LINESTRING (23.6630615 46.7404416, 23.6628684 46.7390004)",,,,,,
169260482,residential,,RO:urban,,False,,False,183.17033472611615,"LINESTRING (23.6630615 46.7404416, 23.6642719 46.7406482, 23.6644133 46.7406695, 23.6646386 46.7407099, 23.6647776 46.7407163, 23.6648801 46.7406984, 23.66498 46.7406753, 23.6651838 46.7406166, 23.665367 46.7405504)",,,,,,
190629955,secondary,2,,Strada Borhanciului,False,,True,58.12533674444648,"LINESTRING (23.6446181 46.7490187, 23.6452481 46.7487239)",DJ103G,,,,,
169260494,residential,,RO:urban,Strada Bicaz,False,,True,198.6632665163469,"LINESTRING (23.6446181 46.7490187, 23.6447696 46.7490493, 23.6451639 46.7491734, 23.6452562 46.7492188, 23.6453214 46.7492786, 23.6454951 46.7495132, 23.6455605 46.7496043, 23.6456224 46.749655, 23.6465445 46.7501423)",,,,,,
847065932,secondary,2,,Strada Borhanciului,False,,False,220.3675403815805,"LINESTRING (23.6446181 46.7490187, 23.6445128 46.7490667, 23.6443664 46.7491334, 23.6440989 46.7492582, 23.6437355 46.749408, 23.6436 46.7494494, 23.6434505 46.7494954, 23.6423454 46.7497554, 23.6421691 46.7497903, 23.6419948 46.7498156)",DJ103G,,,,,
169260495,residential,,RO:urban,Strada Jorj Voicu,False,,True,126.33862298294386,"LINESTRING (23.6541458 46.7418018, 23.6548593 46.7428274)",,,,,,
169260466,residential,,RO:urban,Strada Colonia Sopor,False,,False,284.02769913936936,"LINESTRING (23.6541458 46.7418018, 23.6528101 46.7426436, 23.6525419 46.7429597, 23.6524775 46.7430002, 23.6523863 46.7430296, 23.6521342 46.7430774, 23.6519679 46.7431141, 23.6517909 46.7432134, 23.651524 46.7434018, 23.6514435 46.7434826)",,,,,,
169260466,residential,,RO:urban,Strada Colonia Sopor,False,,True,471.66524647342027,"LINESTRING (23.6541458 46.7418018, 23.6542652 46.7417248, 23.6545106 46.7415665, 23.6549769 46.7413648, 23.6567208 46.7406107, 23.6574074 46.7403276, 23.6582257 46.7401307, 23.6587045 46.7400155, 23.6590424 46.7399317, 23.659462 46.7398276, 23.6595551 46.739821)",,,,,,
168839800,secondary,2,RO:urban,Calea Dezmirului,False,,False,130.1618490147841,"LINESTRING (23.6949416 46.7794175, 23.6938512 46.7793694, 23.6937493 46.7793659, 23.6937009 46.7793628, 23.6932352 46.7793506)",,,,,,
169263647,residential,2,RO:urban,Strada Constantin Benea,False,,True,27.45805862809562,"LINESTRING (23.6949416 46.7794175, 23.694943 46.7794001, 23.6949622 46.7793541, 23.6950716 46.7791886)",,,,,,
464705382,residential,2,RO:urban,Strada Turnului,False,,False,152.4567861896975,"LINESTRING (23.6925229 46.7770924, 23.6919148 46.7783987)",,,,,,
169263653,residential,2,RO:urban,Strada Cantonului,False,,False,80.95974024561721,"LINESTRING (23.6928877 46.7800387, 23.6932352 46.7793506)",,,,,,
169263661,residential,,,,False,,False,394.48148592875214,"LINESTRING (23.6639949 46.7768702, 23.6627298 46.7765423, 23.6601046 46.775862, 23.6591455 46.7756229)",,,,,,
542801850,residential,1,RO:urban,Aleea I. T. Stan,True,,False,35.41567595516206,"LINESTRING (23.6304559 46.7689498, 23.6303855 46.7689084, 23.6303258 46.7688696, 23.6302749 46.7688344, 23.6302376 46.7688074, 23.6301984 46.7687803, 23.6301645 46.7687513, 23.6301318 46.7687224)",,,,,,
1088114689,residential,2,RO:urban,Aleea I. T. Stan,False,,True,81.20451188491229,"LINESTRING (23.6304559 46.7689498, 23.6307204 46.7691525, 23.6311495 46.7694813, 23.6311652 46.769495)",,,,,,
464705382,residential,2,RO:urban,Strada Turnului,False,,True,152.4567861896975,"LINESTRING (23.6919148 46.7783987, 23.6925229 46.7770924)",,,,,,
169263646,residential,1,RO:urban,Strada Turnului,False,,False,107.95632584920898,"LINESTRING (23.6919148 46.7783987, 23.6915581 46.7790106, 23.691418 46.7793075)",,,,,,
169263663,residential,2,RO:urban,Strada Constantin Benea,False,,False,129.34985511519386,"LINESTRING (23.6919148 46.7783987, 23.6923298 46.7785325, 23.6935074 46.7787984)",,,,,,
169263653,residential,2,RO:urban,Strada Cantonului,False,,True,64.80604625722637,"LINESTRING (23.6935074 46.7787984, 23.6932352 46.7793506)",,,,,,
"[169263653, 169263662, 169263647]",residential,2,RO:urban,"['Strada Henri Coandă', 'Strada Constantin Benea', 'Strada Cantonului']",False,,False,338.2579667948275,"LINESTRING (23.6935074 46.7787984, 23.6939561 46.7778618, 23.6939942 46.777829, 23.694028 46.7778058, 23.6940821 46.7777977, 23.694148 46.7777943, 23.6942342 46.7778197, 23.6954753 46.7784891, 23.6954167 46.7785961, 23.6952442 46.7788811, 23.6951112 46.7791107, 23.6950716 46.7791886)",,,,,,
169263663,residential,2,RO:urban,Strada Constantin Benea,False,,False,126.92497108792955,"LINESTRING (23.6935074 46.7787984, 23.693761 46.7788418, 23.6946196 46.7790575, 23.6950716 46.7791886)",,,,,,
169263663,residential,2,RO:urban,Strada Constantin Benea,False,,True,129.34985511519386,"LINESTRING (23.6935074 46.7787984, 23.6923298 46.7785325, 23.6919148 46.7783987)",,,,,,
31623467,residential,1,RO:urban,Aleea Snagov,False,,False,233.41310143899224,"LINESTRING (23.6255642 46.7701145, 23.625723 46.7698126, 23.6259075 46.7694762, 23.6259086 46.769435, 23.6259122 46.7693044, 23.6259186 46.7690754, 23.6259504 46.7683892, 23.6259657 46.7680579)",,,,,,
47196332,living_street,1,RO:urban,Aleea Herculane,True,,False,171.528937986602,"LINESTRING (23.6255642 46.7701145, 23.6256372 46.7701372, 23.6257546 46.7702028, 23.6258291 46.7702355, 23.6259044 46.7702559, 23.6260328 46.7702742, 23.626273 46.770277, 23.6263381 46.7702777, 23.6263556 46.7702779, 23.6265477 46.7702801, 23.6266507 46.7702566, 23.6268394 46.770167, 23.6269435 46.7701437, 23.6271142 46.7701449, 23.6275005 46.7701978, 23.627597 46.7702096, 23.6276878 46.7702277)",,,,,,
169263637,residential,,,Strada Mentenanței,False,,False,462.62581148925676,"LINESTRING (23.6546072 46.7743517, 23.6544699 46.7743904, 23.6543197 46.774508, 23.6538691 46.774993, 23.6531837 46.7758059, 23.6524582 46.7768072, 23.6518821 46.7774231, 23.6517265 46.7777289, 23.6516818 46.7778641, 23.6517081 46.7779393)",,,,,,
169263637,residential,,,Strada Mentenanței,False,,True,373.77998720630916,"LINESTRING (23.6546072 46.7743517, 23.6548003 46.7743738, 23.6591455 46.7756229)",,,,,,
169263655,unclassified,,,,False,,True,565.700196110844,"LINESTRING (23.6546072 46.7743517, 23.654972 46.7739403, 23.6554655 46.7735876, 23.6558703 46.7732255, 23.6563774 46.7727719, 23.6573001 46.7718387, 23.6578473 46.7708761, 23.6581504 46.7699693)",,,,,,
169263637,residential,,,Strada Mentenanței,False,,False,373.77998720630916,"LINESTRING (23.6591455 46.7756229, 23.6548003 46.7743738, 23.6546072 46.7743517)",,,,,,
"[1213132392, 169263641]","['unclassified', 'residential']",,,,False,,"[False, True]",550.8749307214489,"LINESTRING (23.6591455 46.7756229, 23.6608514 46.7738374, 23.6624392 46.7723237, 23.6626029 46.7721969, 23.6630219 46.7714638)",,,,,,
169263661,residential,,,,False,,True,394.48148592875214,"LINESTRING (23.6591455 46.7756229, 23.6601046 46.775862, 23.6627298 46.7765423, 23.6639949 46.7768702)",,,,,,
169263647,residential,2,RO:urban,Strada Constantin Benea,False,,False,27.458058628095625,"LINESTRING (23.6950716 46.7791886, 23.6949622 46.7793541, 23.694943 46.7794001, 23.6949416 46.7794175)",,,,,,
"[169263653, 169263662, 169263647]",residential,2,RO:urban,"['Strada Constantin Benea', 'Strada Cantonului', 'Strada Henri Coandă']",False,,True,338.2579667948275,"LINESTRING (23.6950716 46.7791886, 23.6951112 46.7791107, 23.6952442 46.7788811, 23.6954167 46.7785961, 23.6954753 46.7784891, 23.6942342 46.7778197, 23.694148 46.7777943, 23.6940821 46.7777977, 23.694028 46.7778058, 23.6939942 46.777829, 23.6939561 46.7778618, 23.6935074 46.7787984)",,,,,,
169263663,residential,2,RO:urban,Strada Constantin Benea,False,,True,126.92497108792955,"LINESTRING (23.6950716 46.7791886, 23.6946196 46.7790575, 23.693761 46.7788418, 23.6935074 46.7787984)",,,,,,
169267670,secondary,2,30,Strada Făgetului,True,,False,20.75055426610739,"LINESTRING (23.5910839 46.7382171, 23.5909487 46.7380905, 23.5909231 46.7380665)",DJ103U,,,,,
525510127,primary,2,30,Calea Turzii,True,,False,16.97327257061565,"LINESTRING (23.5910839 46.7382171, 23.5910837 46.738179, 23.5911035 46.7381432, 23.5911406 46.7381147, 23.59119 46.7380973)",DN1,,,roundabout,,
169267671,residential,,RO:urban,Strada Teo Peter,False,,False,126.20833415369431,"LINESTRING (23.5802849 46.7465876, 23.57949 46.7469975, 23.5792471 46.7471296, 23.579092 46.7472306, 23.5790056 46.7473039)",,,,,,
356909883,residential,1,RO:urban,Strada Pablo Picasso,False,,False,170.81863477701035,"LINESTRING (23.5780589 46.7490832, 23.57829 46.7488455, 23.5784022 46.7487303, 23.5785041 46.7486899, 23.5785739 46.7486973, 23.5786624 46.7487287, 23.5797809 46.7492281)",,,,,,
169267684,residential,,RO:urban,Strada Radu Stanca,False,,False,216.74214746185692,"LINESTRING (23.5841931 46.7434016, 23.582033 46.7446698)",,,,,,
169267671,residential,,RO:urban,Strada Teo Peter,False,,True,126.20833415369432,"LINESTRING (23.5790056 46.7473039, 23.579092 46.7472306, 23.5792471 46.7471296, 23.57949 46.7469975, 23.5802849 46.7465876)",,,,,,
"[356909884, 356909885, 169267687]",residential,1,RO:urban,Strada Victor Papilian,False,,False,395.96560620515055,"LINESTRING (23.5790056 46.7473039, 23.5789266 46.7472504, 23.5788743 46.7472012, 23.5788408 46.7471429, 23.578826 46.7470836, 23.5788304 46.7469902, 23.578853 46.7469373, 23.5789092 46.7468784, 23.5790046 46.7468106, 23.5794171 46.7465838, 23.5798403 46.7463488, 23.5803763 46.7460911, 23.581173 46.7457186, 23.5819658 46.74536, 23.5822152 46.7452313, 23.5823359 46.7451688, 23.5825409 46.7450656)",,,,,,
169267689,residential,1,RO:urban,Strada Teo Peter,False,,False,200.61843801659393,"LINESTRING (23.5790056 46.7473039, 23.5790715 46.7473335, 23.5791119 46.7473459, 23.5791924 46.7473634, 23.5794134 46.747413, 23.5795221 46.7474424, 23.5796309 46.7474745, 23.5797206 46.7475058, 23.5801574 46.7476679, 23.5807398 46.7479028, 23.5813294 46.748141)",,,,,,
169267692,primary,2,30,Calea Turzii,True,,False,55.407804446603336,"LINESTRING (23.5917211 46.73778, 23.5916269 46.7379158, 23.5914382 46.738133, 23.591383 46.7382203)",DN1,,,,,
"[436473832, 377826988, 845647319]",primary,3,50,Calea Turzii,False,,True,545.0492708849184,"LINESTRING (23.5917211 46.73778, 23.5922008 46.7374012, 23.5923533 46.7372682, 23.5930822 46.7366549, 23.5933338 46.7364469, 23.5935552 46.7362829, 23.5938195 46.7360869, 23.5940907 46.7358983, 23.594279 46.7357599, 23.5944313 46.7356058, 23.5945697 46.7354113, 23.5946251 46.7352897, 23.5946641 46.7351549, 23.5946826 46.7350125, 23.5946815 46.7348678, 23.5946548 46.7346132, 23.594601 46.7343538, 23.5945769 46.7340931, 23.5945769 46.733966, 23.5945864 46.7338243, 23.5946208 46.7336025)",DN1,,,,,
31581920,residential,1,RO:urban,Strada Vasile Stoica,False,,True,54.14255237858117,"LINESTRING (23.5843226 46.7491883, 23.5850229 46.749271)",,,,,,
31581920,residential,1,RO:urban,Strada Vasile Stoica,False,,False,16.910557113640422,"LINESTRING (23.5843226 46.7491883, 23.5842449 46.7491825, 23.5841978 46.749187, 23.5841643 46.7491953, 23.5841168 46.7492211)",,,,,,
356909886,residential,1,,,False,,False,42.23523815631023,"LINESTRING (23.5843226 46.7491883, 23.5843353 46.749125, 23.5843675 46.7490257, 23.5844334 46.7488163)",,,,,,
525510128,primary,2,RO:urban,Calea Turzii,True,,False,4.850180508913421,"LINESTRING (23.5911086 46.7382573, 23.5910839 46.7382171)",DN1,,,roundabout,,
169267683,residential,1,RO:urban,Strada Sergiu Celibidache,False,,True,184.88404111307693,"LINESTRING (23.5769967 46.7494397, 23.5772489 46.7494875, 23.5779248 46.749686, 23.5782735 46.7497926, 23.5784843 46.7498665, 23.5787948 46.7500225, 23.579118 46.7502126)",,,,,,
525510126,primary,2,30,Calea Turzii,True,,False,5.531909974751956,"LINESTRING (23.59119 46.7380973, 23.5912625 46.7380948)",DN1,,,roundabout,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,False,99.76916321346307,"LINESTRING (23.5849181 46.7441653, 23.5850592 46.7439224, 23.5851563 46.7437552, 23.5853095 46.7434887, 23.5853303 46.7434524, 23.5854006 46.7433312)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,True,85.50614667964413,"LINESTRING (23.5849181 46.7441653, 23.5847883 46.7443927, 23.5844777 46.7448724)",,,,,,
169267673,residential,2,RO:urban,Strada Nicolae Steinhardt,False,,False,300.23274313437656,"LINESTRING (23.5849181 46.7441653, 23.5855227 46.7441548, 23.5856437 46.7441527, 23.5857106 46.7441516, 23.5878585 46.7441143, 23.5888569 46.7440935)",,,,,,
31583377,residential,1,RO:urban,Strada Eugen Ionesco,False,,False,85.90106355023649,"LINESTRING (23.5832693 46.7449152, 23.5835807 46.7451709, 23.5839705 46.7455199)",,,,,,
169267690,residential,1,RO:urban,Strada Eugen Ionesco,False,,False,138.66555447940945,"LINESTRING (23.5841491 46.7441506, 23.5836151 46.7446419, 23.5844777 46.7448724)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,False,82.46869134716586,"LINESTRING (23.5857868 46.7424988, 23.5857993 46.7424711, 23.5861096 46.7417909)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,True,19.965759621662574,"LINESTRING (23.5857868 46.7424988, 23.5857457 46.7425765, 23.585704 46.7426691)",,,,,,
169267666,residential,2,RO:urban,Strada Lucian Matiș,False,,True,178.02113051961908,"LINESTRING (23.5857868 46.7424988, 23.5851212 46.7424507, 23.5850942 46.7424383, 23.58509 46.7424132, 23.5851362 46.7423015, 23.5855353 46.7413618)",,,,,,
169267677,residential,2,RO:urban,Strada Eugen Ionesco,False,,True,103.77653628413044,"LINESTRING (23.5854006 46.7433312, 23.5867565 46.7434189)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,False,77.16679349669653,"LINESTRING (23.5854006 46.7433312, 23.5854375 46.7432506, 23.585704 46.7426691)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,True,99.76916321346306,"LINESTRING (23.5854006 46.7433312, 23.5853303 46.7434524, 23.5853095 46.7434887, 23.5851563 46.7437552, 23.5850592 46.7439224, 23.5849181 46.7441653)",,,,,,
137039615,residential,,30,Strada Kós Károly,False,,False,82.5389884884705,"LINESTRING (23.586444 46.7392153, 23.5865511 46.7392033, 23.58696 46.7391484, 23.5875068 46.7390724)",,,,,,
359622941,tertiary,,20,Strada Eugen Ionesco,False,,False,114.39419441023577,"LINESTRING (23.586444 46.7392153, 23.5864502 46.7391529, 23.5865029 46.7389863, 23.5866077 46.7386898, 23.5866589 46.7385604, 23.5867352 46.7383976, 23.5868488 46.7382291)",,,,,,
"[957434379, 26615431]",tertiary,2,RO:urban,Strada Eugen Ionesco,False,,True,88.489220814209,"LINESTRING (23.586444 46.7392153, 23.5864407 46.7393662, 23.586432 46.7394784, 23.5864409 46.7397448, 23.5864489 46.7400108)",,,,,,
169267685,residential,2,RO:urban,Strada Ana Aslan,False,,False,141.66990110353004,"LINESTRING (23.5885356 46.7412277, 23.5883574 46.7399595)",,,,,,
56013431,residential,1,RO:urban,Strada Tudor Arghezi,False,,False,181.14301545490497,"LINESTRING (23.5835118 46.7432064, 23.5827736 46.7436691, 23.5821016 46.7440776, 23.5818678 46.7442381, 23.5818365 46.7442621, 23.5818206 46.7442847, 23.581808 46.7443111, 23.5818008 46.7443221, 23.5818028 46.7443259)",,,,,,
169267669,residential,1,RO:urban,Strada Báthory István,False,,False,107.81707016710013,"LINESTRING (23.5897171 46.7396914, 23.5883574 46.7399595)",,,,,,
169267669,residential,1,RO:urban,Strada Báthory István,False,,True,107.81707016710013,"LINESTRING (23.5883574 46.7399595, 23.5897171 46.7396914)",,,,,,
169267685,residential,2,RO:urban,Strada Ana Aslan,False,,False,114.99418157773901,"LINESTRING (23.5883574 46.7399595, 23.5881969 46.7389312)",,,,,,
169267685,residential,2,RO:urban,Strada Ana Aslan,False,,True,141.66990110353004,"LINESTRING (23.5883574 46.7399595, 23.5885356 46.7412277)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,False,39.86762222984458,"LINESTRING (23.5835254 46.7460401, 23.5837806 46.7457271)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,True,33.644136517270205,"LINESTRING (23.5835254 46.7460401, 23.5833308 46.7463117)",,,,,,
169267682,residential,1,RO:urban,Strada Eugen Ionesco,False,,True,119.86423263274735,"LINESTRING (23.5835254 46.7460401, 23.5828635 46.7450622)",,,,,,
169267682,residential,1,RO:urban,Strada Eugen Ionesco,False,,False,119.86423263274735,"LINESTRING (23.5828635 46.7450622, 23.5835254 46.7460401)",,,,,,
169267689,residential,1,RO:urban,Strada Teo Peter,False,,True,200.61843801659398,"LINESTRING (23.5813294 46.748141, 23.5807398 46.7479028, 23.5801574 46.7476679, 23.5797206 46.7475058, 23.5796309 46.7474745, 23.5795221 46.7474424, 23.5794134 46.747413, 23.5791924 46.7473634, 23.5791119 46.7473459, 23.5790715 46.7473335, 23.5790056 46.7473039)",,,,,,
356909880,residential,2,RO:urban,Strada George Bacovia,False,,False,122.98536191480736,"LINESTRING (23.5813294 46.748141, 23.5811654 46.748315, 23.5807636 46.748713, 23.5806902 46.7487675, 23.5806097 46.7488116, 23.5804503 46.7488888, 23.5802886 46.7489684)",,,,,,
"[356909880, 31583314]",residential,2,RO:urban,Strada George Bacovia,False,,True,124.90355746447418,"LINESTRING (23.5813294 46.748141, 23.58164 46.7478557, 23.5817214 46.7477902, 23.5818033 46.7477291, 23.5819065 46.7476697, 23.5820286 46.7476097, 23.5821466 46.7475619, 23.5822523 46.7475204, 23.582551 46.7474254)",,,,,,
169267677,residential,2,RO:urban,Strada Eugen Ionesco,False,,False,103.77653628413044,"LINESTRING (23.5867565 46.7434189, 23.5854006 46.7433312)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,False,27.206423585565947,"LINESTRING (23.5837806 46.7457271, 23.5839705 46.7455199)",,,,,,
26615431,tertiary,2,RO:urban,Strada Eugen Ionesco,False,,True,39.86762222984458,"LINESTRING (23.5837806 46.7457271, 23.5835254 46.7460401)",,,,,,
"[169267672, 298259706, 169340390]",residential,2,RO:urban,"['Drum privat', 'Strada Nicolae Labiș', 'Strada Episcop Márton Áron']",False,,"[False, True]",548.8832592987577,"LINESTRING (23.5837806 46.7457271, 23.5838 46.7457331, 23.5838546 46.745741, 23.5839196 46.7457451, 23.5847155 46.7457538, 23.5852209 46.7457587, 23.5858118 46.7457587, 23.5864398 46.7457426, 23.5875702 46.7457193, 23.588111 46.7457018, 23.5884649 46.7456878, 23.5885389 46.7456843, 23.5886744 46.7456739, 23.5887657 46.7456715, 23.5888487 46.7456915, 23.5888855 46.7457352, 23.5889036 46.7458016, 23.5889078 46.7458721, 23.5888823 46.7460832, 23.5887484 46.7466837, 23.5886695 46.7471279)",,permissive,,,,
476099466,residential,1,,Strada Eugen Ionesco,False,,False,229.22872661506452,"LINESTRING (23.5863378 46.7463764, 23.5833308 46.7463117)",,,,,,
169267684,residential,,RO:urban,Strada Radu Stanca,False,,True,216.74214746185692,"LINESTRING (23.582033 46.7446698, 23.5841931 46.7434016)",,,,,,
56013431,residential,1,RO:urban,Strada Tudor Arghezi,False,,False,58.885595358110336,"LINESTRING (23.582033 46.7446698, 23.5820742 46.7447057, 23.5821308 46.7447504, 23.582225 46.7448102, 23.5823798 46.7449117, 23.5824682 46.7449842, 23.5825409 46.7450656)",,,,,,
56013431,residential,1,RO:urban,Strada Tudor Arghezi,False,,True,42.21373174206924,"LINESTRING (23.582033 46.7446698, 23.5820032 46.7446413, 23.581957 46.744583, 23.5818765 46.7444648, 23.5818028 46.7443259)",,,,,,
