osmid,y,x,highway,street_count,ref,junction,geometry
1833010712,40.4386104,-3.6512685,,3,,,POINT (-3.6512685 40.4386104)
1833010714,40.4342891,-3.6560857,crossing,3,,,POINT (-3.6560857 40.4342891)
1833010724,40.432719,-3.6555192,,4,,,POINT (-3.6555192 40.432719)
1833010726,40.4347693,-3.6527794,,4,,,POINT (-3.6527794 40.4347693)
1833010728,40.4376495,-3.6506198,,4,,,POINT (-3.6506198 40.4376495)
1833010730,40.4356563,-3.6547508,,3,,,POINT (-3.6547508 40.4356563)
1833010734,40.4344876,-3.6507438,,4,,,POINT (-3.6507438 40.4344876)
1833010738,40.4386652,-3.6485917,,3,,,POINT (-3.6485917 40.4386652)
1833010747,40.4334171,-3.6504936,,4,,,POINT (-3.6504936 40.4334171)
1833010757,40.4390346,-3.6478246,,3,,,POINT (-3.6478246 40.4390346)
1833010759,40.4385097,-3.6514856,crossing,3,,,POINT (-3.6514856 40.4385097)
1833010771,40.4380257,-3.6524979,,4,,,POINT (-3.6524979 40.4380257)
1833010785,40.4328113,-3.6503521,,3,,,POINT (-3.6503521 40.4328113)
1833010789,40.4350391,-3.6508726,,3,,,POINT (-3.6508726 40.4350391)
1833010808,40.4328763,-3.6543933,,4,,,POINT (-3.6543933 40.4328763)
1833010814,40.4341627,-3.6490757,,4,,,POINT (-3.6490757 40.4341627)
1833010816,40.4352552,-3.6493238,,3,,,POINT (-3.6493238 40.4352552)
1833010818,40.433246,-3.6556451,,4,,,POINT (-3.6556451 40.433246)
1833010831,40.4339451,-3.6546407,,4,,,POINT (-3.6546407 40.4339451)
1833010842,40.4331562,-3.6524016,,4,,,POINT (-3.6524016 40.4331562)
1833010843,40.4330287,-3.6488185,,3,,,POINT (-3.6488185 40.4330287)
1833010844,40.4394616,-3.6480827,,3,,,POINT (-3.6480827 40.4394616)
1833010845,40.4349396,-3.6515141,,3,,,POINT (-3.6515141 40.4349396)
1833026264,40.4382899,-3.6430197,,3,,,POINT (-3.6430197 40.4382899)
1833026265,40.4380999,-3.6448289,,4,,,POINT (-3.6448289 40.4380999)
1833026266,40.4389801,-3.6400972,,3,,,POINT (-3.6400972 40.4389801)
1833026268,40.437192,-3.6396651,,3,,,POINT (-3.6396651 40.437192)
1833026270,40.4362315,-3.6416603,,3,,,POINT (-3.6416603 40.4362315)
1833026271,40.4353363,-3.646565,,4,,,POINT (-3.646565 40.4353363)
1833026273,40.4344147,-3.6454206,,3,,,POINT (-3.6454206 40.4344147)
1833026274,40.4401313,-3.6421238,,4,,,POINT (-3.6421238 40.4401313)
1833026275,40.4349943,-3.6461264,,4,,,POINT (-3.6461264 40.4349943)
1833026277,40.4392959,-3.6438384,,4,,,POINT (-3.6438384 40.4392959)
1833026278,40.4397815,-3.6428225,,4,,,POINT (-3.6428225 40.4397815)
1833026279,40.4392848,-3.6423878,,3,,,POINT (-3.6423878 40.4392848)
1833026280,40.437317,-3.6425451,,4,,,POINT (-3.6425451 40.437317)
1833026281,40.4386084,-3.6452614,,4,,,POINT (-3.6452614 40.4386084)
1833026282,40.4360716,-3.6460402,,4,,,POINT (-3.6460402 40.4360716)
1833026283,40.4378593,-3.6402271,,4,,,POINT (-3.6402271 40.4378593)
1833026284,40.4342022,-3.6477574,,3,,,POINT (-3.6477574 40.4342022)
1833026285,40.4356249,-3.6469527,,3,,,POINT (-3.6469527 40.4356249)
1833026286,40.4393696,-3.6462234,,3,,,POINT (-3.6462234 40.4393696)
1833026287,40.4360828,-3.6475617,,4,,,POINT (-3.6475617 40.4360828)
1833026288,40.440465,-3.6414411,,3,,,POINT (-3.6414411 40.440465)
1833030576,40.4343363,-3.6455754,,3,,,POINT (-3.6455754 40.4343363)
1833057970,40.4312896,-3.5989176,,3,,,POINT (-3.5989176 40.4312896)
1833057995,40.4307776,-3.5984187,,3,,,POINT (-3.5984187 40.4307776)
1833057997,40.4360579,-3.6368095,,3,,,POINT (-3.6368095 40.4360579)
1833058038,40.4374303,-3.63756,,3,,,POINT (-3.63756 40.4374303)
1833058039,40.4373603,-3.6377757,,3,,,POINT (-3.6377757 40.4373603)
1834704961,40.3637248,-3.7598171,,3,,,POINT (-3.7598171 40.3637248)
1834704990,40.3631235,-3.7404,,3,,,POINT (-3.7404 40.3631235)
1834948539,40.4879708,-3.5936553,,3,,,POINT (-3.5936553 40.4879708)
1835385470,40.3626931,-3.7478471,,5,,,POINT (-3.7478471 40.3626931)
1835385471,40.3626607,-3.7479863,,3,,,POINT (-3.7479863 40.3626607)
1835385473,40.3623298,-3.7535372,,3,,,POINT (-3.7535372 40.3623298)
1835407992,40.3641029,-3.7475893,,3,,,POINT (-3.7475893 40.3641029)
1835408781,40.3635634,-3.7537731,,3,,,POINT (-3.7537731 40.3635634)
1835409314,40.3639326,-3.7535361,traffic_signals,4,,,POINT (-3.7535361 40.3639326)
1835409315,40.363944,-3.7537436,,3,,,POINT (-3.7537436 40.363944)
1835450819,40.369842,-3.7399489,,3,,,POINT (-3.7399489 40.369842)
1835460782,40.3623616,-3.7444339,,3,,,POINT (-3.7444339 40.3623616)
1835493624,40.3629109,-3.7536387,,3,,,POINT (-3.7536387 40.3629109)
1835493625,40.3638633,-3.752196,,3,,,POINT (-3.752196 40.3638633)
1835493626,40.3643662,-3.7535,,3,,,POINT (-3.7535 40.3643662)
1836757342,40.364335,-3.7774336,,3,,,POINT (-3.7774336 40.364335)
1836757352,40.3681703,-3.7633794,,4,,,POINT (-3.7633794 40.3681703)
1836807786,40.3947958,-3.7109112,,1,,,POINT (-3.7109112 40.3947958)
1836807793,40.3876483,-3.7349897,,3,,,POINT (-3.7349897 40.3876483)
1836807795,40.3865669,-3.7362508,,1,,,POINT (-3.7362508 40.3865669)
1836807797,40.3875283,-3.7114363,,3,,,POINT (-3.7114363 40.3875283)
1836824617,40.3868336,-3.7370436,,4,,,POINT (-3.7370436 40.3868336)
1837465896,40.380221,-3.6712228,,3,,,POINT (-3.6712228 40.380221)
1837465902,40.381103,-3.673886,,3,,,POINT (-3.673886 40.381103)
1837465904,40.3743937,-3.6817,,3,,,POINT (-3.6817 40.3743937)
1837465908,40.3729915,-3.6807733,,3,,,POINT (-3.6807733 40.3729915)
1837465910,40.3742787,-3.6814231,,3,,,POINT (-3.6814231 40.3742787)
1837465918,40.3804371,-3.6714599,,3,,,POINT (-3.6714599 40.3804371)
1837465922,40.3729675,-3.6813695,,3,,,POINT (-3.6813695 40.3729675)
1837483530,40.3870516,-3.6916377,,3,,,POINT (-3.6916377 40.3870516)
1837483532,40.3873544,-3.6951436,,3,,,POINT (-3.6951436 40.3873544)
1837483540,40.3884728,-3.6923146,,3,,,POINT (-3.6923146 40.3884728)
1837483542,40.389749,-3.6949672,,3,,,POINT (-3.6949672 40.389749)
1837483550,40.3885648,-3.6943853,,3,,,POINT (-3.6943853 40.3885648)
1837483552,40.3894855,-3.6935582,,4,,,POINT (-3.6935582 40.3894855)
1837483553,40.389071,-3.6941336,,3,,,POINT (-3.6941336 40.389071)
1837483555,40.3870746,-3.693373,,4,,,POINT (-3.693373 40.3870746)
1837483557,40.3889666,-3.692925,,4,,,POINT (-3.692925 40.3889666)
1837483559,40.385725,-3.6936507,motorway_junction,3,13,,POINT (-3.6936507 40.385725)
1837483567,40.3877453,-3.6924939,,4,,,POINT (-3.6924939 40.3877453)
1837483569,40.3895998,-3.6947837,,3,,,POINT (-3.6947837 40.3895998)
1837483570,40.3891977,-3.6942893,,3,,,POINT (-3.6942893 40.3891977)
1837483587,40.390011,-3.6942111,,3,,yes,POINT (-3.6942111 40.390011)
1837483597,40.3856183,-3.6920015,crossing,2,,,POINT (-3.6920015 40.3856183)
1837483605,40.3881615,-3.6919216,,3,,,POINT (-3.6919216 40.3881615)
1837483611,40.3899743,-3.6951251,,3,,,POINT (-3.6951251 40.3899743)
1837483635,40.3903509,-3.693744,,3,,,POINT (-3.693744 40.3903509)
1837500590,40.4082169,-3.635252,,4,,,POINT (-3.635252 40.4082169)
1837500600,40.4081517,-3.6337393,,3,,,POINT (-3.6337393 40.4081517)
1837500621,40.4083871,-3.6352121,,4,,,POINT (-3.6352121 40.4083871)
1837500626,40.4086087,-3.6367195,,3,,,POINT (-3.6367195 40.4086087)
1837500630,40.4089731,-3.6381843,,4,,,POINT (-3.6381843 40.4089731)
1837500636,40.4079864,-3.6351396,,4,,,POINT (-3.6351396 40.4079864)
1837500637,40.4087367,-3.6372381,,3,,,POINT (-3.6372381 40.4087367)
1837500638,40.4077694,-3.6326193,,3,,,POINT (-3.6326193 40.4077694)
1837500643,40.4063034,-3.633847,,4,,,POINT (-3.633847 40.4063034)
1837500653,40.409216,-3.6386158,,4,,,POINT (-3.6386158 40.409216)
1837500690,40.4079688,-3.6324587,,3,,,POINT (-3.6324587 40.4079688)
1837500692,40.4053366,-3.6351881,,3,,,POINT (-3.6351881 40.4053366)
1837500700,40.4087966,-3.638184,,4,,,POINT (-3.638184 40.4087966)
1837500702,40.4090778,-3.6385132,,4,,,POINT (-3.6385132 40.4090778)
1837524104,40.4043281,-3.6339843,,3,,,POINT (-3.6339843 40.4043281)
1837524126,40.403704,-3.6346819,,3,,,POINT (-3.6346819 40.403704)
1837524154,40.4048391,-3.6336411,,3,,,POINT (-3.6336411 40.4048391)
1837524156,40.4045203,-3.6344217,,3,,,POINT (-3.6344217 40.4045203)
1837546049,40.4051947,-3.6515733,,3,,,POINT (-3.6515733 40.4051947)
1837546063,40.4068184,-3.6587357,,3,,,POINT (-3.6587357 40.4068184)
1837546068,40.4072681,-3.6586691,,3,,,POINT (-3.6586691 40.4072681)
1838499567,40.4067646,-3.6878764,,3,,,POINT (-3.6878764 40.4067646)
1838499569,40.4063829,-3.6862359,,3,,,POINT (-3.6862359 40.4063829)
1838624628,40.3740905,-3.7560651,,3,,,POINT (-3.7560651 40.3740905)
1838624631,40.3662928,-3.7549213,,3,,,POINT (-3.7549213 40.3662928)
1838624633,40.3663189,-3.7540881,,3,,,POINT (-3.7540881 40.3663189)
1838624636,40.3742747,-3.757927,,3,,,POINT (-3.757927 40.3742747)
1838624638,40.3671938,-3.7608447,,3,,,POINT (-3.7608447 40.3671938)
1838624644,40.3668442,-3.7570907,,3,,,POINT (-3.7570907 40.3668442)
1838624646,40.3689518,-3.7663244,,3,,,POINT (-3.7663244 40.3689518)
1838624649,40.3656071,-3.7541474,,3,,,POINT (-3.7541474 40.3656071)
1838624655,40.3692916,-3.7618746,,3,,,POINT (-3.7618746 40.3692916)
1838624665,40.3656494,-3.754982,,4,,,POINT (-3.754982 40.3656494)
1838624667,40.3648306,-3.7620893,,3,,,POINT (-3.7620893 40.3648306)
1838624678,40.3742694,-3.7587312,,3,,,POINT (-3.7587312 40.3742694)
1838624682,40.3664773,-3.7573067,,3,,,POINT (-3.7573067 40.3664773)
1838624690,40.3692418,-3.7601798,,3,,,POINT (-3.7601798 40.3692418)
1838624694,40.3687118,-3.7655273,,3,,,POINT (-3.7655273 40.3687118)
1838624715,40.3694006,-3.760443,,3,,,POINT (-3.760443 40.3694006)
1838624719,40.3681815,-3.7614265,,4,,,POINT (-3.7614265 40.3681815)
1838624724,40.3661831,-3.7556975,,3,,,POINT (-3.7556975 40.3661831)
1838643936,40.4071744,-3.6750285,,3,,,POINT (-3.6750285 40.4071744)
1838643955,40.406572,-3.668213,,3,,,POINT (-3.668213 40.406572)
1838660040,40.3724,-3.7737365,,3,,,POINT (-3.7737365 40.3724)
1838660046,40.3793515,-3.7701684,traffic_signals,4,,,POINT (-3.7701684 40.3793515)
1838660054,40.3748021,-3.7765721,,3,,,POINT (-3.7765721 40.3748021)
1838660058,40.379342,-3.769709,,3,,,POINT (-3.769709 40.379342)
1838660059,40.3743256,-3.7731078,,4,,,POINT (-3.7731078 40.3743256)
1838660061,40.3741733,-3.7732662,crossing,3,,,POINT (-3.7732662 40.3741733)
1838660063,40.374366,-3.7733407,,4,,,POINT (-3.7733407 40.374366)
1838660065,40.374262,-3.7731298,,4,,,POINT (-3.7731298 40.374262)
1838660071,40.3742962,-3.7733571,,4,,,POINT (-3.7733571 40.3742962)
1838660072,40.3792737,-3.7698444,,3,,,POINT (-3.7698444 40.3792737)
1838675943,40.4058056,-3.6173436,,3,,,POINT (-3.6173436 40.4058056)
1838675991,40.4034919,-3.6230075,,3,,,POINT (-3.6230075 40.4034919)
1838676014,40.4057185,-3.6202027,,3,,,POINT (-3.6202027 40.4057185)
1838676024,40.4015645,-3.6211113,,3,,,POINT (-3.6211113 40.4015645)
1838676025,40.3994996,-3.6246046,,3,,,POINT (-3.6246046 40.3994996)
1838676030,40.3968858,-3.6256503,,3,,,POINT (-3.6256503 40.3968858)
1838695735,40.4002523,-3.6478007,,3,,,POINT (-3.6478007 40.4002523)
1838695744,40.4004758,-3.6479519,,3,,,POINT (-3.6479519 40.4004758)
1838695748,40.3993136,-3.6467958,traffic_signals,3,,,POINT (-3.6467958 40.3993136)
1838695751,40.4003219,-3.6482198,,3,,,POINT (-3.6482198 40.4003219)
1838695753,40.3998417,-3.6473944,,3,,,POINT (-3.6473944 40.3998417)
1838695776,40.3996788,-3.6476121,,3,,,POINT (-3.6476121 40.3996788)
1838695778,40.4005943,-3.6480243,,3,,,POINT (-3.6480243 40.4005943)
1838695791,40.3991236,-3.6463855,,3,,,POINT (-3.6463855 40.3991236)
1838695794,40.3991098,-3.6466635,,4,,,POINT (-3.6466635 40.3991098)
1838819846,40.4093332,-3.6057624,,3,,,POINT (-3.6057624 40.4093332)
1838819849,40.4094487,-3.6045701,,3,,,POINT (-3.6045701 40.4094487)
1838819855,40.4092168,-3.6060418,,3,,,POINT (-3.6060418 40.4092168)
1838819860,40.4099992,-3.6073881,,3,,,POINT (-3.6073881 40.4099992)
1838819864,40.4085256,-3.6052082,,3,,,POINT (-3.6052082 40.4085256)
1838819866,40.4079768,-3.6055876,,4,,,POINT (-3.6055876 40.4079768)
1838819868,40.4094587,-3.6060782,,3,,,POINT (-3.6060782 40.4094587)
1838819872,40.4095879,-3.6057898,,3,,,POINT (-3.6057898 40.4095879)
1838819873,40.4089849,-3.6048907,,3,,,POINT (-3.6048907 40.4089849)
1838819876,40.4090017,-3.6080918,,4,,,POINT (-3.6080918 40.4090017)
1838819885,40.4095362,-3.6077219,,3,,,POINT (-3.6077219 40.4095362)
1838900118,40.4357768,-3.6481915,,3,,,POINT (-3.6481915 40.4357768)
1838900120,40.4403546,-3.6428729,,3,,,POINT (-3.6428729 40.4403546)
1838900121,40.4353413,-3.6478216,,3,,,POINT (-3.6478216 40.4353413)
1838900122,40.4390389,-3.645632,,3,,,POINT (-3.645632 40.4390389)
1838900124,40.4406094,-3.6430722,,3,,,POINT (-3.6430722 40.4406094)
1838900125,40.4379268,-3.64302,,3,,,POINT (-3.64302 40.4379268)
1838900128,40.4346967,-3.6491945,,4,,,POINT (-3.6491945 40.4346967)
1838900130,40.4404284,-3.6423605,,3,,,POINT (-3.6423605 40.4404284)
1838900132,40.4388295,-3.6447989,,3,,,POINT (-3.6447989 40.4388295)
1838900134,40.4399434,-3.6425205,,3,,,POINT (-3.6425205 40.4399434)
1838900136,40.4397283,-3.6441829,,4,,,POINT (-3.6441829 40.4397283)
1838900138,40.440732,-3.6418079,,3,,,POINT (-3.6418079 40.440732)
1838900140,40.4383687,-3.6457587,,3,,,POINT (-3.6457587 40.4383687)
1838900142,40.4373427,-3.6442027,,4,,,POINT (-3.6442027 40.4373427)
1838900146,40.4378659,-3.6453284,,3,,,POINT (-3.6453284 40.4378659)
1838900147,40.4370391,-3.6448191,,1,,,POINT (-3.6448191 40.4370391)
1838900149,40.438322,-3.644369,,3,,,POINT (-3.644369 40.438322)
1838900151,40.4357025,-3.6470682,,3,,,POINT (-3.6470682 40.4357025)
1838900153,40.4350393,-3.6484495,,4,,,POINT (-3.6484495 40.4350393)
1838956112,40.4383296,-3.6414263,,3,,,POINT (-3.6414263 40.4383296)
1838956113,40.4369142,-3.6402374,,3,,,POINT (-3.6402374 40.4369142)
1838956114,40.437998,-3.6411419,,3,,,POINT (-3.6411419 40.437998)
1842058837,40.4796034,-3.7212602,,3,,,POINT (-3.7212602 40.4796034)
1845226421,40.35339,-3.6919751,,3,,,POINT (-3.6919751 40.35339)
1845226422,40.3533762,-3.6925418,,1,,,POINT (-3.6925418 40.3533762)
1846286778,40.481233,-3.717364,,3,,,POINT (-3.717364 40.481233)
1846286798,40.4809675,-3.7206712,traffic_signals,3,,,POINT (-3.7206712 40.4809675)
1846689925,40.4519168,-3.5641808,,3,,,POINT (-3.5641808 40.4519168)
1846689933,40.4507189,-3.5630691,,1,,,POINT (-3.5630691 40.4507189)
1846689945,40.449829,-3.5632676,,3,,,POINT (-3.5632676 40.449829)
1846689958,40.4425381,-3.5832458,,4,,,POINT (-3.5832458 40.4425381)
1846807173,40.352158,-3.6908994,turning_circle,1,,,POINT (-3.6908994 40.352158)
1846807181,40.35213,-3.6919998,traffic_signals,3,,,POINT (-3.6919998 40.35213)
1847372508,40.480034,-3.7202331,,3,,,POINT (-3.7202331 40.480034)
1847372535,40.4792446,-3.7221218,,3,,,POINT (-3.7221218 40.4792446)
1847711777,40.4808527,-3.7182539,,3,,,POINT (-3.7182539 40.4808527)
1847711778,40.4805278,-3.7184594,,3,,,POINT (-3.7184594 40.4805278)
1847713155,40.4803939,-3.7187785,,3,,,POINT (-3.7187785 40.4803939)
1848514711,40.4127958,-3.6767384,,3,,,POINT (-3.6767384 40.4127958)
1848514742,40.4129378,-3.6764254,,3,,,POINT (-3.6764254 40.4129378)
1848514771,40.4130385,-3.6759204,,3,,,POINT (-3.6759204 40.4130385)
1848514773,40.413069,-3.6764492,,3,,,POINT (-3.6764492 40.413069)
1849057051,40.4798783,-3.7232071,,3,,,POINT (-3.7232071 40.4798783)
1849057052,40.4822082,-3.7174125,traffic_signals,3,,,POINT (-3.7174125 40.4822082)
1849689855,40.4079541,-3.6526303,,4,,,POINT (-3.6526303 40.4079541)
1849689859,40.410424,-3.6524441,,4,,,POINT (-3.6524441 40.410424)
1854075964,40.3652569,-3.7583499,,3,,,POINT (-3.7583499 40.3652569)
1854536649,40.4516423,-3.73218,,3,,,POINT (-3.73218 40.4516423)
1855027673,40.4253966,-3.6963894,,4,,,POINT (-3.6963894 40.4253966)
1857351458,40.3721705,-3.6602782,,1,,,POINT (-3.6602782 40.3721705)
1857351460,40.3725666,-3.6591125,,1,,,POINT (-3.6591125 40.3725666)
1859530947,40.394489,-3.6231537,,3,,,POINT (-3.6231537 40.394489)
1859530954,40.3956582,-3.6204292,,3,,,POINT (-3.6204292 40.3956582)
1859530957,40.3960186,-3.621974,,3,,,POINT (-3.621974 40.3960186)
1859530961,40.396342,-3.6201615,,3,,,POINT (-3.6201615 40.396342)
1859530967,40.3969172,-3.6226005,,3,,,POINT (-3.6226005 40.3969172)
1859530969,40.3982688,-3.6193797,,5,,,POINT (-3.6193797 40.3982688)
1859530982,40.3988459,-3.6218241,,4,,,POINT (-3.6218241 40.3988459)
1859530984,40.3989294,-3.6221793,,4,,,POINT (-3.6221793 40.3989294)
1859530995,40.3995954,-3.6219094,,3,,,POINT (-3.6219094 40.3995954)
1859531004,40.4008068,-3.6210347,,4,,,POINT (-3.6210347 40.4008068)
1859531005,40.4008892,-3.621385,,4,,,POINT (-3.621385 40.4008892)
1859531019,40.4014616,-3.6238197,,3,,,POINT (-3.6238197 40.4014616)
1859531029,40.4028999,-3.6205718,,4,,,POINT (-3.6205718 40.4028999)
1862248776,40.4560991,-3.6543515,,1,,,POINT (-3.6543515 40.4560991)
1865399011,40.4004327,-3.6924963,,3,,,POINT (-3.6924963 40.4004327)
1867115758,40.4155862,-3.7474371,,3,,,POINT (-3.7474371 40.4155862)
1867500932,40.4083037,-3.6457528,,3,,,POINT (-3.6457528 40.4083037)
1867500938,40.4079568,-3.6455834,,4,,,POINT (-3.6455834 40.4079568)
1867500940,40.4078648,-3.6457885,,4,,,POINT (-3.6457885 40.4078648)
1867500942,40.408421,-3.644525,,3,,,POINT (-3.644525 40.408421)
1867500944,40.4077584,-3.6460708,,3,,,POINT (-3.6460708 40.4077584)
1867500946,40.4083057,-3.6456314,,3,,,POINT (-3.6456314 40.4083057)
1867500949,40.4079757,-3.6459317,,4,,,POINT (-3.6459317 40.4079757)
1867542029,40.4107624,-3.6554122,traffic_signals,4,,,POINT (-3.6554122 40.4107624)
1867542036,40.4107135,-3.6582415,traffic_signals,4,,,POINT (-3.6582415 40.4107135)
1867542045,40.4103074,-3.6524985,,4,,,POINT (-3.6524985 40.4103074)
1867696252,40.407858,-3.6616219,,3,,,POINT (-3.6616219 40.407858)
1867709566,40.4093231,-3.6627281,,2,,,POINT (-3.6627281 40.4093231)
1867709568,40.409174,-3.6604777,traffic_signals,3,,,POINT (-3.6604777 40.409174)
1867709592,40.4076188,-3.6527909,,3,,,POINT (-3.6527909 40.4076188)
1867709596,40.4079481,-3.6523945,,3,,,POINT (-3.6523945 40.4079481)
1867753609,40.4076144,-3.6532836,,4,,,POINT (-3.6532836 40.4076144)
1867753610,40.4090934,-3.6536424,,3,,,POINT (-3.6536424 40.4090934)
1867753611,40.4088255,-3.6561997,,3,,,POINT (-3.6561997 40.4088255)
1867753613,40.4089457,-3.6530564,,3,,,POINT (-3.6530564 40.4089457)
1867753616,40.4097644,-3.6547313,,3,,,POINT (-3.6547313 40.4097644)
1867753617,40.4090133,-3.655108,,1,,,POINT (-3.655108 40.4090133)
1867808182,40.3965191,-3.624101,,3,,,POINT (-3.624101 40.3965191)
1867808194,40.3944327,-3.6693424,,4,,,POINT (-3.6693424 40.3944327)
1867808195,40.3938086,-3.6695942,,4,,,POINT (-3.6695942 40.3938086)
1867808196,40.4088262,-3.6540439,,1,,,POINT (-3.6540439 40.4088262)
1867808199,40.3955699,-3.6245002,,3,,,POINT (-3.6245002 40.3955699)
1867808201,40.3939697,-3.6674819,,3,,,POINT (-3.6674819 40.3939697)
1868038520,40.3865539,-3.6809864,,3,,,POINT (-3.6809864 40.3865539)
1868858169,40.3897674,-3.6924513,crossing,3,,,POINT (-3.6924513 40.3897674)
1868858185,40.3917764,-3.6959379,,3,,,POINT (-3.6959379 40.3917764)
1868858187,40.3917241,-3.693286,,4,,,POINT (-3.693286 40.3917241)
1868858191,40.393045,-3.6977474,,3,,,POINT (-3.6977474 40.393045)
1868858198,40.393522,-3.6981675,,4,,,POINT (-3.6981675 40.393522)
1868858226,40.3938237,-3.6985857,,4,,,POINT (-3.6985857 40.3938237)
1868858238,40.3948027,-3.6984383,,3,,,POINT (-3.6984383 40.3948027)
1869415375,40.43593,-3.7196094,,3,,,POINT (-3.7196094 40.43593)
1871829310,40.3483852,-3.7134367,,4,,,POINT (-3.7134367 40.3483852)
1871831624,40.3526304,-3.7053911,,3,,,POINT (-3.7053911 40.3526304)
1871831626,40.3517427,-3.7063524,,3,,,POINT (-3.7063524 40.3517427)
1873273827,40.4798436,-3.7151419,,3,,,POINT (-3.7151419 40.4798436)
1874290830,40.4448088,-3.5429606,,3,,,POINT (-3.5429606 40.4448088)
1874290875,40.4474751,-3.5426963,,3,,,POINT (-3.5426963 40.4474751)
1874290876,40.4447125,-3.5430932,,3,,,POINT (-3.5430932 40.4447125)
1874290879,40.4449633,-3.5431524,,3,,,POINT (-3.5431524 40.4449633)
1874290882,40.4447138,-3.5420239,,4,,,POINT (-3.5420239 40.4447138)
1874290886,40.4449677,-3.5442861,,3,,,POINT (-3.5442861 40.4449677)
1874290887,40.446341,-3.5428613,,4,,,POINT (-3.5428613 40.446341)
1874290892,40.4473776,-3.5425524,,3,,,POINT (-3.5425524 40.4473776)
1874290894,40.4473968,-3.5426887,,3,,,POINT (-3.5426887 40.4473968)
1874290912,40.4448614,-3.5432882,,3,,,POINT (-3.5432882 40.4448614)
1874290952,40.444947,-3.5430374,,3,,,POINT (-3.5430374 40.444947)
1874291002,40.4463305,-3.5427759,,4,,,POINT (-3.5427759 40.4463305)
1874291030,40.4447281,-3.5432089,,3,,,POINT (-3.5432089 40.4447281)
1874298486,40.4438427,-3.5433339,,4,,,POINT (-3.5433339 40.4438427)
1874499739,40.3636145,-3.7576928,,3,,,POINT (-3.7576928 40.3636145)
1874499740,40.3639903,-3.754328,,3,,,POINT (-3.754328 40.3639903)
1874499741,40.3651913,-3.7550206,,3,,,POINT (-3.7550206 40.3651913)
1874499743,40.3640468,-3.7551331,,3,,,POINT (-3.7551331 40.3640468)
1874499744,40.363668,-3.7591179,,3,,,POINT (-3.7591179 40.363668)
1874516214,40.3719128,-3.7598018,,3,,,POINT (-3.7598018 40.3719128)
1874516222,40.3722255,-3.7596008,,4,,,POINT (-3.7596008 40.3722255)
1874564197,40.3744577,-3.7731904,,3,,,POINT (-3.7731904 40.3744577)
1874564198,40.3683289,-3.7615147,,4,,,POINT (-3.7615147 40.3683289)
1874564199,40.3687191,-3.7617693,,3,,,POINT (-3.7617693 40.3687191)
1874567336,40.3730712,-3.7649388,,3,,,POINT (-3.7649388 40.3730712)
1874567341,40.3738858,-3.7647186,,3,,,POINT (-3.7647186 40.3738858)
1874666905,40.3826703,-3.7299531,,3,,,POINT (-3.7299531 40.3826703)
1874721976,40.387009,-3.6915745,,3,,,POINT (-3.6915745 40.387009)
1874721979,40.3868338,-3.6914371,,3,,,POINT (-3.6914371 40.3868338)
1874721981,40.387878,-3.6943779,,4,,,POINT (-3.6943779 40.387878)
1874721983,40.3886271,-3.6951431,,4,,,POINT (-3.6951431 40.3886271)
1875319413,40.3868629,-3.7583292,,1,,,POINT (-3.7583292 40.3868629)
1876194936,40.3513682,-3.7053114,,3,,,POINT (-3.7053114 40.3513682)
1876194954,40.3538098,-3.7066087,,2,,,POINT (-3.7066087 40.3538098)
1876194960,40.3577252,-3.7032104,,3,,,POINT (-3.7032104 40.3577252)
1877291203,40.4706725,-3.7174975,,3,,,POINT (-3.7174975 40.4706725)
1877299236,40.4714616,-3.7182976,,3,,,POINT (-3.7182976 40.4714616)
1877642118,40.3744816,-3.7289216,,3,,,POINT (-3.7289216 40.3744816)
1877642121,40.3746685,-3.7290544,,3,,,POINT (-3.7290544 40.3746685)
1877642149,40.3805951,-3.6564032,,3,,,POINT (-3.6564032 40.3805951)
1877642157,40.3941185,-3.6708564,,4,,,POINT (-3.6708564 40.3941185)
1877642160,40.394305,-3.6715572,,3,,,POINT (-3.6715572 40.394305)
1877642163,40.3947476,-3.6686886,,3,,,POINT (-3.6686886 40.3947476)
1877642165,40.3951647,-3.6682808,,3,,,POINT (-3.6682808 40.3951647)
1877642166,40.3952207,-3.6690014,,4,,,POINT (-3.6690014 40.3952207)
1877642167,40.3954831,-3.6704045,,4,,,POINT (-3.6704045 40.3954831)
1877642168,40.395588,-3.6640685,,3,,,POINT (-3.6640685 40.395588)
1877642169,40.3958382,-3.664541,,3,,,POINT (-3.664541 40.3958382)
1877642170,40.3959283,-3.6702519,,4,,,POINT (-3.6702519 40.3959283)
1877642172,40.3962544,-3.6653305,,3,,,POINT (-3.6653305 40.3962544)
1877642173,40.3963209,-3.6700987,,3,,,POINT (-3.6700987 40.3963209)
1877642177,40.3966113,-3.6698682,,4,,,POINT (-3.6698682 40.3966113)
1879880306,40.3878347,-3.5495423,,3,,,POINT (-3.5495423 40.3878347)
1879880441,40.3914913,-3.5487771,,3,,,POINT (-3.5487771 40.3914913)
1879880453,40.3917529,-3.5489571,,3,,,POINT (-3.5489571 40.3917529)
1879880455,40.391898,-3.5483953,,3,,,POINT (-3.5483953 40.391898)
1879913688,40.3633289,-3.6704771,,3,,,POINT (-3.6704771 40.3633289)
1879913707,40.363435,-3.6705476,,3,,,POINT (-3.6705476 40.363435)
1879913710,40.3634446,-3.6708685,,3,,,POINT (-3.6708685 40.3634446)
